notice_id,buyer_name_raw,buyer_name_normalized,buyer_siret_clean,buyer_siren_clean,buyer_identifier_source,buyer_key,buyer_key_type,buyer_siren_enriched,buyer_siren_alias,buyer_siren_l2,buyer_key_l2,buyer_identity_source,buyer_identity_confidence,buyer_identity_conflict,buyer_siren_agrees_with_boamp_siret,enrichment_join_status
15-86218,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-86193,Ville de Nantes,ville de nantes,,,NONE,NAME:ville de nantes,NAME_FALLBACK,,,,NAME:ville de nantes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-89902,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-81783,CPAM de la Charente Maritime,cpam de la charente maritime,,,NONE,NAME:cpam de la charente maritime,NAME_FALLBACK,,,,NAME:cpam de la charente maritime,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-84881,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-86342,Conseil général de Loire-Atlantique,conseil general de loire-atlantique,,,NONE,NAME:conseil general de loire-atlantique,NAME_FALLBACK,,,,NAME:conseil general de loire-atlantique,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-92588,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,SIRET:23440003400026,RAW_SIRET,,234400034,234400034,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
15-95813,Commune de Saint-Herblain,commune de saint-herblain,,,NONE,NAME:commune de saint-herblain,NAME_FALLBACK,,214401622,214401622,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-82604,CH LE MANS,ch le mans,,,NONE,NAME:ch le mans,NAME_FALLBACK,,267200160,267200160,SIREN:267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-95253,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-92626,Cté de Communes du Pays de Redon,cte de communes du pays de redon,,,NONE,NAME:cte de communes du pays de redon,NAME_FALLBACK,,,,NAME:cte de communes du pays de redon,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-99817,Conseil Général de la Mayenne,conseil general de la mayenne,,,NONE,NAME:conseil general de la mayenne,NAME_FALLBACK,,,,NAME:conseil general de la mayenne,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-52383,LOIRE-ATLANTIQUE NUMERIQUE,loire-atlantique numerique,,,NONE,NAME:loire-atlantique numerique,NAME_FALLBACK,,,,NAME:loire-atlantique numerique,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-101366,Le Mans Métropole - Communauté Urbaine,le mans metropole - communaute urbaine,,,NONE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,,247200132,247200132,SIREN:247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-113716,INSEE,insee,,,NONE,NAME:insee,NAME_FALLBACK,,,,NAME:insee,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-102348,Université de Nantes,universite de nantes,,,NONE,NAME:universite de nantes,NAME_FALLBACK,,130029747,130029747,SIREN:130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-102510,Conseil Général de la Sarthe,conseil general de la sarthe,22720002900014,227200029,RAW_SIRET_FIELD,SIRET:22720002900014,RAW_SIRET,,,227200029,SIRET:22720002900014,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
15-104589,SPR Pays de la Loire,spr pays de la loire,,,NONE,NAME:spr pays de la loire,NAME_FALLBACK,,,,NAME:spr pays de la loire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-107880,S. M. Sarthois d'Aménagement Numérique,s m sarthois d amenagement numerique,25720243200015,257202432,RAW_SIRET_FIELD,SIRET:25720243200015,RAW_SIRET,,,257202432,SIRET:25720243200015,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
15-112635,GIP Vendée Numérique,gip vendee numerique,13001855900018,130018559,RAW_SIRET_FIELD,SIRET:13001855900018,RAW_SIRET,,,130018559,SIRET:13001855900018,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
15-104125,Ville de Nantes,ville de nantes,,,NONE,NAME:ville de nantes,NAME_FALLBACK,,,,NAME:ville de nantes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-108645,Ville de Talmont Saint Hilaire,ville de talmont saint hilaire,,,NONE,NAME:ville de talmont saint hilaire,NAME_FALLBACK,,,,NAME:ville de talmont saint hilaire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-105553,Ville de Saint Berthevin,ville de saint berthevin,,,NONE,NAME:ville de saint berthevin,NAME_FALLBACK,,215302019,215302019,SIREN:215302019,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-106707,centre hospitalier le Bodio,centre hospitalier le bodio,,,NONE,NAME:centre hospitalier le bodio,NAME_FALLBACK,,,,NAME:centre hospitalier le bodio,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-110860,Le Mans Métropole - Communauté Urbaine,le mans metropole - communaute urbaine,24720013200014,247200132,RAW_SIRET_FIELD,SIRET:24720013200014,RAW_SIRET,,247200132,247200132,SIRET:24720013200014,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
15-114971,CG49,cg49,,,NONE,NAME:cg49,NAME_FALLBACK,,,,NAME:cg49,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-115709,Commune de Saint-Nazaire,commune de saint-nazaire,,,NONE,NAME:commune de saint-nazaire,NAME_FALLBACK,,,,NAME:commune de saint-nazaire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-107245,Le Mans Métropole - Communauté Urbaine,le mans metropole - communaute urbaine,,,NONE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,,247200132,247200132,SIREN:247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-112713,GPM de Nantes - St Nazaire,gpm de nantes - st nazaire,,,NONE,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,,775604853,775604853,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-100455,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-114783,CNIEG,cnieg,,,NONE,NAME:cnieg,NAME_FALLBACK,,,,NAME:cnieg,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-111004,Université d'Angers,universite d angers,19490970100303,194909701,RAW_SIRET_FIELD,SIRET:19490970100303,RAW_SIRET,,194909701,194909701,SIRET:19490970100303,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
15-111481,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-111661,INRA - Formation permanente nationale,inra - formation permanente nationale,,,NONE,NAME:inra - formation permanente nationale,NAME_FALLBACK,,,,NAME:inra - formation permanente nationale,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-106427,CENTRE DE GESTION DE LA FONCTION PUBLI,centre de gestion de la fonction publi,,,NONE,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,,,,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-115988,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-101283,Caf de la Sarthe,caf de la sarthe,,,NONE,NAME:caf de la sarthe,NAME_FALLBACK,,,,NAME:caf de la sarthe,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-105085,CCIR Pays de la Loire,ccir pays de la loire,,,NONE,NAME:ccir pays de la loire,NAME_FALLBACK,,,,NAME:ccir pays de la loire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-113362,Conseil général de Loire-Atlantique,conseil general de loire-atlantique,,,NONE,NAME:conseil general de loire-atlantique,NAME_FALLBACK,,,,NAME:conseil general de loire-atlantique,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-115991,Ville d'Angers,ville d angers,,,NONE,NAME:ville d angers,NAME_FALLBACK,,,,NAME:ville d angers,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-117072,CHU d'Angers,chu d angers,,,NONE,NAME:chu d angers,NAME_FALLBACK,,264900036,264900036,SIREN:264900036,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-103304,L'Université Nantes-Angers-Le Mans,l universite nantes-angers-le mans,,,NONE,NAME:l universite nantes-angers-le mans,NAME_FALLBACK,,,,NAME:l universite nantes-angers-le mans,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-115319,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,,,NONE,NAME:conseil regional des pays de la loire,NAME_FALLBACK,,234400034,234400034,SIREN:234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-115336,CHU d'Angers,chu d angers,,,NONE,NAME:chu d angers,NAME_FALLBACK,,264900036,264900036,SIREN:264900036,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-118979,Département de la Sarthe,departement de la sarthe,,,NONE,NAME:departement de la sarthe,NAME_FALLBACK,,227200029,227200029,SIREN:227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-119589,Ville de Vertou,ville de vertou,,,NONE,NAME:ville de vertou,NAME_FALLBACK,,214402158,214402158,SIREN:214402158,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-122609,Ville de Carquefou,ville de carquefou,,,NONE,NAME:ville de carquefou,NAME_FALLBACK,,214400269,214400269,SIREN:214400269,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-129133,SDIS 49,sdis 49,,,NONE,NAME:sdis 49,NAME_FALLBACK,,,,NAME:sdis 49,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-90876,Commune de Pornic,commune de pornic,,,NONE,NAME:commune de pornic,NAME_FALLBACK,,214401317,214401317,SIREN:214401317,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-119639,Ecole Centrale de Nantes,ecole centrale de nantes,,,NONE,NAME:ecole centrale de nantes,NAME_FALLBACK,,194401006,194401006,SIREN:194401006,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-132610,Commune de Saint-Herblain,commune de saint-herblain,,,NONE,NAME:commune de saint-herblain,NAME_FALLBACK,,214401622,214401622,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-126174,Centre Hospitalier la Ferté Bernard,centre hospitalier la ferte bernard,,,NONE,NAME:centre hospitalier la ferte bernard,NAME_FALLBACK,,,,NAME:centre hospitalier la ferte bernard,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-126308,SDIS 44,sdis 44,,,NONE,NAME:sdis 44,NAME_FALLBACK,,284400017,284400017,SIREN:284400017,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-121163,Centre Hospitalier Loire Vendée Océan,centre hospitalier loire vendee ocean,,,NONE,NAME:centre hospitalier loire vendee ocean,NAME_FALLBACK,,,,NAME:centre hospitalier loire vendee ocean,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-126736,Préfecture,prefecture,,,NONE,NAME:prefecture,NAME_FALLBACK,,,,NAME:prefecture,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-133200,SAELSI,saelsi,,,NONE,NAME:saelsi,NAME_FALLBACK,,,,NAME:saelsi,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-134999,SPR Pays de la Loire,spr pays de la loire,,,NONE,NAME:spr pays de la loire,NAME_FALLBACK,,,,NAME:spr pays de la loire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-133523,Nantes Habitat,nantes habitat,,,NONE,NAME:nantes habitat,NAME_FALLBACK,,,,NAME:nantes habitat,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-139562,C.H.D La Roche Sur Yon-Luçon-Montaigu,c h d la roche sur yon-lucon-montaigu,,,NONE,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,,,,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-146024,Ville de Nantes,ville de nantes,,,NONE,NAME:ville de nantes,NAME_FALLBACK,,,,NAME:ville de nantes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-139179,Ecole Centrale de Nantes,ecole centrale de nantes,,,NONE,NAME:ecole centrale de nantes,NAME_FALLBACK,,194401006,194401006,SIREN:194401006,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-142353,Ville du Mans,ville du mans,21720181300011,217201813,RAW_SIRET_FIELD,SIRET:21720181300011,RAW_SIRET,,217201813,217201813,SIRET:21720181300011,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
15-145893,CROUS de Nantes,crous de nantes,,,NONE,NAME:crous de nantes,NAME_FALLBACK,,184401321,184401321,SIREN:184401321,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-117292,SDIS 49,sdis 49,,,NONE,NAME:sdis 49,NAME_FALLBACK,,,,NAME:sdis 49,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-142860,Commune de Saint-Herblain,commune de saint-herblain,,,NONE,NAME:commune de saint-herblain,NAME_FALLBACK,,214401622,214401622,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-145608,CCIR Pays de la Loire,ccir pays de la loire,,,NONE,NAME:ccir pays de la loire,NAME_FALLBACK,,,,NAME:ccir pays de la loire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-140619,Commune de Saint-Herblain,commune de saint-herblain,,,NONE,NAME:commune de saint-herblain,NAME_FALLBACK,,214401622,214401622,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-146824,Ville de Cholet,ville de cholet,,,NONE,NAME:ville de cholet,NAME_FALLBACK,,214900995,214900995,SIREN:214900995,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-91934,Ville de Saumur,ville de saumur,,,NONE,NAME:ville de saumur,NAME_FALLBACK,,,,NAME:ville de saumur,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-142165,CHU d'Angers,chu d angers,,,NONE,NAME:chu d angers,NAME_FALLBACK,,264900036,264900036,SIREN:264900036,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-142958,"ministère budget, comptes publics",ministere budget comptes publics,,,NONE,NAME:ministere budget comptes publics,NAME_FALLBACK,,,,NAME:ministere budget comptes publics,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-143035,CNAMTS,cnamts,,,NONE,NAME:cnamts,NAME_FALLBACK,,,,NAME:cnamts,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-136371,Sdis de la Mayenne,sdis de la mayenne,,,NONE,NAME:sdis de la mayenne,NAME_FALLBACK,,285300018,285300018,SIREN:285300018,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-136102,SM Mégalis,sm megalis,,,NONE,NAME:sm megalis,NAME_FALLBACK,,,,NAME:sm megalis,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-137458,SM Mégalis,sm megalis,,,NONE,NAME:sm megalis,NAME_FALLBACK,,,,NAME:sm megalis,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-139462,Département de la Sarthe,departement de la sarthe,22720002900014,227200029,RAW_SIRET_FIELD,SIRET:22720002900014,RAW_SIRET,,227200029,227200029,SIRET:22720002900014,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
15-143083,Centre Hospitalier de Cholet,centre hospitalier de cholet,,,NONE,NAME:centre hospitalier de cholet,NAME_FALLBACK,,,,NAME:centre hospitalier de cholet,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-139094,SDIS 85,sdis 85,,,NONE,NAME:sdis 85,NAME_FALLBACK,,288500010,288500010,SIREN:288500010,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-137106,Cté d'Agglomération du Choletais,cte d agglomeration du choletais,,,NONE,NAME:cte d agglomeration du choletais,NAME_FALLBACK,,,,NAME:cte d agglomeration du choletais,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-140966,Commune de Saint Jean de Monts,commune de saint jean de monts,,,NONE,NAME:commune de saint jean de monts,NAME_FALLBACK,,,,NAME:commune de saint jean de monts,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-141902,ville de Bouchemaine,ville de bouchemaine,,,NONE,NAME:ville de bouchemaine,NAME_FALLBACK,,214900359,214900359,SIREN:214900359,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-147732,Ecole des Mines de Nantes,ecole des mines de nantes,,,NONE,NAME:ecole des mines de nantes,NAME_FALLBACK,,,,NAME:ecole des mines de nantes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-148838,Communauté d'Agglomération de Saintes,communaute d agglomeration de saintes,,,NONE,NAME:communaute d agglomeration de saintes,NAME_FALLBACK,,,,NAME:communaute d agglomeration de saintes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-134263,CNDP,cndp,18004301001485,180043010,RAW_SIRET_FIELD,SIRET:18004301001485,RAW_SIRET,,,180043010,SIRET:18004301001485,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
15-141361,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,SIRET:23440003400026,RAW_SIRET,,234400034,234400034,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
15-144405,Régie Dépt Passages d'Eau de Vendée,regie dept passages d eau de vendee,,,NONE,NAME:regie dept passages d eau de vendee,NAME_FALLBACK,,,,NAME:regie dept passages d eau de vendee,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-144617,Le Mans Métropole - Communauté Urbaine,le mans metropole - communaute urbaine,,,NONE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,,247200132,247200132,SIREN:247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-160806,Communauté Communes Pays des Essarts,communaute communes pays des essarts,,,NONE,NAME:communaute communes pays des essarts,NAME_FALLBACK,,,,NAME:communaute communes pays des essarts,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-160539,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-153604,Cté de Cnes du pays Fontenay le Comte,cte de cnes du pays fontenay le comte,,,NONE,NAME:cte de cnes du pays fontenay le comte,NAME_FALLBACK,,,,NAME:cte de cnes du pays fontenay le comte,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-164088,Commune de Saint-Herblain,commune de saint-herblain,,,NONE,NAME:commune de saint-herblain,NAME_FALLBACK,,214401622,214401622,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-157399,Centre Hospitalier de Saint-Nazaire,centre hospitalier de saint-nazaire,,,NONE,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,,,,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-159244,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-165845,commune de Le Pellerin,commune de le pellerin,,,NONE,NAME:commune de le pellerin,NAME_FALLBACK,,,,NAME:commune de le pellerin,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-156775,Institut pour la Santé de L'Ouest,institut pour la sante de l ouest,,,NONE,NAME:institut pour la sante de l ouest,NAME_FALLBACK,,,,NAME:institut pour la sante de l ouest,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-162447,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-165050,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-160513,Département de la Sarthe,departement de la sarthe,,,NONE,NAME:departement de la sarthe,NAME_FALLBACK,,227200029,227200029,SIREN:227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-164187,GIE SESAM Vitale,gie sesam vitale,,,NONE,NAME:gie sesam vitale,NAME_FALLBACK,,391722881,391722881,SIREN:391722881,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-153858,Ecole Centrale de Nantes,ecole centrale de nantes,,,NONE,NAME:ecole centrale de nantes,NAME_FALLBACK,,194401006,194401006,SIREN:194401006,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-154566,CNIEG,cnieg,,,NONE,NAME:cnieg,NAME_FALLBACK,,,,NAME:cnieg,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-155719,SM Mégalis,sm megalis,,,NONE,NAME:sm megalis,NAME_FALLBACK,,,,NAME:sm megalis,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-160688,Ville d'Angers,ville d angers,,,NONE,NAME:ville d angers,NAME_FALLBACK,,,,NAME:ville d angers,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-159973,Vendée Eau,vendee eau,,,NONE,NAME:vendee eau,NAME_FALLBACK,,258500222,258500222,SIREN:258500222,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-153303,GIP Groupement Technocampus,gip groupement technocampus,,,NONE,NAME:gip groupement technocampus,NAME_FALLBACK,,,,NAME:gip groupement technocampus,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-162906,Centre Hospitalier de Cholet,centre hospitalier de cholet,,,NONE,NAME:centre hospitalier de cholet,NAME_FALLBACK,,,,NAME:centre hospitalier de cholet,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-150393,Saumur Agglopropreté,saumur aggloproprete,,,NONE,NAME:saumur aggloproprete,NAME_FALLBACK,,794885913,794885913,SIREN:794885913,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-169863,Ville de Saint-Hilaire-de-Riez,ville de saint-hilaire-de-riez,,,NONE,NAME:ville de saint-hilaire-de-riez,NAME_FALLBACK,,,,NAME:ville de saint-hilaire-de-riez,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-169941,SDIS 49,sdis 49,,,NONE,NAME:sdis 49,NAME_FALLBACK,,,,NAME:sdis 49,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-174358,Université de Nantes,universite de nantes,,,NONE,NAME:universite de nantes,NAME_FALLBACK,,130029747,130029747,SIREN:130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-178728,Le Mans Métropole - Communauté Urbaine,le mans metropole - communaute urbaine,,,NONE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,,247200132,247200132,SIREN:247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-171325,Chambre Agriculture Pays de la Loire,chambre agriculture pays de la loire,,,NONE,NAME:chambre agriculture pays de la loire,NAME_FALLBACK,,,,NAME:chambre agriculture pays de la loire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-170834,SPR Pays de la Loire,spr pays de la loire,,,NONE,NAME:spr pays de la loire,NAME_FALLBACK,,,,NAME:spr pays de la loire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
15-169682,CHU d'Angers,chu d angers,,,NONE,NAME:chu d angers,NAME_FALLBACK,,264900036,264900036,SIREN:264900036,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
15-171733,S.I. d' énergies de Maine et Loire,s i d energies de maine et loire,,,NONE,NAME:s i d energies de maine et loire,NAME_FALLBACK,,,,NAME:s i d energies de maine et loire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
