notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,transfer_score,logistic_score,threshold_used,model_name,benchmark_version,threshold_source,top1_top2_margin,n_candidates_for_source,variant
15-81386,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2015-05-28,2015-05-28,2015-11-28,2026-07-13,48.0,48443.0,DIGITAL_ICT,True,6.0,True,1,9.888304862023652,16-42170,0.7758788240595365,HIGH,0.9997340047588036,0.9997340047588036,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.5312282765777303,4.0,logistic_regression_synthetic_v0_4_transfer
15-69497,NAME:angers loire metropole,NAME_FALLBACK,2015-05-06,2015-05-06,2015-11-06,2026-07-13,72.0,72250.0,DIGITAL_ICT,True,6.0,True,0,134.23127463863338,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-82510,NAME:cg49,NAME_FALLBACK,2015-06-01,2015-09-17,2016-01-17,2026-07-13,32.0,32354.0,DIGITAL_ICT,True,4.0,True,0,133.377135348226,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-89415,NAME:ch le mans,NAME_FALLBACK,2015-06-11,2015-06-11,2015-12-11,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,0,133.0486202365309,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-90549,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,2015-06-15,2015-06-15,2015-12-15,2026-07-13,72.0,72420.0,DIGITAL_ICT,True,6.0,True,1,11.366622864651774,16-76661,0.1303623321197404,HIGH,0.793369792531174,0.793369792531174,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.2231945679396354,2.0,logistic_regression_synthetic_v0_4_transfer
15-96870,NAME:angers loire metropole,NAME_FALLBACK,2015-06-25,2015-06-25,2015-12-25,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,1,4.796320630749015,15-174987,0.5725178719297295,POTENTIAL,0.9967411087610673,0.9967411087610673,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0269964749940465,11.0,logistic_regression_synthetic_v0_4_transfer
15-85858,NAME:universite de nantes,NAME_FALLBACK,2015-06-05,2015-11-06,2016-05-06,2026-07-13,72.0,72224.0,DIGITAL_ICT,True,6.0,True,1,11.399474375821288,16-70203,0.6508562586799924,POTENTIAL,0.9994999269873732,0.9994999269873732,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0279612538308151,13.0,logistic_regression_synthetic_v0_4_transfer
15-86544,NAME:conseil general de loire-atlantique,NAME_FALLBACK,2015-06-05,2015-10-22,2016-02-22,2026-07-13,50.0,50312.0,DIGITAL_ICT,True,4.0,True,0,133.24572930354796,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-98976,NAME:ministere des affaires etrangeres,NAME_FALLBACK,2015-06-29,2015-06-29,2015-12-29,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,1,6.044678055190539,15-194034,0.6237483262491474,HIGH,0.9999376611790459,0.9999376611790459,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.3684411473633363,2.0,logistic_regression_synthetic_v0_4_transfer
15-84438,NAME:sna ouest,NAME_FALLBACK,2015-06-03,2015-06-03,2015-12-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,133.31143232588698,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-84820,NAME:nantes metropole,NAME_FALLBACK,2015-06-04,2015-12-14,2016-05-14,2026-07-13,79.0,79512.0,DIGITAL_ICT,True,5.0,True,0,133.2785808147175,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-69493,NAME:ademe,NAME_FALLBACK,2015-06-10,2015-06-10,2015-12-10,2026-07-13,72.0,72316.0,DIGITAL_ICT,True,6.0,True,0,133.0814717477004,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-98483,NAME:spr pays de la loire,NAME_FALLBACK,2015-06-29,2016-03-04,2017-03-04,2026-07-13,45.0,45110.0,DIGITAL_ICT,True,12.0,True,0,132.45729303547964,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-92216,NAME:chu de nantes,NAME_FALLBACK,2015-06-16,2015-06-16,2015-12-16,2026-07-13,72.0,72261.0,DIGITAL_ICT,True,6.0,True,1,11.202365308804204,16-72442,0.2789452733320589,POTENTIAL,0.9469134533488642,0.9469134533488642,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0110572763700609,7.0,logistic_regression_synthetic_v0_4_transfer
15-96106,NAME:cnieg,NAME_FALLBACK,2015-06-24,2015-08-07,2016-02-07,2026-07-13,72.0,72224.0,DIGITAL_ICT,True,6.0,True,1,6.3731931668856765,16-577,0.4028473950725894,POTENTIAL,0.7610609082101534,0.7610609082101534,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0129625488108127,5.0,logistic_regression_synthetic_v0_4_transfer
15-85320,NAME:ministere des affaires etrangeres,NAME_FALLBACK,2015-06-04,2015-06-04,2015-12-04,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,1,6.865965834428383,15-194034,0.6045737982748607,HIGH,0.9999291166578366,0.9999291166578366,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1700605102586397,3.0,logistic_regression_synthetic_v0_4_transfer
15-95582,NAME:sgami ouest,NAME_FALLBACK,2015-06-22,2015-10-12,2016-04-12,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,132.68725361366623,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-98729,NAME:spr pays de la loire,NAME_FALLBACK,2015-06-26,2015-06-26,2015-12-26,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,132.55584756898818,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-90148,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,2015-06-15,2015-06-15,2015-10-15,2026-07-13,30.0,30200.0,DIGITAL_ICT,True,4.0,True,0,132.91721419185282,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-97256,NAME:ville de nantes,NAME_FALLBACK,2015-06-25,2015-06-25,2015-12-25,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,6.570302233902759,16-2845,0.3212433666990277,POTENTIAL,0.9397840823721756,0.9397840823721756,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0122767246781577,7.0,logistic_regression_synthetic_v0_4_transfer
15-89263,NAME:vendee eau,NAME_FALLBACK,2015-06-12,2015-07-23,2016-01-23,2026-07-13,72.0,72322.0,DIGITAL_ICT,True,6.0,True,0,133.01576872536137,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-92906,NAME:cnieg,NAME_FALLBACK,2015-06-17,2015-08-28,2016-02-28,2026-07-13,72.0,72261.0,DIGITAL_ICT,True,6.0,True,0,132.8515111695138,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-96786,NAME:conseil general de la sarthe,NAME_FALLBACK,2015-06-24,2015-06-24,2015-12-24,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,6.0,True,0,132.6215505913272,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-98106,NAME:mairie des sables d olonne,NAME_FALLBACK,2015-06-25,2015-06-25,2015-12-25,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,132.58869908015768,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-83632,NAME:chu de nantes,NAME_FALLBACK,2015-06-03,2015-06-03,2015-12-03,2026-07-13,72.0,72261.0,DIGITAL_ICT,True,6.0,True,1,0.4270696452036793,15-92216,0.7195002153457675,HIGH,0.988905249108459,0.988905249108459,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.3920639755627236,9.0,logistic_regression_synthetic_v0_4_transfer
15-86218,NAME:chu de nantes,NAME_FALLBACK,2015-06-05,2015-06-05,2015-11-05,2026-07-13,35.0,35113.0,DIGITAL_ICT,True,5.0,True,1,0.5584756898817346,15-95253,0.7677064263415867,HIGH,0.9942823658586052,0.9942823658586052,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.4551368822876582,7.0,logistic_regression_synthetic_v0_4_transfer
15-86193,NAME:ville de nantes,NAME_FALLBACK,2015-06-05,2015-06-05,2015-12-05,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,7.227332457293035,16-2845,0.2999543765317816,POTENTIAL,0.9307579449961304,0.9307579449961304,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0342571518363222,8.0,logistic_regression_synthetic_v0_4_transfer
15-89902,NAME:nantes metropole,NAME_FALLBACK,2015-06-11,2015-06-11,2015-12-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,133.0486202365309,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-81783,NAME:cpam de la charente maritime,NAME_FALLBACK,2015-06-02,2015-06-02,2015-10-02,2026-07-13,30.0,30121.0,DIGITAL_ICT,True,4.0,True,0,133.3442838370565,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-84881,NAME:nantes metropole,NAME_FALLBACK,2015-06-04,2015-12-14,2016-06-14,2026-07-13,48.0,48213.0,DIGITAL_ICT,True,6.0,True,0,133.2785808147175,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-86342,NAME:conseil general de loire-atlantique,NAME_FALLBACK,2015-06-05,2015-12-21,2016-05-21,2026-07-13,64.0,64210.0,DIGITAL_ICT,True,5.0,True,1,11.00525624178712,16-63741,0.667979052684615,HIGH,0.9996460588792037,0.9996460588792037,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.3640634197521137,10.0,logistic_regression_synthetic_v0_4_transfer
15-92588,SIRET:23440003400026,RAW_SIRET,2015-06-17,2015-10-21,2016-04-21,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,0,132.8515111695138,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-95813,NAME:commune de saint-herblain,NAME_FALLBACK,2015-06-23,2015-10-26,2016-04-26,2026-07-13,48.0,48218.0,DIGITAL_ICT,True,6.0,True,0,132.6544021024967,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-82604,NAME:ch le mans,NAME_FALLBACK,2015-06-01,2015-06-01,2015-11-01,2026-07-13,35.0,35121.0,DIGITAL_ICT,True,5.0,True,1,9.69119579500657,16-40204,0.6168531924284264,HIGH,0.9993945117117135,0.9993945117117135,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.2048843811343954,5.0,logistic_regression_synthetic_v0_4_transfer
15-95253,NAME:chu de nantes,NAME_FALLBACK,2015-06-22,2015-06-22,2015-11-22,2026-07-13,35.0,35113.0,DIGITAL_ICT,True,5.0,True,0,132.68725361366623,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-92626,NAME:cte de communes du pays de redon,NAME_FALLBACK,2015-06-16,2015-06-16,2015-12-16,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,132.88436268068332,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-99817,NAME:conseil general de la mayenne,NAME_FALLBACK,2015-07-01,2015-10-09,2016-04-09,2026-07-13,72.0,72810.0,DIGITAL_ICT,True,6.0,True,0,132.39159001314061,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-52383,NAME:loire-atlantique numerique,NAME_FALLBACK,2015-07-24,2017-04-13,2018-04-13,2026-07-13,45.0,45231.0,DIGITAL_ICT,True,12.0,True,0,131.6360052562418,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-101366,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,2015-07-02,2015-09-18,2016-02-18,2026-07-13,35.0,35811.0,DIGITAL_ICT,True,5.0,True,0,132.3587385019711,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-113716,NAME:insee,NAME_FALLBACK,2015-07-22,2015-11-10,2016-05-10,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,13.66622864651774,16-131471,0.1716360052562417,HIGH,0.9865063612905268,0.9865063612905268,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1745303419241473,2.0,logistic_regression_synthetic_v0_4_transfer
15-102348,NAME:universite de nantes,NAME_FALLBACK,2015-07-03,2015-11-06,2016-03-06,2026-07-13,32.0,32420.0,DIGITAL_ICT,True,4.0,True,1,8.935611038107753,16-48016,0.671214916344808,HIGH,0.9991419033849618,0.9991419033849618,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1964295053862257,12.0,logistic_regression_synthetic_v0_4_transfer
15-102510,SIRET:22720002900014,RAW_SIRET,2015-07-03,2016-03-30,2016-09-30,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,6.0,True,1,17.706964520367936,16-183156,0.4855792277932652,HIGH,0.9997736142746187,0.9997736142746187,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.135446956289664,2.0,logistic_regression_synthetic_v0_4_transfer
15-104589,NAME:spr pays de la loire,NAME_FALLBACK,2015-07-08,2015-07-08,2016-07-08,2026-07-13,45.0,45210.0,DIGITAL_ICT,True,12.0,True,0,132.161629434954,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-107880,SIRET:25720243200015,RAW_SIRET,2015-07-13,2015-10-07,2016-04-07,2026-07-13,71.0,71241.0,DIGITAL_ICT,True,6.0,True,0,131.99737187910645,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-112635,SIRET:13001855900018,RAW_SIRET,2015-07-21,2015-07-21,2016-01-21,2026-07-13,71.0,71316.0,DIGITAL_ICT,True,6.0,True,0,131.73455978975034,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-104125,NAME:ville de nantes,NAME_FALLBACK,2015-07-08,2015-07-08,2016-01-08,2026-07-13,48.0,48900.0,DIGITAL_ICT,True,6.0,True,1,7.09592641261498,16-19242,0.3592160716584332,POTENTIAL,0.7483727779078811,0.7483727779078811,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0258653731966206,6.0,logistic_regression_synthetic_v0_4_transfer
15-108645,NAME:ville de talmont saint hilaire,NAME_FALLBACK,2015-07-13,2015-07-13,2015-11-13,2026-07-13,32.0,32353.0,DIGITAL_ICT,True,4.0,True,0,131.99737187910645,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-105553,NAME:ville de saint berthevin,NAME_FALLBACK,2015-07-07,2015-07-07,2016-01-07,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,132.19448094612352,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-106707,NAME:centre hospitalier le bodio,NAME_FALLBACK,2015-07-10,2015-10-16,2016-02-16,2026-07-13,32.0,32322.0,DIGITAL_ICT,True,4.0,True,0,132.09592641261497,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-110860,SIRET:24720013200014,RAW_SIRET,2015-07-17,2015-12-18,2016-04-18,2026-07-13,50.0,50334.0,DIGITAL_ICT,True,4.0,True,0,131.86596583442838,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-114971,NAME:cg49,NAME_FALLBACK,2015-07-24,2015-10-13,2016-04-13,2026-07-13,71.0,71316.0,DIGITAL_ICT,True,6.0,True,0,131.6360052562418,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-115709,NAME:commune de saint-nazaire,NAME_FALLBACK,2015-07-27,2015-11-27,2016-05-27,2026-07-13,72.0,72800.0,DIGITAL_ICT,True,6.0,True,0,131.53745072273324,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-107245,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,2015-07-10,2016-03-07,2016-09-07,2026-07-13,48.0,48700.0,DIGITAL_ICT,True,6.0,True,0,132.09592641261497,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-112713,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2015-07-22,2015-07-22,2015-11-22,2026-07-13,30.0,30125.0,DIGITAL_ICT,True,4.0,True,0,131.7017082785808,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-100455,NAME:nantes metropole,NAME_FALLBACK,2015-07-01,2015-12-17,2016-05-17,2026-07-13,35.0,35261.0,DIGITAL_ICT,True,5.0,True,0,132.39159001314061,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-114783,NAME:cnieg,NAME_FALLBACK,2015-07-23,2015-10-15,2016-04-15,2026-07-13,72.0,72420.0,DIGITAL_ICT,True,6.0,True,0,131.6688567674113,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-111004,SIRET:19490970100303,RAW_SIRET,2015-07-17,2016-01-08,2016-05-08,2026-07-13,30.0,30120.0,DIGITAL_ICT,True,4.0,True,0,131.86596583442838,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-111481,NAME:chu de nantes,NAME_FALLBACK,2015-07-20,2015-07-20,2016-01-20,2026-07-13,48.0,48450.0,DIGITAL_ICT,True,6.0,True,1,5.978975032851511,16-7640,0.7989027167125944,HIGH,0.9995859036659573,0.9995859036659573,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.387568526006604,5.0,logistic_regression_synthetic_v0_4_transfer
15-111661,NAME:inra - formation permanente nationale,NAME_FALLBACK,2015-07-21,2015-07-21,2016-01-21,2026-07-13,48.0,48931.0,DIGITAL_ICT,True,6.0,True,0,131.73455978975034,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-106427,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,2015-07-09,2015-07-09,2016-01-09,2026-07-13,72.0,72227.0,DIGITAL_ICT,True,6.0,True,0,132.1287779237845,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-115988,NAME:angers loire metropole,NAME_FALLBACK,2015-07-27,2015-07-27,2015-11-27,2026-07-13,32.0,32412.0,DIGITAL_ICT,True,4.0,True,0,131.53745072273324,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-101283,NAME:caf de la sarthe,NAME_FALLBACK,2015-07-01,2015-12-23,2016-04-23,2026-07-13,30.0,30237.0,DIGITAL_ICT,True,4.0,True,1,12.28646517739816,16-102267,0.6225897414419586,HIGH,0.9998862610207079,0.9998862610207079,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.6225897414419586,1.0,logistic_regression_synthetic_v0_4_transfer
15-105085,NAME:ccir pays de la loire,NAME_FALLBACK,2015-07-07,2015-07-07,2016-01-07,2026-07-13,48.0,48900.0,DIGITAL_ICT,True,6.0,True,1,10.446780551905388,16-73008,0.1971647398717501,POTENTIAL,0.813226642900658,0.813226642900658,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.022711526953006,2.0,logistic_regression_synthetic_v0_4_transfer
15-113362,NAME:conseil general de loire-atlantique,NAME_FALLBACK,2015-07-22,2015-11-12,2016-03-12,2026-07-13,30.0,30121.0,DIGITAL_ICT,True,4.0,True,0,131.7017082785808,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-115991,NAME:ville d angers,NAME_FALLBACK,2015-07-27,2016-03-31,2016-08-31,2026-07-13,35.0,35811.0,DIGITAL_ICT,True,5.0,True,0,131.53745072273324,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-117072,NAME:chu d angers,NAME_FALLBACK,2015-07-29,2016-01-13,2016-05-13,2026-07-13,30.0,30200.0,DIGITAL_ICT,True,4.0,True,0,131.47174770039422,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-103304,NAME:l universite nantes-angers-le mans,NAME_FALLBACK,2015-07-03,2015-10-05,2016-04-05,2026-07-13,72.0,72600.0,DIGITAL_ICT,True,6.0,True,0,132.32588699080156,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-115319,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2015-07-27,2016-02-19,2016-06-19,2026-07-13,30.0,30230.0,DIGITAL_ICT,True,4.0,True,1,16.36005256241787,16-175178,0.1090881328687952,POTENTIAL,0.8077160366747959,0.8077160366747959,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0002500142294533,10.0,logistic_regression_synthetic_v0_4_transfer
15-115336,NAME:chu d angers,NAME_FALLBACK,2015-07-27,2016-07-28,2017-01-28,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,0,131.53745072273324,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-118979,NAME:departement de la sarthe,NAME_FALLBACK,2015-07-30,2015-07-30,2016-01-30,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,1,9.00131406044678,16-61061,0.3137245184753514,HIGH,0.7637141178797016,0.7637141178797016,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.2020221667113816,6.0,logistic_regression_synthetic_v0_4_transfer
15-119589,NAME:ville de vertou,NAME_FALLBACK,2015-08-03,2015-08-03,2015-12-03,2026-07-13,32.0,32342.0,DIGITAL_ICT,True,4.0,True,0,131.30749014454665,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-122609,NAME:ville de carquefou,NAME_FALLBACK,2015-08-07,2015-12-23,2016-04-23,2026-07-13,32.0,32323.0,DIGITAL_ICT,True,4.0,True,0,131.1760840998686,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-129133,NAME:sdis 49,NAME_FALLBACK,2015-08-24,2015-11-10,2016-05-10,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,10.348226018396844,16-97484,0.2878631646197089,HIGH,0.8989553813193096,0.8989553813193096,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1725974057929317,2.0,logistic_regression_synthetic_v0_4_transfer
15-90876,NAME:commune de pornic,NAME_FALLBACK,2015-08-10,2015-08-10,2015-12-10,2026-07-13,32.0,32342.0,DIGITAL_ICT,True,4.0,True,0,131.07752956636006,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-119639,NAME:ecole centrale de nantes,NAME_FALLBACK,2015-08-03,2015-11-23,2016-03-23,2026-07-13,32.0,32223.0,DIGITAL_ICT,True,4.0,True,1,9.296977660972404,16-68672,0.323061312817805,POTENTIAL,0.8522426032281787,0.8522426032281787,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0245135763725988,4.0,logistic_regression_synthetic_v0_4_transfer
15-132610,NAME:commune de saint-herblain,NAME_FALLBACK,2015-08-27,2015-08-27,2016-02-27,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,130.51905387647832,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-126174,NAME:centre hospitalier la ferte bernard,NAME_FALLBACK,2015-08-13,2015-08-13,2016-02-13,2026-07-13,33.0,33111.0,DIGITAL_ICT,True,6.0,True,0,130.9789750328515,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-126308,NAME:sdis 44,NAME_FALLBACK,2015-08-13,2015-08-13,2016-02-13,2026-07-13,33.0,33190.0,DIGITAL_ICT,True,6.0,True,0,130.9789750328515,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
15-121163,NAME:centre hospitalier loire vendee ocean,NAME_FALLBACK,2015-08-04,2015-08-04,2016-02-04,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,5.256241787122208,16-3447,0.312108790303312,HIGH,0.7716526694303651,0.7716526694303651,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.312108790303312,1.0,logistic_regression_synthetic_v0_4_transfer
