nom_acheteur;site_profil_acheteur;site_proposition;date_dernier_avis;dernier_site_en_date
AVENSIA mandataire Région Centre VdL;achatsregioncentre.fr;;2016-01-21;0
AVEYRON HABITAT;www.e-occitanie.fr;;2020-01-09;1
AVEYRON HABITAT;www.ophaveyron.fr;;2019-10-17;0
AVITEM;www.achatpublic.com;;2017-04-26;1
AVRUL;avrul.e-marchespublics.com;;2016-01-22;1
AXENTIA;www.marches-securises.fr;www.marches-securises.fr;2020-04-19;1
Académie des Beaux-Arts;academiedesbeauxarts.e-marchespublics.com;;2019-03-04;1
AcadémieInscriptionsBellesLettres;www.aibl.fr;www.marches-publics.gouv.fr;2020-05-13;1
Acsé;www.achatpublic.com;;2015-10-16;1
Action Logement Services;marches-publics.info;;2017-12-22;1
Actis;www.marches-securises.fr;;2019-04-27;1
Actis;www.actis.fr;;2018-01-17;0
Actis;www.marchessecurises.fr;;2017-01-06;0
Adetef;www.marches-publics.gouv.fr;;2015-03-12;1
Adoma;www.achatpublic.com;;2020-12-30;1
Adoma;www.adoma.cdc-habitat.fr;;2018-08-30;0
Advivo;www.achatpublic.com;;2015-03-30;1
Aerocampus Aquitaine;www.aerocampus-aquitaine.com;;2019-02-02;1
Afnic;marchesonline.achatpublic.com;publication.marchesonline.com;2020-01-23;1
Ag. Rég. de l'Orientation et Métiers N;agregorientation-metiersnormandie.e-marchespublics.com;agregorientation-metiersnormandie.e-marchespublics.com;2020-07-02;1
Agen Habitat;www.marchespublics.aquitaine.fr;;2017-05-11;1
Agence BIO;www.marches-publics.gouv.fr;;2017-01-03;1
Agence DVPT Touristique de l'Aisne;www.boamp.fr;;2015-08-17;1
Agence Erasmus Plus France - EducForm;e-marchespublics.com;;2020-10-16;1
Agence Erasmus Plus France - EducForm;www.e-marchespublics.com;;2020-08-07;0
Agence Erasmus Plus France - EducForm;http:;;2019-09-17;0
Agence Erasmus Plus France - EducForm;www.agence-erasmus.fr;;2017-09-18;0
Agence Nationale ANRU;www.achatpublic.com;;2016-01-18;1
Agence Nationale Pour l'Emploi;www.pole-emploi.e-marchespublics.com;;2015-12-23;1
Agence Nationale de la Recherche;antiphishing.vadesecure.com;;2020-05-31;1
Agence Nationale de la Recherche;www.achatpublic.com;www.achatpublic.com;2018-07-28;0
Agence Nationale des Fréquences (ANFR);www.klekoon.com;;2020-10-05;1
Agence Nationale des Fréquences (ANFR);www.anfr.fr;;2017-12-10;0
Agence Nationale des Fréquences (ANFR);klekoon.com;;2016-09-09;0
Agence Nationale des Titres Sécurisés;ants.gouv.fr;;2017-02-24;1
Agence Nationale des Titres Sécurisés;www.ants.interieur.gouv.fr;www.marches-publics.gouv.fr;2015-06-16;0
Agence Nationale pour Chèques-Vacances;ancv.e-marchespublics.com;;2019-08-07;1
Agence Nationale pour Chèques-Vacances;www.achatpublic.com;www.achatpublic.com;2018-05-20;0
Agence Nationale pour Chèques-Vacances;www.boamp.fr;;2015-08-10;0
Agence Nationale pour Chèques-Vacances;ancv.com;ancv.com;2015-03-20;0
Agence Nationale pour l'emploi;pole-emploi.e-marchespublics.info;;2015-04-16;1
Agence Nationale pour l'emploi;www.pole-emploi.e-marchespublics.com;;2015-04-16;0
Agence Publique Immobilier Justice;www.achatpublic.com;www.achatpublic.com;2017-08-25;1
Agence Régionale Pays de la Loire TI;www.achatpublic.com;;2019-07-05;1
Agence Régionale Pays de la Loire TI;pdlpi.achatpublic.com;pdlpi.achatpublic.com;2017-02-01;0
Agence Régionale Pour l'Environnement;www.arpe-paca.marcoweb.fr;;2018-03-19;1
Agence Régionale Pour l'Environnement;arpe-paca.marcoweb.fr;;2017-05-05;0
Agence Régionale de Santé;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2018-09-22;1
Agence Régionale de Santé (ARS);www.marches-publics.gouv.fr;;2020-11-06;1
Agence Régionale de Santé (ARS);marches-publics.gouv.fr;;2016-09-08;0
Agence Régionale de Santé Océan Indien;www.marches-publics.gouv.fr;;2017-06-09;1
Agence Régionale de Santé Océan Indien;www.marches-publics.gouv.fr.;;2017-01-14;0
Agence Technique Départementale;www.marchespublics.dordogne.fr;;2017-07-05;1
Agence de Développement economique;www.achatpublic.com;;2020-08-06;1
Agence de Dévelopt Econ. de la Corse;www.achatpublic.com;;2015-10-14;1
Agence de l'Eau Adour Garonne;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2020-05-27;1
Agence de l'Eau Artois - Picardie;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2020-12-12;1
Agence de l'Eau Artois - Picardie;www.eau-artois-picardie.fr;;2018-12-12;0
Agence de l'Eau RM&C;www.marches-publics.gouv.fr;;2020-12-23;1
Agence de l'eau Loire-Bretagne;www.marches-publics.gouv.fr;;2020-08-26;1
Agence de l'eau Loire-Bretagne;marches-publics.gouv.fr;www.marches-publics.gouv.fr;2019-10-06;0
Agence de l'eau Loire-Bretagne;wwww.marches-publics.gouv.fr;;2018-12-03;0
Agence de l'eau Loire-Bretagne;ww.marches-publics.gouv.fr;;2017-10-16;0
Agence de l'eau Rhin-Meuse;www.marches-publics.gouv.fr;;2020-11-20;1
Agence de l'eau Rhin-Meuse;www.marchespublics.gouv.fr;;2017-04-30;0
Agence de l'eau Seine-Normandie;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2016-02-18;1
Agence de la biomédecine;www.achatpublic.com;;2020-07-09;1
Agence de mutualisation des université;www.marches-publics.gouv.fr;;2020-08-28;1
Agence de mutualisation des université;marches-publics.gouv.fr;;2016-01-08;0
Agence de services et de paiement;www.marches-publics.gouv.fr;;2020-12-18;1
Agence de services et de paiement;www.achatpublic.com;;2020-02-05;0
Agence des 50 Pas Géométriques (971);ag50pas-guadeloupe.e-marchespublics.com;;2016-02-26;1
Agence des 50 pas géométriques 972;www.marches-publics.gouv.fr;;2019-06-21;1
Agence des Espaces Verts;wwww.maximilien.fr;;2020-12-24;1
Agence des Espaces Verts;www.maximilien.fr;;2020-11-18;0
Agence des Participations de l'Etat;wwwmarches-publics.gouv.fr;;2018-11-07;1
Agence des aires marines protégées;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2016-12-17;1
Agence des participations de l'Etat;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2015-10-09;1
Agence du Service Civique;www.marches-publics.gouv.fr;;2020-10-29;1
Agence du Tourisme de la Corse;www.achatspublicscorse.com;;2019-10-28;1
Agence du service civique;www.marches-publics.gouv.fr;;2018-12-21;1
Agence française pour la biodiversité;www.marches-publics.gouv.fr;;2020-09-12;1
Agence nationale cohésion territoires;www.marches-publics.gouv.fr;;2020-10-28;1
Agence nationale cohésion territoires;marches-public.gouv.fr;;2020-10-13;0
Agence nationale de l'habitat;www.marches-publics.gouv.fr;;2020-11-27;1
Agence pour mise en valeur des espaces;www.marches-securises.fr;;2015-07-22;1
Agence régionale de santé d'Alsace;www.marches-publics.gouv.fr;;2017-07-12;1
Agence régionale santé d'Ile-de-France;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2019-12-13;1
Agence régionale santé d'Ile-de-France;www.marches-publics.gouv;;2017-04-07;0
Agencia;marchespublics.grandest.fr;marchespublics.grandest.fr;2020-04-03;1
Agencia;www.achatpublic.com;;2019-09-25;0
Agglo-Pays-Dreux;agysoft.marches-publics.info;;2020-11-17;1
Agglo-Pays-Dreux;www.cadd-marches.com;;2020-04-18;0
Agglomération Argenteuil-Bezons;ca-argenteuil-bezons.achatpublic.com;;2015-12-09;1
Agglomération Creil Sud Oise;www.achatpublic.com;;2019-07-28;1
Agglomération Fécamp Caux Littoral;www.marches-publics.info;;2020-12-16;1
Agglomération Fécamp Caux Littoral;www.mpe76.fr;;2018-10-08;0
Agglomération Grand Paris Sud;www.achatpublic.com;;2016-04-19;1
Agglomération Maubeuge Val de Sambre;www.achatpublic.com;www.achatpublic.com;2020-10-15;1
Agglomération Maubeuge Val de Sambre;achatpublic.com;;2019-10-14;0
Agglomération Maubeuge Val de Sambre;www.achatpublics.com;;2017-08-02;0
Agglomération Maubeuge Val de Sambre;www.achat-public.fr;;2016-02-16;0
Agglomération Maubeuge Val de Sambre;www.achat-public.com;;2015-06-02;0
Agglomération Montargoise;ame.marcoweb.fr;;2017-01-08;1
Agglomération Royan Atlantique;www.marches-securises.fr;;2020-12-01;1
Agglomération Royan Atlantique;www.marches--securises.fr;;2018-01-16;0
Agglomération Royan Atlantique;marches-securises.fr;;2015-12-14;0
Agglomération Région de Compiègne;marches.agglo-compiegne.fr;;2020-11-24;1
Agglomération Seine-Eure;www.mpe27.fr;www.mpe27.fr;2020-12-16;1
Agglomération Seine-Eure 14;www.mpe27.fr;;2018-12-19;1
Agglomération St-Dizier Der et Blaise;www.xmarches.fr;www.xmarches.fr;2019-01-18;1
Agglomération St-Dizier Der et Blaise;www.marches-haute-marne.fr;;2017-10-24;0
Agglomération Sud Pays Basque;www.achatpublic.com;;2016-01-26;1
Agglomération Sud Pays Basque;www.boamp.fr;;2015-04-17;0
Agglomération Sud Pays Basque;www.eadministration64.fr;;2015-03-12;0
Agglomération d'Agen;caa.e-marchespublics.com;;2018-11-16;1
Agglomération d'Agen;www.agglo-agen.net;;2018-09-19;0
Agglomération d'Agen;agen.marcoweb.fr;;2018-03-13;0
Agglomération de Sénart;ariarepro.fr;ariarepro.fr;2015-12-15;1
Agglomération de Sénart;www.ariarepro.fr;;2015-11-18;0
Agglomération de Sénart;arairepro.fr;arairepro.fr;2015-08-28;0
Agglomération du Bocage Bressuirais;marches-publics.info;marches-publics.info;2018-11-21;1
Agglomération du Bocage Bressuirais;ww.marches-publics.info;;2018-10-30;0
Agglomération du Bocage Bressuirais;agglo2b.marcoweb.fr;;2018-04-10;0
Agglomération du Bocage Bressuirais;agglo2b.e-marchespublics.com;;2015-12-16;0
Agglopolys;www.marches-securises.fr;;2020-09-01;1
AgroParisTech;www.marches-publics.gouv.fr;;2018-01-29;1
AgroParisTech;agroparistech.e-marchespublics.com;;2015-11-02;0
AgroSup Dijon;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2020-07-29;1
Agrocampus Ouest;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2017-12-17;1
Air'Py;www.marches-publics.gouv.fr;;2020-03-08;1
Airvaudais - Val du Thouet;www.marches-securises.fr;;2020-12-03;1
Aisne Avenir;www.klekoon.com;;2019-06-27;1
Albret Communauté;demat-ampa.fr;demat-ampa.fr;2020-06-12;1
Alsace Champagne-Ardenne Lorraine;www.marchespublics.grandest.fr;;2017-11-19;1
Alsace Champagne-Ardenne Lorraine;marchespublics.grandest.fr;;2017-06-29;0
Alsace Champagne-Ardenne Lorraine;marchespublics.alsacechampagneardennelorraine.eu;;2017-05-14;0
Alsace Champagne-Ardenne Lorraine;extranetfp.cr-champagne-ardenne.fr;;2017-02-23;0
Alsace Champagne-Ardenne Lorraine;www.marchespublics.alsacechampagneardennelorraine.eu;;2016-12-16;0
Alsace Champagne-Ardenne Lorraine;marchespublics.alsacehampagneardennelorraine.eu;;2016-08-19;0
Altantic'eau;atlanticeau.e-marchespublics.com;;2016-01-22;1
Alès Agglomération;www.achatpublic.com;www.achatpublic.com;2020-12-16;1
Alès Agglomération;achatpublic.com;;2019-06-03;0
Ambérieu Habitat;www.amberieu-habitat.marcoweb.fr;;2016-09-12;1
Ambérieu Habitat;amberieu-habitat.gmp.marcoweb.fr;;2015-12-02;0
Ametarra spl;interco.achatpublic.com;;2019-05-04;1
Ametarra spl;ametarra.fr;;2017-12-20;0
Amiens Aménagement;www.achatpublic.com;;2018-10-17;1
Amiens Developpement;marchespublics596280.fr;;2020-02-17;1
Amiens Metropole;amiens.fr;;2019-07-09;1
Amiens Métropole;amiens.fr;;2020-11-24;1
Amiens Métropole;Marchespublics.amiens-metropole.com;;2020-03-18;0
Amiens Métropole;marchespublics.amiens-metropole.com;amiens.fr;2020-01-24;0
Amiens Métropole;marchespubics.amiens-metropole.com;;2018-09-12;0
Amiens Métropole;;;2015-07-24;0
Amiens Métropole Pôle MOBILITE;marchespublics.amiens-metropole.com;;2015-11-23;1
Amue;marches-publics.gouv.fr;;2015-04-14;1
Aménagement 77;www.marches-publics.info;;2020-03-22;1
Anesm;www.achatpublic.com;;2015-07-31;1
Angers Loire Développement;www.boamp.fr;;2015-04-16;1
Angers Loire Métropole;alm.marches-securises.fr;;2020-10-06;1
Angers Loire Métropole;www.alm.marches-securises.fr;www.alm.marches-securises.fr;2020-04-19;0
Angers Loire Métropole;alm.marhces-securises.fr;;2019-03-15;0
Angers Loire Métropole;https;;2019-03-07;0
Angers Loire Métropole;metropole-angers.marcoweb.fr;;2015-12-24;0
Anjou Atlantique Accession;smbgroupe.doubletrade.net;smbgroupe.doubletrade.net;2015-11-06;1
Anjou Atlantique Accession;www.anjou-atlantique-accession.fr;smbgroupe.doubletrade.net;2015-10-09;0
Annecy Commune Nouvelle;www.e-marchespublics.fr;;2017-11-24;1
Annemasse - Les Voirons Agglomération;teractem.achatpublic.com;;2018-11-13;1
Annemasse Agglo;annemasse-agglo.marcoweb.fr;;2017-04-21;1
Annemasse Les Voirons Agglomération;www.annemasse-agglo.fr;;2020-12-02;1
Annemasse Les Voirons Agglomération;www.marches-publics.info;www.marches-publics.info;2018-04-29;0
Annonay Rhône Agglo;www.achatpublic.com;;2020-07-12;1
Approlys;www.approlyscentrachats.fr;;2020-07-19;1
Approlys;approlys.marches-publics.info;;2019-10-21;0
Approlys;www.marches-publics.approlys.fr;;2016-03-01;0
Aquitaine THD;demat-ampa.fr;;2017-02-23;1
Arche Agglo;www.achatpublic.com;;2020-12-31;1
Argences en Aubrac;marchespublics-smica.safetender.com;marchespublics-smica.safetender.com;2019-10-30;1
Arlysere Agglomération;www.marches-publics.info;;2019-06-21;1
Armement des phares et balises;www.marches-publics.gouv.fr;;2017-05-04;1
Artois Comm;www.artoiscomm.marcoweb.fr;;2017-01-06;1
Artois Comm;artoiscomm.marcoweb.fr;;2016-10-19;0
Artois Comm;marcoweb.artoiscomm.fr;;2015-11-02;0
Ass Permanente Chambres d'Agriculture;apca.e-marchespublics.com;;2020-02-12;1
Assainissement Ville d'Hazebrouck;www.marches-securises.fr;;2015-09-24;1
Assemblée Nationale;assemblee-nationale.achatpublic.com;;2019-12-12;1
Assemblée du Pays Tarentaise Vanoise;marchesonline.achatpublic.com;;2019-11-05;1
Assemblée nationale;assemblee-nationale.achatpublic.com;;2018-12-03;1
Assemblée nationale;www.assemblee-nationale.fr;;2017-01-16;0
Assemblée nationale;;;2015-07-06;0
Assistance Publique Hôpitaux de Paris;www.achats-hopitaux.com;;2018-04-25;1
Assistance Publique Hôpitaux de Paris;www.achatpublic.com;;2017-04-05;0
Assistance Publique-Hôpitaux Marseille;www.achats-hopitaux.com;;2015-11-23;1
Assistance Publique-Hôpitaux de Paris;www.marches-publics.gouv.fr;;2018-02-13;1
Assistance Publique-Hôpitaux de Paris;www.achats-hopitaux.com;;2017-08-04;0
Assistance Publique-Hôpitaux de Paris;www.achatpublic.com;;2016-05-06;0
Assistance publique - Hôpitaux de Pari;marches-publics.gouv.fr;www.marches-publics.gouv.fr;2020-04-04;1
Assistance publique - Hôpitaux de Pari;www.marches-publics.gouv.fr;;2018-08-06;0
Assistance publique - Hôpitaux de Pari;marche-public.gouv.fr;;2018-05-30;0
Asso préfig de la fondation ISEETECH;marchesonline.achatpublic.com;;2017-11-05;1
Association ADELIE;marches.maximilien.fr;marches.maximilien.fr;2019-05-30;1
Association Bordeaux Technowest;technowest.com;;2019-11-20;1
Association CRCT Sud-Francilien;crctsudfrancilien.e-marchespublics.com;;2018-09-28;1
Association Clinique Saint Joseph;www.avispublicsdebretagne.com;www.avispublicsdebretagne.com;2019-09-22;1
Association E2C Lorraine;www.e-marchespublic.com;www.e-marchespublic.com;2018-11-29;1
Association EPAF;epaf.e-marchespublics.com;;2020-09-16;1
Association Fafih;www.achatpublic.com;;2020-01-02;1
Association Gest RIA le Petit Vertige;pa-herouville.net;;2015-10-07;1
Association Hospitalière Sainte-Marie;www.achatpublic.com;;2016-01-11;1
Association Installation à Domicile Ep;www.marches-securises.fr;www.marches-securises.fr;2017-09-23;1
Association Levallois Communication;www.ville-levallois.fr;;2015-12-08;1
Association Levallois Culture;www.ville-levallois.fr;;2019-09-27;1
Association MP Culture;www.achatpublic.com;;2017-08-06;1
Association Maires des Landes;marchespublics.landespublic.org;;2016-03-16;1
Association Maximilien;marches.maximilien.fr;;2018-04-19;1
Association Paris Seine Normandie;www.boamp.fr;;2015-03-19;1
Association Syndicale de la Douve;www.boamp.fr;;2016-04-13;1
Association des Agents des Finances;www.boamp.fr;;2015-07-15;1
Association lille3000;www.lille3000.e-marchespublics.com;lille3000.e-marchespublics.com;2019-03-09;1
Assodiut;www.boamp.fr;;2015-11-19;1
Atelier Parisien d'Urbanisme - APUR;www.apur.org;;2017-10-26;1
Athegram;www.boamp.fr;;2015-03-18;1
Atlandes;marchesonline.achatpublic.com;publication.marchesonline.com;2017-12-24;1
Atlantic'eau;atlanticeau.e-marchespublics.com;;2020-10-20;1
Aube Immobilier;www.marches-publics.info;;2019-11-22;1
Aube Immobilier;www.xmarches.fr;;2019-02-27;0
Aubigny Les Clouzeaux;www.marches-securises.fr;;2020-10-08;1
Auray Quiberon Terre Atlantique;www.megalis.bretagne.bzh;;2020-10-23;1
Auray Quiberon Terre Atlantique;www.megalisbretagne.org;www.megalisbretagne.org;2020-06-17;0
Auray Quiberon Terre Atlantique;www.emegalisbretagne.org;;2015-08-07;0
Autorité de Sureté Nucléaire;www.asn.fr;www.marches-publics.gouv.fr;2018-06-21;1
Autorité de la Concurrence;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2017-11-30;1
Autorité des Marchés Financiers;www.achatpublic.com;;2020-12-05;1
Aviation civile;www.aviation-civile.nc;;2015-10-21;1
Avignon université;achatpublic.com;;2019-03-22;1
Aéroport Châteauroux-Centre;www.marches-publics.info;www.marches-publics.info;2019-10-02;1
Aéroport de Bâle-Mulhouse;www.marches-securises.fr;;2020-12-17;1
Aéroport de Bâle-Mulhouse;www.marches-securisees.fr;;2018-08-09;0
Aéroport de La Réunion Roland Garros;marchespublics.reunion.aeroport.fr;marchespublics.reunion.aeroport.fr;2015-06-01;1
Aéroport de Poitiers-Biard;www.marches-securises.fr;;2019-12-22;1
Aéroport de Strasbourg-Entzheim;strasbourg-aeroport.e-marchespublics.com;strasbourg-aeroport.e-marchespublics.com;2019-09-12;1
Aéroport de Toulouse Blagnac;toulouse-aeroport.e-marchespublics.com;toulouse-aeroport.e-marchespublics.com;2018-04-28;1
Aéroport de Toulouse Blagnac;www.toulouse.aeroport.fr;;2015-09-28;0
Aéroports de Paris;fournisseurs.aeroportsdeparis.fr.;;2018-07-31;1
B R G M;www.achatpublic.com;;2020-12-03;1
B.E.A. sécurité de l'aviation civile;www.marches-publics.gouv.fr;;2015-10-05;1
BARTISCHGUT;ipcserv.com;;2018-08-27;1
BATIMENT CFA NORMANDIE;www.e-marchespublics.com;www.e-marchespublics.com;2020-10-24;1
BATIMENTS ET STYLES DE BRETAGNE (BSB);www.achatpublic.com;www.achatpublic.com;2020-01-31;1
BAZEMONT;www.marches-publics.infos;;2019-10-29;1
BEAUCE GÂTINAIS VALORISATION (BGV);www.marches-publics.info;;2019-04-04;1
BEAUNE COTE SUD COM BEAUNE CHAGNY NOLA;www.ternum-bfc.fr;;2020-10-21;1
BEAUNE COTE SUD COM BEAUNE CHAGNY NOLA;www.marches.e-bourgogne.fr;;2019-08-27;0
BEAUNE COTE SUD COM BEAUNE CHAGNY NOLA;www.territoires-numeriques-bfc.fr;;2018-01-11;0
BERRY NUMERIQUE;www.webmarche.solaere.recia.fr;webmarche.solaere.recia.fr;2019-12-12;1
BET VIDALAT;www.marches-publics.info;www.marches-publics.info;2020-03-01;1
BIBRACTE EPCC;www.achatpublic.com;;2018-12-20;1
BICETRE;www.achatpublic.com;;2016-03-11;1
BIEVRE ISERE COMMUNAUTE;bievre-isere.com;;2020-10-09;1
BIEVRE ISERE COMMUNAUTE;www.marches-publics.info;;2019-02-12;0
BIH de Saint-Germain-en-Laye;www.boamp.fr;;2015-06-26;1
BLANCHISSERIE TOULOUSAINE DE SANTE;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2019-11-09;1
BLIDA;www.achatpublic.com;www.achatpublic.com;2017-06-28;1
BOCHSallanche;chi-mont-blanc.marcoweb.fr;;2017-09-23;1
BON AIR;www.marches-securises.fr;www.marches-securises.fr;2020-06-11;1
BORDEAUX METROPOLE;demat-ampa.fr;;2020-01-08;1
BORDEAUX METROPOLE;www.demat-ampa.fr;;2019-01-30;0
BORDEAUX METROPOLE;www.marchespublics-aquitaine.org;;2015-12-03;0
BORDEAUX METROPOLE AMENAGEMENT;urlz.fr;demat-ampa.fr;2019-10-02;1
BOUCAU;eadministration64.fr;;2016-01-18;1
BOUCLE NORD DE SEINE;www.achatpublic.com;;2020-07-05;1
BOURG-EN-BRESSE AGGLOMERATION;www.achatpublic.com;;2016-10-20;1
BOURNONCLE ST PIERRE;marchespublics.cdg43.fr;;2017-02-20;1
BOUSSAY ENERGIES;www.vendee-energie.e-marchespublics.com;;2018-03-22;1
BREST EVENEMENTS NAUTIQUES;www.boamp.fr;;2015-03-25;1
BREST METROPOLE AMENAGEMENT SOC PUB LO;marches.megalisbretagne.org;;2019-07-19;1
BREST'AIM;demat.centraledesmarches.com;;2020-11-26;1
BREST'AIM;www.brestaim.fr;;2017-11-02;0
BRIVE HABITAT;www.e-marchespublics.com;;2020-12-07;1
BRIVE HABITAT;brivehabitat.e-marchespublics.com;;2019-11-10;0
BRIVE HABITAT;www.brivehabitat.fr;;2019-10-01;0
BRL;www.achatpublic.com;;2020-07-21;1
BTP CFA Centre;www.e-marchespublics.com;;2015-06-03;1
BTP CFA ILE DE FRANCE;marchesonline.achatpublic.com;;2019-06-04;1
BTP CFA Lorraine;http:;;2018-07-27;1
BTP-CFA POITOU-CHARENTES;btp-cfa-poitou-charentes.e-marchespublics.com;btp-cfa-poitou-charentes.e-marchespublics.com;2017-04-08;1
BUZANCAIS;www.pro-marchespublics.com;www.pro-marchespublics.com;2017-09-20;1
Baie de Somme Habitat;marches-securises.fr;www.marches-securises.fr;2020-10-31;1
Baie de Somme Habitat;www.marches-securises.fr;www.marches-securises.fr;2020-04-10;0
Baie de Somme Habitat;www.klekoon.com;;2018-04-18;0
Baie du Cotentin;www.marches-publics.info;www.marches-publics.info;2020-05-14;1
Banque de France;banque-france.achatpublic.com;;2016-02-22;1
Biarritz Océan;www.eadministration64.fr;;2019-06-21;1
Biarritz Tourisme;www.eadministration64.fr;;2017-10-19;1
Bibliothèque nationale de France;marchespublics.bnf.fr;;2020-12-31;1
Bibliothèque natle et universitaire de;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2019-01-11;1
Bibliothèque publique d'information;www.marches-publics.gouv.fr;;2020-01-29;1
Billom Communauté;billom-communaute.centreofficielles.com;;2020-01-25;1
Blanchis Interhosp Bourges Vierzon;www.klekoon.com;;2019-03-25;1
Blangy Pont l'Evêque Intercom;demat.centraledesmarches.com;;2019-12-09;1
Blangy Pont l'Evêque Intercom;www.centraledesmarches.com;demat.centraledesmarches.com;2017-06-02;0
Bordeaux Metropole;demat-ampa.fr;;2019-10-31;1
Bordeaux Metropole;www.demat-ampa.fr;;2018-07-06;0
Bordeaux Metropole;marchespublics-aquitaine.org;;2016-02-12;0
Bordeaux Metropole;www.marchespublics-aquitaine.fr;;2015-10-05;0
Bordeaux Metropole;marchespublics.aquitaine.fr;;2015-05-04;0
Bordeaux Métrople;demat-ampa.fr;;2018-08-01;1
Bordeaux Métropole;marchespublics.bordeaux-metropole.fr;marchespublics.bordeaux-metropole.fr;2020-12-30;1
Bordeaux Métropole;demat-ampa.fr;;2020-12-23;0
Bordeaux Métropole;www.demat-ampa.fr;;2020-08-15;0
Bordeaux Métropole;demat.ampa.fr;;2018-06-13;0
Bordeaux Métropole;marchespublics.aquitaine.fr;;2017-03-27;0
Bordeaux Métropole;www.marchespublics-aquitaine.org;;2017-01-06;0
Bordeaux Métropole;demat-amap.fr;;2016-12-14;0
Bordeaux Métropole;www.marchespublic.aquitaine.fr;;2016-03-09;0
Bordeaux Métropole;www.marchespublics.aquitaine.fr;;2015-12-10;0
Bordeaux Métropole;www.bordeaux-metropole.fr;;2015-11-04;0
Bordeaux Métropole;www.marchespublics-aquitaine.fr;;2015-11-04;0
Bordeaux Métropole;marchespublics-aquitaine.org;;2015-10-14;0
Bordeaux Métropole;marchespublics-aquitaine.fr;;2015-08-05;0
