notice_family_id,notice_id,publication_date,schema_family,buyer_key,cpv_clean,first_call_date,call_to_award_days,call_to_award_months,delay_flag
NF000934,15-126070,2015-08-13,LEGACY,NAME:conseil general de la mayenne,45233141,2015-04-15,120,3.9421813403416555,OK
NF001185,15-127130,2015-08-17,LEGACY,NAME:centre hospitalier de saumur,90900000,2015-04-02,137,4.50065703022339,OK
NF001275,15-130535,2015-08-24,LEGACY,SIRET:05820153400078,50531200,2015-04-13,133,4.369250985545335,OK
NF001568,15-132955,2015-08-31,LEGACY,NAME:ville des sables d olonne,15894210,2015-05-19,104,3.416557161629435,OK
NF001436,15-128003,2015-08-18,LEGACY,NAME:le mans metropole - communaute urbaine,45210000,2015-05-07,103,3.383705650459921,OK
NF000316,15-129862,2015-08-21,LEGACY,NAME:cte de cnes des alpes mancelles,45212220,2015-03-16,158,5.19053876478318,OK
NF001305,15-133639,2015-08-31,LEGACY,NAME:conseil general de la vendee,45233120,2015-04-23,130,4.270696452036794,OK
NF000890,15-128224,2015-08-18,LEGACY,NAME:ville du mans,,2015-04-09,131,4.303547963206308,OK
NF000812,15-128585,2015-08-19,LEGACY,NAME:ville de saumur,,2015-04-09,132,4.336399474375821,OK
NF002207,15-129573,2015-08-21,LEGACY,NAME:ville de donges,,2015-06-18,64,2.102496714848883,OK
NF000926,15-121446,2015-08-05,LEGACY,NAME:cte de cnes de la region de chemille,71400000,2015-04-10,117,3.843626806833114,OK
NF000427,15-123520,2015-08-10,LEGACY,NAME:gie sesam vitale,90511100,2015-03-03,160,5.256241787122208,OK
NF000694,15-126588,2015-08-14,LEGACY,SIRET:21490259500013,55523100,2015-04-28,108,3.54796320630749,OK
NF000918,15-130384,2015-08-24,LEGACY,NAME:agence regionale pays de la loire ti,34139300,2015-04-03,143,4.697766097240473,OK
NF002270,15-128966,2015-08-20,LEGACY,NAME:sdis 85,,2015-06-22,59,1.938239159001314,OK
NF001959,15-129097,2015-08-20,LEGACY,NAME:ville de laval,,2015-06-16,65,2.135348226018397,OK
NF000527,15-132895,2015-08-31,LEGACY,NAME:com communes du pays d ancenis,,2015-03-30,154,5.059132720105125,OK
NF001103,15-121155,2015-08-05,LEGACY,NAME:smirgeom est sarthe,90512000,2015-04-17,110,3.6136662286465175,OK
NF000542,15-121988,2015-08-06,LEGACY,NAME:ville de thouare-sur-loire,55321000,2015-03-24,135,4.434954007884363,OK
NF001023,15-123129,2015-08-10,LEGACY,NAME:nantes habitat,50341000,2015-04-28,104,3.416557161629435,OK
NF000175,15-123640,2015-08-10,LEGACY,NAME:ville de sable sur sarthe,79620000,2015-03-04,159,5.223390275952694,OK
NF001433,15-124246,2015-08-10,LEGACY,NAME:chu d angers,50324100,2015-05-18,84,2.759526938239159,OK
NF001815,15-127561,2015-08-17,LEGACY,NAME:conseil general de la mayenne,60112000,2015-05-07,102,3.350854139290407,OK
NF001422,15-127975,2015-08-18,LEGACY,NAME:angers loire metropole,65300000,2015-05-04,106,3.4822601839684624,OK
NF001352,15-129875,2015-08-21,LEGACY,NAME:sca pfaf so,90900000,2015-05-12,101,3.3180026281208934,OK
NF001194,15-107967,2015-08-25,LEGACY,NAME:c h s de la sarthe,39222000,2015-04-15,132,4.336399474375821,OK
NF001271,15-126176,2015-08-25,LEGACY,NAME:ville de cholet,66512000,2015-04-10,137,4.50065703022339,OK
NF000358,15-131224,2015-08-25,LEGACY,SIRET:24720013200014,71241000,2015-03-24,154,5.059132720105125,OK
NF000577,15-102874,2015-08-11,LEGACY,NAME:prefecture de la vendee,45000000,2015-03-17,147,4.829172141918528,OK
NF001436,15-128004,2015-08-18,LEGACY,NAME:le mans metropole - communaute urbaine,45262210,2015-05-07,103,3.383705650459921,OK
NF001266,15-122595,2015-08-06,LEGACY,NAME:chu d angers,30231100,2015-04-08,120,3.9421813403416555,OK
NF001823,15-122655,2015-08-06,LEGACY,NAME:cg49,60112000,2015-05-15,83,2.726675427069645,OK
NF000769,15-122938,2015-08-06,LEGACY,NAME:cnieg,72400000,2015-04-17,111,3.6465177398160313,OK
NF000929,15-123684,2015-08-10,LEGACY,SIRET:22720002900014,64200000,2015-04-13,119,3.9093298291721417,OK
NF000843,15-125948,2015-08-12,LEGACY,NAME:conseil general de la mayenne,45262522,2015-04-21,113,3.712220762155059,OK
NF000280,15-129157,2015-08-20,LEGACY,NAME:communaute de communes de pornic,90500000,2015-03-23,150,4.92772667542707,OK
NF001282,15-130781,2015-08-25,LEGACY,NAME:commune de saint-herblain,22111000,2015-04-23,124,4.073587385019711,OK
NF000349,15-131510,2015-08-26,LEGACY,SIRET:21440047500015,43325000,2015-03-06,173,5.683311432325887,OK
NF001265,15-131930,2015-08-27,LEGACY,NAME:commune de challans,50720000,2015-04-07,142,4.664914586070959,OK
NF001889,15-123491,2015-08-07,LEGACY,NAME:ville de laval,,2015-06-04,64,2.102496714848883,OK
NF002186,15-128422,2015-08-19,LEGACY,NAME:ville de carquefou,,2015-06-10,70,2.299605781865966,OK
NF002036,15-133461,2015-08-31,LEGACY,NAME:universite de nantes,45000000,2015-06-10,82,2.6938239159001314,OK
NF000816,15-120788,2015-08-10,LEGACY,NAME:caisse des depots,,2015-04-14,118,3.876478318002628,OK
NF001481,15-129586,2015-08-21,LEGACY,NAME:ville de donges,,2015-05-22,91,2.9894875164257555,OK
NF001575,15-123481,2015-08-07,LEGACY,NAME:ville de laval,,2015-05-04,95,3.1208935611038107,OK
NF000577,15-102257,2015-08-11,LEGACY,NAME:prefecture de la vendee,45000000,2015-03-17,147,4.829172141918528,OK
NF001642,15-126338,2015-08-13,LEGACY,NAME:conseil general de loire-atlantique,,2015-05-15,90,2.9566360052562417,OK
NF000193,15-131225,2015-08-25,LEGACY,NAME:ville du mans,79212000,2015-03-25,153,5.026281208935611,OK
NF001476,15-126999,2015-08-14,LEGACY,NAME:conseil general de la vendee,,2015-05-18,88,2.890932982917214,OK
NF001546,15-124469,2015-08-17,LEGACY,NAME:ville de donges,,2015-05-22,87,2.8580814717477003,OK
NF001024,15-123366,2015-08-10,LEGACY,NAME:chu d angers,42716000,2015-04-29,103,3.383705650459921,OK
NF000536,15-127531,2015-08-17,LEGACY,NAME:conseil general de la mayenne,90500000,2015-03-13,157,5.157687253613666,OK
NF001283,15-129248,2015-08-20,LEGACY,NAME:cci de maine et loire,77310000,2015-04-29,113,3.712220762155059,OK
NF001276,15-130453,2015-08-24,LEGACY,SIRET:05820153400078,50720000,2015-04-14,132,4.336399474375821,OK
NF001495,15-104917,2015-08-27,LEGACY,NAME:syndicat trivalis,90500000,2015-05-04,115,3.7779237844940865,OK
NF001095,15-132539,2015-08-28,LEGACY,NAME:ecole des mines de nantes,79400000,2015-04-13,137,4.50065703022339,OK
NF000841,15-133409,2015-08-31,LEGACY,SIRET:22720002900014,39800000,2015-04-15,138,4.533508541392904,OK
NF001937,15-133446,2015-08-31,LEGACY,NAME:ville de mayenne,24100000,2015-06-01,91,2.9894875164257555,OK
NF000919,15-120397,2015-08-03,LEGACY,SIRET:22850001300658,44113000,2015-04-07,118,3.876478318002628,OK
NF001201,15-121221,2015-08-05,LEGACY,NAME:cte cnes du pays de challans,15894200,2015-04-21,106,3.4822601839684624,OK
NF001678,15-121366,2015-08-05,LEGACY,NAME:centre hospitalier cote de lumiere,34140000,2015-05-11,86,2.8252299605781865,OK
NF000844,15-121429,2015-08-05,LEGACY,NAME:gcs energelog,33157800,2015-04-22,105,3.4494086727989486,OK
NF000847,15-121599,2015-08-05,LEGACY,SIRET:22720002900014,50800000,2015-04-29,98,3.219448094612352,OK
NF001681,15-122177,2015-08-06,LEGACY,SIRET:25490130900032,09310000,2015-05-11,87,2.8580814717477003,OK
NF001199,15-123369,2015-08-07,LEGACY,NAME:chu d angers,90510000,2015-04-21,108,3.54796320630749,OK
NF001015,15-123490,2015-08-07,LEGACY,NAME:cnieg,66110000,2015-04-15,114,3.7450722733245727,OK
NF001503,15-125224,2015-08-12,LEGACY,NAME:nantes metropole,90513000,2015-05-15,89,2.923784494086728,OK
NF001627,15-125828,2015-08-12,LEGACY,NAME:ville de saint brevin les pins,50720000,2015-05-20,84,2.759526938239159,OK
NF000680,15-128620,2015-08-19,LEGACY,SIRET:21720003900014,30100000,2015-04-13,128,4.204993429697766,OK
NF000279,15-131155,2015-08-25,LEGACY,NAME:vallet,55521200,2015-03-20,158,5.19053876478318,OK
NF001744,15-133410,2015-08-31,LEGACY,SIRET:22720002900014,60100000,2015-05-06,117,3.843626806833114,OK
NF001447,15-120721,2015-08-04,LEGACY,NAME:ville de carquefou,,2015-05-20,76,2.4967148488830486,OK
NF002107,15-121600,2015-08-05,LEGACY,NAME:conseil general de la vendee,45233141,2015-06-02,64,2.102496714848883,OK
NF001581,15-126421,2015-08-13,LEGACY,NAME:ville du mans,45310000,2015-05-20,85,2.7923784494086727,OK
NF002449,15-123458,2015-08-07,LEGACY,NAME:cnieg,,2015-06-12,56,1.8396846254927726,OK
NF000742,15-129592,2015-08-21,LEGACY,NAME:ville de donges,,2015-04-10,133,4.369250985545335,OK
NF001204,15-121277,2015-08-05,LEGACY,NAME:centre hospitalier cote de lumiere,90524400,2015-04-24,103,3.383705650459921,OK
NF001021,15-122800,2015-08-06,LEGACY,NAME:cc pays ne de la mer,45212212,2015-04-22,106,3.4822601839684624,OK
NF001351,15-123765,2015-08-10,LEGACY,NAME:syndicat departemental d energie,71631400,2015-05-11,91,2.9894875164257555,OK
NF001752,15-124247,2015-08-11,LEGACY,NAME:chu d angers,50324100,2015-05-26,77,2.5295663600525624,OK
NF001083,15-125869,2015-08-12,LEGACY,NAME:communaute de communes des olonnes,79822500,2015-04-01,133,4.369250985545335,OK
NF000941,15-125884,2015-08-12,LEGACY,NAME:communaute de communes des olonnes,90911200,2015-04-27,107,3.515111695137976,OK
NF001821,15-127945,2015-08-18,LEGACY,NAME:ville d ecouflant,55321000,2015-05-13,97,3.1865965834428382,OK
NF000090,15-128670,2015-08-19,LEGACY,NAME:ville de la chapelle heulin,55523100,2015-03-17,155,5.091984231274639,OK
NF000693,15-132833,2015-08-28,LEGACY,NAME:conseil general de loire-atlantique,09310000,2015-04-27,123,4.040735873850197,OK
NF001190,15-133714,2015-08-31,LEGACY,NAME:ville de pornichet,90680000,2015-04-13,140,4.599211563731932,OK
NF002121,15-122959,2015-08-07,LEGACY,NAME:cnieg,,2015-06-24,44,1.445466491458607,OK
NF000867,15-125716,2015-08-12,LEGACY,NAME:mairie d aillieres beauvoir,45233000,2015-04-22,112,3.679369250985545,OK
NF001286,15-128425,2015-08-19,LEGACY,NAME:chu de nantes,45210000,2015-04-01,140,4.599211563731932,OK
NF001111,15-129368,2015-08-20,LEGACY,NAME:ville d angers,42514000,2015-04-01,141,4.6320630749014455,OK
NF001739,15-134788,2015-09-03,LEGACY,NAME:centre hospitalier de saumur,50720000,2015-05-04,122,4.0078843626806835,OK
NF000933,15-135944,2015-09-07,LEGACY,NAME:nantes metropole,90500000,2015-04-14,146,4.7963206307490145,OK
NF001206,15-138724,2015-09-10,LEGACY,NAME:chu de nantes,33000000,2015-04-29,134,4.402102496714849,OK
NF002171,15-143468,2015-09-18,LEGACY,SIRET:24720013200014,34928400,2015-06-26,84,2.759526938239159,OK
NF001816,15-123664,2015-09-29,LEGACY,NAME:ville de sable sur sarthe,31682000,2015-05-11,141,4.6320630749014455,OK
NF000543,15-147904,2015-09-29,LEGACY,NAME:chu de nantes,33122000,2015-03-24,189,6.2089356110381075,OK
NF001426,15-147946,2015-09-29,LEGACY,NAME:mairie de vigneux de bretagne,90911200,2015-05-11,141,4.6320630749014455,OK
NF001913,15-143319,2015-09-18,LEGACY,NAME:ville de saint sebastien sur loire,,2015-06-15,95,3.1208935611038107,OK
NF000824,15-145126,2015-09-23,LEGACY,NAME:com communes du pays d ancenis,,2015-04-30,146,4.7963206307490145,OK
NF001299,15-145185,2015-09-28,LEGACY,NAME:conseil regional des pays de la loire,34328100,2015-04-20,161,5.289093298291721,OK
NF000688,15-131932,2015-09-02,LEGACY,SIRET:21490183700010,55523100,2015-04-17,138,4.533508541392904,OK
NF000082,15-134842,2015-09-03,LEGACY,NAME:ville d angers,71241000,2015-03-05,182,5.978975032851511,OK
NF000602,15-132639,2015-09-03,LEGACY,SIRET:23440003400026,72700000,2015-03-03,184,6.044678055190539,OK
NF000177,15-135167,2015-09-04,LEGACY,NAME:ville de nantes,37535200,2015-03-06,182,5.978975032851511,OK
NF000282,15-139263,2015-09-11,LEGACY,NAME:siaep de la foret de mervent,45111100,2015-03-24,171,5.617608409986859,OK
NF001564,15-128359,2015-09-15,LEGACY,NAME:ville de saumur,45233222,2015-05-12,126,4.139290407358739,OK
NF005109,15-132461,2015-09-25,LEGACY,NAME:ville de cholet,44110000,2016-01-28,-125,-4.106438896189225,NEGATIVE_DATE_ORDER
NF000087,15-147995,2015-09-29,LEGACY,SIRET:40256198900011,79710000,2015-03-10,203,6.668856767411301,OK
NF000763,15-138470,2015-09-30,LEGACY,NAME:conseil regional des pays de la loire,79811000,2015-04-14,169,5.551905387647832,OK
NF000778,15-137639,2015-09-09,LEGACY,NAME:ministeres economiques et financiers,45311000,2015-04-09,153,5.026281208935611,OK
NF002067,15-142243,2015-09-17,LEGACY,NAME:gip groupement technocampus,,2015-06-22,87,2.8580814717477003,OK
NF001548,15-146288,2015-09-24,LEGACY,NAME:universite d angers,,2015-05-26,121,3.9750328515111693,OK
NF001327,15-132557,2015-09-25,LEGACY,NAME:conseil regional des pays de la loire,,2015-04-02,176,5.781865965834428,OK
NF001020,15-129338,2015-09-04,LEGACY,NAME:commune des herbiers,79822500,2015-04-20,137,4.50065703022339,OK
NF001273,15-133583,2015-09-04,LEGACY,NAME:syndicat trivalis,90500000,2015-04-13,144,4.730617608409987,OK
NF001360,15-135335,2015-09-07,LEGACY,SIRET:21490248800011,71240000,2015-05-27,103,3.383705650459921,OK
NF000270,15-141776,2015-09-17,LEGACY,NAME:chu de nantes,33696500,2015-03-09,192,6.307490144546649,OK
NF001567,15-145940,2015-09-25,LEGACY,SIRET:24720013200014,38421100,2015-05-18,130,4.270696452036794,OK
NF001563,15-107710,2015-09-30,LEGACY,NAME:nantes metropole,77211400,2015-05-11,142,4.664914586070959,OK
NF001510,15-134330,2015-09-02,LEGACY,NAME:commune de parigne l eveque,66515200,2015-05-04,121,3.9750328515111693,OK
NF000291,15-137014,2015-09-09,LEGACY,NAME:nantes metropole,,2015-03-25,168,5.519053876478318,OK
NF000962,15-135669,2015-09-15,LEGACY,NAME:conseil regional des pays de la loire,39162100,2015-04-17,151,4.9605781865965834,OK
NF002445,15-140845,2015-09-15,LEGACY,NAME:saumur aggloproprete,,2015-06-08,99,3.252299605781866,OK
NF000009,15-133484,2015-09-04,LEGACY,NAME:syndicat trivalis,90500000,2015-03-09,179,5.88042049934297,OK
NF003486,15-135506,2015-09-04,LEGACY,NAME:ville de coulaines,31682000,2015-09-02,2,0.0657030223390276,OK
NF001504,15-127126,2015-09-07,LEGACY,NAME:ville de bretignolles sur mer,55523100,2015-05-15,115,3.7779237844940865,OK
NF000846,15-137878,2015-09-10,LEGACY,NAME:sarthe habitat,90650000,2015-04-29,134,4.402102496714849,OK
NF000438,15-135516,2015-09-11,LEGACY,NAME:cte de cnes du castelbriantais,22113000,2015-03-24,171,5.617608409986859,OK
NF000283,15-139358,2015-09-11,LEGACY,SIRET:24530038900039,79311100,2015-03-26,169,5.551905387647832,OK
NF000840,15-141353,2015-09-16,LEGACY,SIRET:19490970100303,38433000,2015-04-13,156,5.124835742444152,OK
NF001096,15-143659,2015-09-21,LEGACY,NAME:angers expo congres,79710000,2015-04-14,160,5.256241787122208,OK
NF000773,15-144620,2015-09-23,LEGACY,NAME:araf,79997000,2015-04-28,148,4.862023653088042,OK
NF000845,15-135395,2015-09-28,LEGACY,SIRET:23440003400026,42510000,2015-04-27,154,5.059132720105125,OK
NF001830,15-134536,2015-09-03,LEGACY,NAME:ville d angers,31600000,2015-05-27,99,3.252299605781866,OK
NF000945,15-134669,2015-09-03,LEGACY,NAME:ville d angers,,2015-04-02,154,5.059132720105125,OK
NF002271,15-139379,2015-09-11,LEGACY,NAME:conseil general de la vendee,45214220,2015-06-23,80,2.628120893561104,OK
NF000447,15-144044,2015-09-22,LEGACY,NAME:habitat 44,71000000,2015-03-23,183,6.011826544021025,OK
NF002421,15-144144,2015-09-22,LEGACY,NAME:c h d la roche sur yon-lucon-montaigu,,2015-06-10,104,3.416557161629435,OK
NF001301,15-145073,2015-09-23,LEGACY,NAME:universite d angers,79520000,2015-04-22,154,5.059132720105125,OK
NF002295,15-134530,2015-09-08,LEGACY,NAME:commune de saint-jean-de-monts,,2015-06-24,76,2.4967148488830486,OK
NF003061,15-133927,2015-09-09,LEGACY,NAME:d d t m de la vendee,,2015-07-29,42,1.3797634691195795,OK
NF001677,15-107821,2015-09-04,LEGACY,NAME:nantes metropole,50510000,2015-05-06,121,3.9750328515111693,OK
NF001501,15-136367,2015-09-07,LEGACY,NAME:angers expo congres,50720000,2015-05-11,119,3.9093298291721417,OK
NF001685,15-136391,2015-09-07,LEGACY,SIRET:22850001300658,50712000,2015-05-20,110,3.6136662286465175,OK
NF002650,15-144125,2015-09-22,LEGACY,NAME:saem vendee,34522400,2015-07-01,83,2.726675427069645,OK
NF003003,15-147776,2015-09-29,LEGACY,NAME:ars pays de la loire,30192000,2015-07-02,89,2.923784494086728,OK
NF003005,15-148066,2015-09-29,LEGACY,SIRET:24440043800044,09310000,2015-07-06,85,2.7923784494086727,OK
NF002695,15-134668,2015-09-07,LEGACY,NAME:d d t m de la vendee,45421100,2015-07-06,63,2.0696452036793693,OK
NF002039,15-139354,2015-09-14,LEGACY,NAME:nantes metropole,,2015-06-12,94,3.088042049934297,OK
NF002519,15-142651,2015-09-18,LEGACY,NAME:le mans metropole - communaute urbaine,35811200,2015-07-02,78,2.562417871222076,OK
NF002118,15-142066,2015-09-25,LEGACY,NAME:syndicat trivalis,79311000,2015-06-16,101,3.3180026281208934,OK
NF000903,15-138641,2015-09-10,LEGACY,NAME:conseil general de loire-atlantique,,2015-04-27,136,4.467805519053877,OK
NF002537,15-134802,2015-09-25,LEGACY,NAME:ville de donges,,2015-07-03,84,2.759526938239159,OK
NF002296,15-145112,2015-09-25,LEGACY,NAME:com communes du pays d ancenis,,2015-06-24,93,3.055190538764783,OK
NF000099,15-107694,2015-09-04,LEGACY,NAME:nantes metropole,,2015-03-25,163,5.354796320630749,OK
NF001890,15-137676,2015-09-09,LEGACY,NAME:smirgeom est sarthe,,2015-06-04,97,3.1865965834428382,OK
NF000960,15-142441,2015-09-18,LEGACY,NAME:ville du mans,16160000,2015-04-15,156,5.124835742444152,OK
NF002702,15-144809,2015-09-23,LEGACY,NAME:ville des sables d olonne,45111100,2015-07-20,65,2.135348226018397,OK
NF003139,15-148171,2015-09-30,LEGACY,NAME:ville du mans,45112000,2015-08-04,57,1.8725361366622864,OK
NF000745,15-147527,2015-09-28,LEGACY,NAME:conseil general de loire-atlantique,,2015-04-21,160,5.256241787122208,OK
NF000825,15-147555,2015-09-29,LEGACY,NAME:com communes du pays d ancenis,,2015-04-30,152,4.993429697766097,OK
NF001427,15-134358,2015-09-02,LEGACY,SIRET:22850001300658,79620000,2015-05-11,114,3.7450722733245727,OK
NF000679,15-135449,2015-09-03,LEGACY,SIRET:19490970100303,50720000,2015-04-09,147,4.829172141918528,OK
NF000766,15-135352,2015-09-04,LEGACY,NAME:dir ouest,45233121,2015-04-15,142,4.664914586070959,OK
NF001737,15-137760,2015-09-17,LEGACY,NAME:cg49,71335000,2015-05-28,112,3.679369250985545,OK
NF000346,15-131770,2015-09-28,LEGACY,NAME:conseil regional des pays de la loire,44810000,2015-03-05,207,6.800262812089356,OK
NF001810,15-148778,2015-09-30,LEGACY,NAME:ville de saint sebastien sur loire,09100000,2015-05-04,149,4.894875164257556,OK
NF000684,15-131915,2015-09-02,LEGACY,SIRET:21490183700010,55300000,2015-04-14,141,4.6320630749014455,OK
NF001094,15-133895,2015-09-02,LEGACY,NAME:ville de nantes,39500000,2015-04-13,142,4.664914586070959,OK
NF001008,15-107620,2015-09-07,LEGACY,NAME:nantes metropole,34928400,2015-04-07,153,5.026281208935611,OK
NF001675,15-137027,2015-09-08,LEGACY,NAME:ville de saint berthevin,55523100,2015-05-04,127,4.1721419185282524,OK
NF001358,15-140332,2015-09-15,LEGACY,SIRET:21440116800015,55524000,2015-05-26,112,3.679369250985545,OK
NF001868,15-137604,2015-09-17,LEGACY,NAME:cg49,32354500,2015-06-01,108,3.54796320630749,OK
NF002667,15-141716,2015-09-17,LEGACY,NAME:universite du maine,38636100,2015-07-17,62,2.0367936925098555,OK
NF000531,15-141966,2015-09-17,LEGACY,NAME:chu de nantes,32510000,2015-03-05,196,6.438896189224704,OK
NF001188,15-132845,2015-09-28,LEGACY,SIRET:23440003400026,51000000,2015-04-10,171,5.617608409986859,OK
NF001620,15-143383,2015-09-28,LEGACY,NAME:conseil regional des pays de la loire,92400000,2015-05-11,140,4.599211563731932,OK
NF000721,15-110320,2015-09-10,LEGACY,NAME:ville de coulaines,45212212,2015-04-29,134,4.402102496714849,OK
NF001445,15-138024,2015-09-10,LEGACY,NAME:sdis 85,32400000,2015-05-18,115,3.7779237844940865,OK
NF002683,15-146540,2015-09-25,LEGACY,NAME:ville de la bazoge,31682000,2015-07-27,60,1.9710906701708277,OK
NF001836,15-147434,2015-09-29,LEGACY,NAME:commune de saint-nazaire,18930000,2015-05-05,147,4.829172141918528,OK
NF002819,15-148170,2015-09-29,LEGACY,NAME:ville du mans,79341400,2015-07-01,90,2.9566360052562417,OK
NF001073,15-134357,2015-09-01,LEGACY,NAME:ville d allonnes,,2015-04-29,125,4.106438896189225,OK
NF001988,15-146282,2015-09-24,LEGACY,NAME:sgap ouest,,2015-06-22,94,3.088042049934297,OK
NF000363,15-132542,2015-09-03,LEGACY,SIRET:23440003400026,79420000,2015-03-27,160,5.256241787122208,OK
NF001498,15-135860,2015-09-07,LEGACY,SIRET:21720090600014,55523100,2015-05-04,126,4.139290407358739,OK
NF001091,15-132790,2015-09-11,LEGACY,NAME:conseil regional des pays de la loire,30192000,2015-04-09,155,5.091984231274639,OK
NF002572,15-139312,2015-09-11,LEGACY,NAME:communaute communes pays des essarts,15894210,2015-07-06,67,2.2010512483574245,OK
NF001906,15-148248,2015-09-30,LEGACY,NAME:nantes metropole,75231240,2015-06-30,92,3.0223390275952693,OK
NF000777,15-102364,2015-09-07,LEGACY,NAME:nantes metropole,,2015-04-09,151,4.9605781865965834,OK
NF003035,15-133798,2015-09-07,LEGACY,NAME:commune de pornic,85310000,2015-07-06,63,2.0696452036793693,OK
NF001511,15-141417,2015-09-16,LEGACY,NAME:chu de nantes,71240000,2015-05-05,134,4.402102496714849,OK
NF001363,15-146363,2015-09-25,LEGACY,NAME:conseil general de loire-atlantique,,2015-05-05,143,4.697766097240473,OK
