identity_level,identity_value,n_raw_names,n_normalized_names,active_years,n_notices,activity_level,earliest_name_raw,latest_name_raw,earliest_name_normalized,latest_name_normalized,example_raw_names,example_normalized_names
SIRET,13000853500010,6,4,6,39,21+,ONIRIS,ONIRIS,oniris,oniris,"ONIRIS;ONIRIS
Ecole nationale vétérinaire agroalimentaire et de l'alimentation Nantes Atlantique;ONIRIS 
Ecole nationale vétériaire agroalimentaire de l'alimentation Nantes atlantique;ONIRIS Ecole nationale vétérinaire agroalimentaire et de l'alimentation Nantes Atlantique;Oniris;École Nationale Vétérinaire Agro-Alimentaire et de l'Alimentation Nantes Atlantique",ecole nationale veterinaire agro-alimentaire et de l alimentation nantes atlantique;oniris;oniris ecole nationale veteriaire agroalimentaire de l alimentation nantes atlantique;oniris ecole nationale veterinaire agroalimentaire et de l alimentation nantes atlantique
SIRET,19753472000010,6,4,4,39,21+,Ecole National Sup. d'Arts et Métiers,ENSAM,ecole national sup d arts et metiers,ensam,ECOLE NATIONALE SUPERIEURE D'ARTS ET METIERS;ECOLE NATIONALE SUPERIEURE D'ARTS ET METIERS (ENSAM);ENSAM;Ecole National Sup. d'Arts et Métiers;Ecole Nationale Supérieure d'Arts et Métiers;École Nationale Supérieure d'Arts et Métiers,ecole national sup d arts et metiers;ecole nationale superieure d arts et metiers;ecole nationale superieure d arts et metiers ensam;ensam
SIRET,58480162500040,6,4,5,35,21+,Société d'équipement de la Touraine,"Groupement TRANSAMO / LA SET, agissant au nom et pour le compte du Syndicat des mobilités de Touraine (SMT), maître d'ouvrage",societe d equipement de la touraine,groupement transamo la set agissant au nom et pour le compte du syndicat des mobilites de touraine smt maitre d ouvrage,"Groupement TRANSAMO / LA SET, agissant au nom et pour le compte du Syndicat des mobilités de Touraine (SMT), maître d'ouvrage;Groupement TRANSAMO / La SET agissant au nom et pour le compte du SMT Maître
d’Ouvrage;Groupement TRANSAMO / La SET, agissant au nom et
pour le compte du Syndicat des mobilités de Touraine (SMT), maître d'ouvrage;Groupement TRANSAMO / La SET, agissant au nom et pour le compte du Syndicat des mobilités de Touraine (SMT), maître d'ouvrage;Groupement TRANSAMO/La SET, agissant au nom et pour le  Syndicat des Mobilités de Touraine (SMT), maître d'ouvrage;Société d'équipement de la Touraine",groupement transamo la set agissant au nom et pour le compte du smt maitre d ouvrage;groupement transamo la set agissant au nom et pour le compte du syndicat des mobilites de touraine smt maitre d ouvrage;groupement transamo la set agissant au nom et pour le syndicat des mobilites de touraine smt maitre d ouvrage;societe d equipement de la touraine
SIRET,42882285202256,6,4,5,17,6-20,Etablissement Français du Sang,ETABLISSEMENT FRANCAIS DU SANG,etablissement francais du sang,etablissement francais du sang,EFS-CPDL;ETABLISSEMENT FRANCAIS DU SANG;Etablissement Français du Sang;Etablissement Français du Sang Centre Pays de la Loire;Etablissement Français du Sang Centre-Pays de la Loire;Etablissement Français du Sang Centre­ Pays de la Loire,efs-cpdl;etablissement francais du sang;etablissement francais du sang centre pays de la loire;etablissement francais du sang centre-pays de la loire
SIRET,21850191400566,5,4,5,72,21+,VILLE DE LA ROCHE SUR YON,Ville de La Roche-sur-Yon,ville de la roche sur yon,ville de la roche-sur-yon,VILLE DE LA ROCHE SUR YON;VILLE DE LA ROCHE-SUR-YON;Ville de La Roche sur Yon (85);Ville de La Roche-sur-Yon;Ville de La Roche-sur-Yon (85),ville de la roche sur yon;ville de la roche sur yon 85;ville de la roche-sur-yon;ville de la roche-sur-yon 85
SIRET,21440131700018,5,4,5,62,21+,Commune de Pornic,Commune de Pornic,commune de pornic,commune de pornic,COMMUNE DE PORNIC;Commune de Pornic;Mairie de Pornic;Ville de Pornic;service commande publique,commune de pornic;mairie de pornic;service commande publique;ville de pornic
SIRET,25440109400068,5,4,5,45,21+,Syndicat Mixte Atlantic'eau,Atlanticeau,syndicat mixte atlantic eau,atlantic eau,Atlantic'eau;Atlanticeau;SADE CGTH;Syndicat Mixte Atlantic'eau;Syndicat Mixte Atlantic'eau (44),atlantic eau;sade cgth;syndicat mixte atlantic eau;syndicat mixte atlantic eau 44
SIRET,13000190200068,5,4,3,15,6-20,ESID de Rennes,SID Nord-Ouest,esid de rennes,sid nord-ouest,ESID de Rennes;Ministère des Armées - SID Nord-Ouest;SID NORD OUEST;SID Nord Ouest;SID Nord-Ouest,esid de rennes;ministere des armees - sid nord-ouest;sid nord ouest;sid nord-ouest
SIRET,18440128900386,5,4,3,12,6-20,Chambre de Commerce et d'Industrie Région Pays de la Loire,CCI Région Pays de la Loire,chambre de commerce et d industrie region pays de la loire,cci region pays de la loire,44800 Saint-Herblain;CCI REGION PAYS DE LA LOIRE;CCI Région Pays de la Loire;CCI de la région Pays de la Loire;Chambre de Commerce et d'Industrie Région Pays de la Loire,44800 saint-herblain;cci de la region pays de la loire;cci region pays de la loire;chambre de commerce et d industrie region pays de la loire
SIRET,83041096500032,5,4,3,8,6-20,GIE NGE,mission commande publique et achat,gie nge,mission commande publique et achat,GIE NGE;Responsable juridique;commande publique/achats;gie nge;mission commande publique et achat,commande publique achats;gie nge;mission commande publique et achat;responsable juridique
SIRET,22490001900015,4,4,11,426,21+,Département de Maine-et-Loire,DÉPARTEMENT DE MAINE ET LOIRE,departement de maine-et-loire,departement de maine et loire,"DÉPARTEMENT DE MAINE ET LOIRE;Département de Maine-et-Loire;Département de Maine-et-Loire, Point(s) de contact : Service de la commande publique et des assurances,;Département du Maine-et-Loire",departement de maine et loire;departement de maine-et-loire;departement de maine-et-loire point s de contact service de la commande publique et des assurances;departement du maine-et-loire
SIRET,24490001500011,4,4,7,206,21+,Angers Loire Métropole,Angers Loire Metropole (49),angers loire metropole,angers loire metropole 49,Angers Loire Metropole (49);Angers Loire Métropole;Ville d'Angers;Ville d'Angers Loire Metropole (49),angers loire metropole;angers loire metropole 49;ville d angers;ville d angers loire metropole 49
SIRET,26530023600014,4,4,7,146,21+,Centre Hospitalier de Laval (53),Centre Hospitalier de Laval (53),centre hospitalier de laval 53,centre hospitalier de laval 53,"CH LAVAL;Centre Hospitalier Laval;Centre Hospitalier de Laval (53);Centre Hospitalier de Laval (53)
GCS laboratoire LA MAYENNE (53)",centre hospitalier de laval 53;centre hospitalier de laval 53 gcs laboratoire la mayenne 53;centre hospitalier laval;ch laval
SIRET,20007273400011,4,4,8,66,21+,Comcom Estuaire et Sillon,CC Estuaire et Sillon,comcom estuaire et sillon,cc estuaire et sillon,CC Estuaire et Sillon;Comcom Estuaire et Sillon;Cté de Cnes Loire et Sillon;Cté de communes Estuaire et Sillon,cc estuaire et sillon;comcom estuaire et sillon;cte de cnes loire et sillon;cte de communes estuaire et sillon
SIRET,20005359300014,4,4,8,55,21+,COMMUNE DE CHEMILLE EN ANJOU,Ville de Chemillé en Anjou (49),commune de chemille en anjou,ville de chemille en anjou 49,COMMUNE DE CHEMILLE EN ANJOU;Commune de Chemillé-en-Anjou;Ville de Chemillé en Anjou;Ville de Chemillé en Anjou (49),commune de chemille en anjou;commune de chemille-en-anjou;ville de chemille en anjou;ville de chemille en anjou 49
SIRET,20006895500018,4,4,8,48,21+,Communauté Communes Anjou Loir Sarthe,Communauté de Communes Anjou Loir et Sarthe,communaute communes anjou loir sarthe,communaute de communes anjou loir et sarthe,ANJOU LOIR ET SARTHE;Communauté Communes Anjou Loir Sarthe;Communauté de Communes Anjou Loir et Sarthe;Communauté de Communes Anjou Loir et Sarthe (49),anjou loir et sarthe;communaute communes anjou loir sarthe;communaute de communes anjou loir et sarthe;communaute de communes anjou loir et sarthe 49
SIRET,21850226800012,4,4,8,39,21+,Ville de Saint-Hilaire-de-Riez,Ville de Saint Hilaire de Riez (85),ville de saint-hilaire-de-riez,ville de saint hilaire de riez 85,COMMUNE DE SAINT HILAIRE DE RIEZ;Ville de Saint Hilaire de Riez;Ville de Saint Hilaire de Riez (85);Ville de Saint-Hilaire-de-Riez,commune de saint hilaire de riez;ville de saint hilaire de riez;ville de saint hilaire de riez 85;ville de saint-hilaire-de-riez
SIRET,13001535700010,4,4,8,39,21+,Plate Forme Achats Finances Nord Est,PFC EST,plate forme achats finances nord est,pfc est,PFC EST;Plate Forme Achats Finances Nord Est;Plate Forme Commissariat Est;Plate-Forme Commissariat Est,pfc est;plate forme achats finances nord est;plate forme commissariat est;plate-forme commissariat est
SIRET,20008111500012,4,4,7,35,21+,Ville de Montaigu-Vendée,Commune de Montaigu-Vendée,ville de montaigu-vendee,commune de montaigu-vendee,Commune de Montaigu-Vendée;Commune de Montaigu-Vendée (85);Montaigu-Vendée (85);Ville de Montaigu-Vendée,commune de montaigu-vendee;commune de montaigu-vendee 85;montaigu-vendee 85;ville de montaigu-vendee
SIRET,18850049000019,4,4,5,33,21+,Chambre de Commerce et d'Industrie,CHAMBRE DE COMMERCE ET DE L'INDUSTRIE,chambre de commerce et d industrie,chambre de commerce et de l industrie,CHAMBRE DE COMMERCE ET DE L'INDUSTRIE;CHAMBRE DE COMMERCE ET DE L'INDUSTRIE DE VENDEE;Chambre de Commerce et d'Industrie;Chambre de Commerce et d'Industrie de la Vendée,chambre de commerce et d industrie;chambre de commerce et d industrie de la vendee;chambre de commerce et de l industrie;chambre de commerce et de l industrie de vendee
SIRET,21490246200016,4,4,4,25,21+,Ville - Les Ponts-de-Cé,Mairie de Ponts de Cé,ville - les ponts-de-ce,mairie de ponts de ce,LES PONTS DE CE;Mairie de Ponts de Cé;VILLE LES PONTS DE CE;Ville - Les Ponts-de-Cé,les ponts de ce;mairie de ponts de ce;ville - les ponts-de-ce;ville les ponts de ce
SIRET,20005743800018,4,4,5,23,21+,COMMUNE DE LOIRE AUTHION,Commune de Loire-Authion (49) et CCAS,commune de loire authion,commune de loire-authion 49 et ccas,COMMUNE DE LOIRE AUTHION;Commune de Loire-Authion (49);Commune de Loire-Authion (49) et CCAS;Commune de Loire-Authion (49) pour les besoins du SIIVA - Syndicat Mixte d irrigation du val d authion,commune de loire authion;commune de loire-authion 49;commune de loire-authion 49 et ccas;commune de loire-authion 49 pour les besoins du siiva - syndicat mixte d irrigation du val d authion
SIRET,19753471200017,4,4,7,21,21+,CNAM,CONSERVATOIRE NATIONAL DES ARTS ET MET,cnam,conservatoire national des arts et met,CNAM;CNAM - Conservatoire national des arts et métiers;CONSERVATOIRE NATIONAL DES ARTS ET MET;Conservatoire National des Arts et Métiers,cnam;cnam - conservatoire national des arts et metiers;conservatoire national des arts et met;conservatoire national des arts et metiers
SIRET,20007162900121,4,4,3,19,6-20,CHALLANS GOIS COMMUNAUTE,CHALLANS GOIS COMMUNAUTE,challans gois communaute,challans gois communaute,CC CHALLANS GOIS COMMUNAUTE;CC CHALLANS-GOIS COMMUNAUTE;CHALLANS GOIS COMMUNAUTE;Challans Gois Communauté (85),cc challans gois communaute;cc challans-gois communaute;challans gois communaute;challans gois communaute 85
SIRET,21440169700013,4,4,9,17,6-20,Ville de Saint-Julien de Concelles,Ville de Saint Julien de Concelles,ville de saint-julien de concelles,ville de saint julien de concelles,Mairie St Julien de Concelles;Mairie de Saint Julien de Concelles;Ville de Saint Julien de Concelles;Ville de Saint-Julien de Concelles,mairie de saint julien de concelles;mairie st julien de concelles;ville de saint julien de concelles;ville de saint-julien de concelles
SIRET,17440430100015,4,4,4,17,6-20,Rectorat de l'Académie de Nantes,Rectorat de Nantes,rectorat de l academie de nantes,rectorat de nantes,Rectorat Division Scus;Rectorat de Nantes;Rectorat de l'Académie de Nantes;Rectorat de la région académique Pays de la Loire,rectorat de l academie de nantes;rectorat de la region academique pays de la loire;rectorat de nantes;rectorat division scus
SIRET,24530044700019,4,4,5,16,6-20,Commune de Château Gontier sur Mayenne,Communauté de Communes de Château Gontier (53),commune de chateau gontier sur mayenne,communaute de communes de chateau gontier 53,CC Pays de Château Gontier;Communauté de Communes de Château Gontier (53);Communauté de Communes du Pays de Château Gontier (53);Commune de Château Gontier sur Mayenne,cc pays de chateau gontier;communaute de communes de chateau gontier 53;communaute de communes du pays de chateau gontier 53;commune de chateau gontier sur mayenne
SIRET,39966390500053,4,4,3,15,6-20,SEM CENOVIA,"TRANSAMO, mandataire de la Communauté urbaine de Le Mans Métropole",sem cenovia,transamo mandataire de la communaute urbaine de le mans metropole,"GROUPEMENT TRANSAMO - CENOVIA;SEM CENOVIA;TRANSAMO;TRANSAMO, mandataire de la Communauté urbaine de Le Mans Métropole",groupement transamo - cenovia;sem cenovia;transamo;transamo mandataire de la communaute urbaine de le mans metropole
SIRET,18440128900022,4,4,6,11,6-20,CCIR Pays de la Loire,CCI Pays de la Loire,ccir pays de la loire,cci pays de la loire,CCI Pays de la Loire;CCI Région Pays de la Loire;CCIR Pays de la Loire;Chambre de Commerce et d'Industrie Région Pays de la Loire,cci pays de la loire;cci region pays de la loire;ccir pays de la loire;chambre de commerce et d industrie region pays de la loire
SIRET,20007191800011,4,4,2,11,6-20,Communauté de Communes du Pays de Saint-Fulgent – Les Essarts (85),Communauté de Communes du Pays de Saint-Fulgent - Les Essarts (85),communaute de communes du pays de saint-fulgent les essarts 85,communaute de communes du pays de saint-fulgent - les essarts 85,CC DU PAYS DE ST FULGENT LES ESSARTS;Communauté de Communes du Pays de Saint-Fulgent - Les Essarts (85);Communauté de Communes du Pays de Saint-Fulgent – Les Essarts (85);Communauté de Communes du Pays de St-Fulgent - Les Essarts,cc du pays de st fulgent les essarts;communaute de communes du pays de saint-fulgent - les essarts 85;communaute de communes du pays de saint-fulgent les essarts 85;communaute de communes du pays de st-fulgent - les essarts
SIRET,21440067300015,4,4,7,10,6-20,Ville de Guémené-Penfao,Nettoyage_Bâtiments_2026,ville de guemene-penfao,nettoyage_batiments_2026,Commune de Guémené-Penfao;Commune de Guémené-Penfao 44290;Nettoyage_Bâtiments_2026;Ville de Guémené-Penfao,commune de guemene-penfao;commune de guemene-penfao 44290;nettoyage_batiments_2026;ville de guemene-penfao
SIRET,26440259500013,4,4,5,9,6-20,ESAT Foyers,CAP'LAN,esat foyers,cap lan,CAP'LAN;CAP-LAN;ESAT FOYERS LA SOUBRETIERE;ESAT Foyers,cap lan;cap-lan;esat foyers;esat foyers la soubretiere
SIRET,49511102300034,4,4,3,7,6-20,AVENSIA,SAS AVENSIA agissant au nom et pour le compte de l'ESID de Rennes,avensia,sas avensia agissant au nom et pour le compte de l esid de rennes,AVENSIA;SAS AVENSIA - Agissant au nom et pour le compte de l'ESID de Rennes;SAS AVENSIA agissant au nom et pour le compte de l'ESID de Rennes;Tribunal Administratif d'Orléans,avensia;sas avensia - agissant au nom et pour le compte de l esid de rennes;sas avensia agissant au nom et pour le compte de l esid de rennes;tribunal administratif d orleans
