notice_id,stage_order,filter_stage,candidate_count_after_stage,candidate_count_removed_by_stage,buyer_key_type,publication_year,cpv_division,duration_availability,digital_segment,buyer_activity_tier
15-173700,1,ambient_future_60m,36098,0,NAME_FALLBACK,2015,48,duration_imputed,DIGITAL_ICT,21+
15-178206,1,ambient_future_60m,36112,0,NAME_FALLBACK,2015,,duration_imputed,DIGITAL_ICT,21+
15-171757,1,ambient_future_60m,36080,0,NAME_FALLBACK,2015,50,duration_imputed,DIGITAL_ICT,1 (single)
15-178791,1,ambient_future_60m,36142,0,NAME_FALLBACK,2015,72,duration_imputed,DIGITAL_ICT,21+
15-175415,1,ambient_future_60m,36087,0,NAME_FALLBACK,2015,,duration_imputed,DIGITAL_ICT,21+
15-168917,1,ambient_future_60m,36077,0,NAME_FALLBACK,2015,48,duration_imputed,DIGITAL_ICT,21+
15-169809,1,ambient_future_60m,36077,0,NAME_FALLBACK,2015,48,duration_imputed,DIGITAL_ICT,21+
15-179034,1,ambient_future_60m,36112,0,NAME_FALLBACK,2015,35,duration_imputed,DIGITAL_ICT,21+
15-179747,1,ambient_future_60m,36112,0,NAME_FALLBACK,2015,48,duration_imputed,DIGITAL_ICT,21+
15-167650,1,ambient_future_60m,36120,0,NAME_FALLBACK,2015,,duration_imputed,DIGITAL_ICT,21+
15-176598,1,ambient_future_60m,36120,0,NAME_FALLBACK,2015,,duration_imputed,DIGITAL_ICT,21+
15-185112,1,ambient_future_60m,36146,0,NAME_FALLBACK,2015,72,duration_imputed,DIGITAL_ICT,21+
15-185335,1,ambient_future_60m,36146,0,RAW_SIRET,2015,48,duration_imputed,DIGITAL_ICT,6-20
15-190662,1,ambient_future_60m,36215,0,NAME_FALLBACK,2015,,duration_imputed,DIGITAL_ICT,21+
15-192825,1,ambient_future_60m,36189,0,NAME_FALLBACK,2015,48,duration_imputed,DIGITAL_ICT,21+
15-187883,1,ambient_future_60m,36179,0,RAW_SIRET,2015,32,duration_imputed,DIGITAL_ICT,21+
15-191209,1,ambient_future_60m,36189,0,NAME_FALLBACK,2015,32,duration_imputed,DIGITAL_ICT,21+
15-194034,1,ambient_future_60m,36220,0,NAME_FALLBACK,2015,48,duration_imputed,DIGITAL_ICT,21+
15-182957,1,ambient_future_60m,36138,0,NAME_FALLBACK,2015,48,duration_imputed,DIGITAL_ICT,21+
15-192356,1,ambient_future_60m,36189,0,NAME_FALLBACK,2015,72,duration_imputed,DIGITAL_ICT,21+
15-189271,1,ambient_future_60m,36188,0,NAME_FALLBACK,2015,72,duration_imputed,DIGITAL_ICT,21+
15-186668,1,ambient_future_60m,36195,0,NAME_FALLBACK,2015,32,duration_imputed,DIGITAL_ICT,2-5
15-182813,1,ambient_future_60m,36138,0,NAME_FALLBACK,2015,79,duration_imputed,DIGITAL_ICT,21+
15-184251,1,ambient_future_60m,36150,0,RAW_SIRET,2015,48,duration_imputed,DIGITAL_ICT,21+
15-183344,1,ambient_future_60m,36224,0,RAW_SIRET,2015,72,duration_imputed,DIGITAL_ICT,2-5
15-184750,1,ambient_future_60m,36144,0,NAME_FALLBACK,2015,,duration_imputed,DIGITAL_ICT,21+
15-184743,1,ambient_future_60m,36172,0,NAME_FALLBACK,2015,,duration_imputed,DIGITAL_ICT,21+
16-5452,1,ambient_future_60m,36183,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-7712,1,ambient_future_60m,36218,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-10649,1,ambient_future_60m,36239,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-12477,1,ambient_future_60m,36225,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-3538,1,ambient_future_60m,36224,0,RAW_SIRET,2016,50,duration_imputed,DIGITAL_ICT,21+
16-2845,1,ambient_future_60m,36224,0,NAME_FALLBACK,2016,71,duration_imputed,DIGITAL_ICT,21+
16-9809,1,ambient_future_60m,36205,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-577,1,ambient_future_60m,36212,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-8523,1,ambient_future_60m,36209,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-9226,1,ambient_future_60m,36209,0,NAME_FALLBACK,2016,71,duration_imputed,DIGITAL_ICT,21+
16-9086,1,ambient_future_60m,36209,0,RAW_SIRET,2016,32,duration_imputed,DIGITAL_ICT,21+
16-2771,1,ambient_future_60m,36172,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-6135,1,ambient_future_60m,36187,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-11249,1,ambient_future_60m,36225,0,NAME_FALLBACK,2016,50,duration_imputed,DIGITAL_ICT,21+
16-4040,1,ambient_future_60m,36211,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-6558,1,ambient_future_60m,36195,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-7903,1,ambient_future_60m,36209,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-10778,1,ambient_future_60m,36203,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-5277,1,ambient_future_60m,36183,0,NAME_FALLBACK,2016,71,duration_imputed,DIGITAL_ICT,21+
16-1046,1,ambient_future_60m,36218,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-7640,1,ambient_future_60m,36218,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-3447,1,ambient_future_60m,36224,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-10414,1,ambient_future_60m,36203,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-1383,1,ambient_future_60m,36190,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-25313,1,ambient_future_60m,36279,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-25268,1,ambient_future_60m,36324,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
15-192276,1,ambient_future_60m,36233,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-26260,1,ambient_future_60m,36306,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-23686,1,ambient_future_60m,36262,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,6-20
16-26598,1,ambient_future_60m,36306,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-18277,1,ambient_future_60m,36233,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-19242,1,ambient_future_60m,36237,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-14558,1,ambient_future_60m,36254,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-15210,1,ambient_future_60m,36254,0,NAME_FALLBACK,2016,79,duration_imputed,DIGITAL_ICT,21+
16-19044,1,ambient_future_60m,36237,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-16005,1,ambient_future_60m,36249,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-16627,1,ambient_future_60m,36237,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-20531,1,ambient_future_60m,36306,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-27767,1,ambient_future_60m,36330,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-18733,1,ambient_future_60m,36261,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,6-20
16-15813,1,ambient_future_60m,36254,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-15282,1,ambient_future_60m,36254,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-17002,1,ambient_future_60m,36237,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-25827,1,ambient_future_60m,36306,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-21939,1,ambient_future_60m,36239,0,NAME_FALLBACK,2016,39,duration_imputed,DIGITAL_ICT,21+
16-19705,1,ambient_future_60m,36234,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-20762,1,ambient_future_60m,36238,0,RAW_SIRET,2016,48,duration_imputed,DIGITAL_ICT,21+
16-47825,1,ambient_future_60m,36354,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-32977,1,ambient_future_60m,36363,0,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-36754,1,ambient_future_60m,36375,0,NAME_FALLBACK,2016,79,duration_imputed,DIGITAL_ICT,21+
16-40204,1,ambient_future_60m,36415,0,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-40838,1,ambient_future_60m,36415,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-39068,1,ambient_future_60m,36356,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-48130,1,ambient_future_60m,36354,0,RAW_SIRET,2016,48,duration_imputed,DIGITAL_ICT,21+
16-48232,1,ambient_future_60m,36354,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-33283,1,ambient_future_60m,36341,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-37530,1,ambient_future_60m,36370,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-40500,1,ambient_future_60m,36415,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-40880,1,ambient_future_60m,36415,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-30120,1,ambient_future_60m,36355,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-36374,1,ambient_future_60m,36375,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-37108,1,ambient_future_60m,36349,0,NAME_FALLBACK,2016,64,duration_imputed,DIGITAL_ICT,21+
16-31513,1,ambient_future_60m,36402,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-32105,1,ambient_future_60m,36402,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-35152,1,ambient_future_60m,36341,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-42023,1,ambient_future_60m,36402,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-48016,1,ambient_future_60m,36354,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-30963,1,ambient_future_60m,36366,0,RAW_SIRET,2016,35,duration_imputed,DIGITAL_ICT,21+
16-43654,1,ambient_future_60m,36430,0,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,6-20
16-32344,1,ambient_future_60m,36384,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-33632,1,ambient_future_60m,36341,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-27384,1,ambient_future_60m,36375,0,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,6-20
16-47620,1,ambient_future_60m,36354,0,RAW_SIRET,2016,79,duration_imputed,DIGITAL_ICT,21+
16-41333,1,ambient_future_60m,36409,0,NAME_FALLBACK,2016,71,duration_imputed,DIGITAL_ICT,2-5
16-30715,1,ambient_future_60m,36355,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-40003,1,ambient_future_60m,36418,0,RAW_SIRET,2016,72,duration_imputed,DIGITAL_ICT,6-20
16-28465,1,ambient_future_60m,36361,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-33781,1,ambient_future_60m,36349,0,NAME_FALLBACK,2016,45,duration_imputed,DIGITAL_ICT,21+
16-9312,1,ambient_future_60m,36375,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-38113,1,ambient_future_60m,36349,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-45870,1,ambient_future_60m,36390,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-42170,1,ambient_future_60m,36402,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-46830,1,ambient_future_60m,36354,0,RAW_SIRET,2016,32,duration_imputed,DIGITAL_ICT,21+
16-54197,1,ambient_future_60m,36560,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-55322,1,ambient_future_60m,36569,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-34964,1,ambient_future_60m,36555,0,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-36496,1,ambient_future_60m,36371,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-54370,1,ambient_future_60m,36560,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-56698,1,ambient_future_60m,36557,0,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-61061,1,ambient_future_60m,36590,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-51983,1,ambient_future_60m,36483,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-57562,1,ambient_future_60m,36606,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-57663,1,ambient_future_60m,36606,0,NAME_FALLBACK,2016,45,duration_imputed,DIGITAL_ICT,21+
16-50276,1,ambient_future_60m,36439,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-56502,1,ambient_future_60m,36587,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,2-5
16-58728,1,ambient_future_60m,36587,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-59706,1,ambient_future_60m,36593,0,NAME_FALLBACK,2016,79,duration_imputed,DIGITAL_ICT,21+
16-49315,1,ambient_future_60m,36426,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-54252,1,ambient_future_60m,36520,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-57705,1,ambient_future_60m,36606,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-56370,1,ambient_future_60m,36557,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-57014,1,ambient_future_60m,36557,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-55219,1,ambient_future_60m,36569,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-55859,1,ambient_future_60m,36606,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-49246,1,ambient_future_60m,36479,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-55493,1,ambient_future_60m,36555,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,2-5
16-63741,1,ambient_future_60m,36580,0,NAME_FALLBACK,2016,64,duration_imputed,DIGITAL_ICT,21+
16-74267,1,ambient_future_60m,36568,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-70245,1,ambient_future_60m,36591,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-73142,1,ambient_future_60m,36614,0,NAME_FALLBACK,2016,79,duration_imputed,DIGITAL_ICT,21+
16-66171,1,ambient_future_60m,36578,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-77563,1,ambient_future_60m,36517,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,2-5
16-63210,1,ambient_future_60m,36571,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-65767,1,ambient_future_60m,36582,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,2-5
16-67461,1,ambient_future_60m,36617,0,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-67267,1,ambient_future_60m,36634,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-70307,1,ambient_future_60m,36591,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-67701,1,ambient_future_60m,36615,0,NAME_FALLBACK,2016,45,duration_imputed,DIGITAL_ICT,21+
16-73215,1,ambient_future_60m,36578,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-71885,1,ambient_future_60m,36578,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-77846,1,ambient_future_60m,36517,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-76661,1,ambient_future_60m,36549,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-67782,1,ambient_future_60m,36613,0,NAME_FALLBACK,2016,64,duration_imputed,DIGITAL_ICT,21+
16-68218,1,ambient_future_60m,36617,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-72521,1,ambient_future_60m,36598,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-78789,1,ambient_future_60m,36517,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-73358,1,ambient_future_60m,36578,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-62960,1,ambient_future_60m,36580,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-74130,1,ambient_future_60m,36544,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,2-5
16-78018,1,ambient_future_60m,36517,0,RAW_SIRET,2016,72,duration_imputed,DIGITAL_ICT,21+
16-75407,1,ambient_future_60m,36555,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,6-20
16-63342,1,ambient_future_60m,36605,0,NAME_FALLBACK,2016,45,duration_imputed,DIGITAL_ICT,21+
16-70203,1,ambient_future_60m,36591,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-68672,1,ambient_future_60m,36634,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-62950,1,ambient_future_60m,36580,0,NAME_FALLBACK,2016,71,duration_imputed,DIGITAL_ICT,21+
16-68875,1,ambient_future_60m,36634,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-69641,1,ambient_future_60m,36615,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-70219,1,ambient_future_60m,36591,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-73480,1,ambient_future_60m,36578,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,1 (single)
16-73319,1,ambient_future_60m,36562,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-64280,1,ambient_future_60m,36582,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,2-5
16-73008,1,ambient_future_60m,36614,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-73199,1,ambient_future_60m,36578,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,6-20
16-61484,1,ambient_future_60m,36629,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-72442,1,ambient_future_60m,36643,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-83712,1,ambient_future_60m,36506,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-81005,1,ambient_future_60m,36522,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-79523,1,ambient_future_60m,36491,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-87909,1,ambient_future_60m,36506,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-96174,1,ambient_future_60m,36466,0,RAW_SIRET,2016,48,duration_imputed,DIGITAL_ICT,21+
16-79410,1,ambient_future_60m,36506,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-84309,1,ambient_future_60m,36478,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-87635,1,ambient_future_60m,36488,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-81907,1,ambient_future_60m,36478,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-85545,1,ambient_future_60m,36524,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-83187,1,ambient_future_60m,36506,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-86581,1,ambient_future_60m,36510,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-92246,1,ambient_future_60m,36489,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,2-5
16-81846,1,ambient_future_60m,36478,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-82782,1,ambient_future_60m,36478,0,NAME_FALLBACK,2016,90,duration_imputed,DIGITAL_ICT,21+
16-92101,1,ambient_future_60m,36487,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-85552,1,ambient_future_60m,36503,0,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-95746,1,ambient_future_60m,36492,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,6-20
16-83013,1,ambient_future_60m,36478,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-85662,1,ambient_future_60m,36510,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-84729,1,ambient_future_60m,36491,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-85256,1,ambient_future_60m,36491,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,6-20
16-81774,1,ambient_future_60m,36529,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-95121,1,ambient_future_60m,36492,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-82345,1,ambient_future_60m,36506,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-86665,1,ambient_future_60m,36482,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-94328,1,ambient_future_60m,36497,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-80474,1,ambient_future_60m,36488,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-86436,1,ambient_future_60m,36488,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-80903,1,ambient_future_60m,36498,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-88869,1,ambient_future_60m,36488,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,2-5
16-96425,1,ambient_future_60m,36468,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-85619,1,ambient_future_60m,36510,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-109013,1,ambient_future_60m,36462,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,1 (single)
16-111867,1,ambient_future_60m,36415,0,RAW_SIRET,2016,72,duration_imputed,DIGITAL_ICT,21+
16-100426,1,ambient_future_60m,36458,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-98835,1,ambient_future_60m,36480,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,2-5
16-112263,1,ambient_future_60m,36419,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,6-20
16-95598,1,ambient_future_60m,36484,0,NAME_FALLBACK,2016,50,duration_imputed,DIGITAL_ICT,21+
16-109017,1,ambient_future_60m,36462,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-109275,1,ambient_future_60m,36462,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-102267,1,ambient_future_60m,36480,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-108313,1,ambient_future_60m,36493,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-105530,1,ambient_future_60m,36460,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-106204,1,ambient_future_60m,36460,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-99329,1,ambient_future_60m,36452,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-98551,1,ambient_future_60m,36464,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-106116,1,ambient_future_60m,36458,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-99599,1,ambient_future_60m,36485,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,1 (single)
16-114007,1,ambient_future_60m,36418,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-93714,1,ambient_future_60m,36495,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,21+
16-98698,1,ambient_future_60m,36510,0,RAW_SIRET,2016,48,duration_imputed,DIGITAL_ICT,21+
16-102715,1,ambient_future_60m,36478,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-94711,1,ambient_future_60m,36484,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-111174,1,ambient_future_60m,36459,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,6-20
16-108742,1,ambient_future_60m,36476,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-97484,1,ambient_future_60m,36484,0,NAME_FALLBACK,2016,32,duration_imputed,DIGITAL_ICT,21+
16-103634,1,ambient_future_60m,36478,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-113197,1,ambient_future_60m,36419,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-107267,1,ambient_future_60m,36476,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-103802,1,ambient_future_60m,36458,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
16-110202,1,ambient_future_60m,36459,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-103833,1,ambient_future_60m,36458,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,21+
16-101519,1,ambient_future_60m,36458,0,NAME_FALLBACK,2016,,duration_imputed,DIGITAL_ICT,21+
16-106449,1,ambient_future_60m,36460,0,NAME_FALLBACK,2016,30,duration_imputed,DIGITAL_ICT,1 (single)
16-110437,1,ambient_future_60m,36452,0,NAME_FALLBACK,2016,48,duration_imputed,DIGITAL_ICT,2-5
16-92162,1,ambient_future_60m,36484,0,NAME_FALLBACK,2016,35,duration_imputed,DIGITAL_ICT,21+
16-102238,1,ambient_future_60m,36480,0,NAME_FALLBACK,2016,72,duration_imputed,DIGITAL_ICT,21+
