identity_level,identity_value,name_a,name_b,raw_name_a,raw_name_b,sequence_similarity,token_jaccard,first_date,last_date,years_between_forms,transformation_labels,n_notices_identity,n_normalized_names_identity,activity_level
SIRET,17440005100010,ars pays de la loire,chu d angers etablissement support du ght 49,ARS Pays de la Loire,"CHU D'ANGERS, ETABLISSEMENT SUPPORT DU GHT 49",0.28125,0.0,2024-03-29,2025-04-10,1.0321697467488022,location_added;department_or_service_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,chu de nantes,ARS Pays de la Loire,CHU DE NANTES,0.36363636363636365,0.14285714285714285,2024-03-29,2025-01-19,0.810403832991102,location_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,ars pays de la loire,chu de nantes represente par la soderec,ARS Pays de la Loire,"CHU de Nantes, représenté par la Soderec",0.3389830508474576,0.2,2024-03-29,2024-12-01,0.676249144421629,location_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,ars pays de la loire,chu nantes,ARS Pays de la Loire,CHU NANTES,0.13333333333333333,0.0,2024-02-28,2025-10-05,1.6016427104722792,location_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,clisson sevre et maine agglo,ARS Pays de la Loire,Clisson Sèvre et Maine Agglo,0.2916666666666667,0.0,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,communaute de communes du pays des achards 85,ARS Pays de la Loire,Communauté de Communes du Pays des Achards (85),0.4,0.18181818181818182,2024-03-29,2026-01-14,1.7960301163586585,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,communaute de communes estuaire et sillon,ARS Pays de la Loire,Communauté de communes Estuaire et Sillon,0.29508196721311475,0.1,2024-01-23,2024-07-10,0.46269678302532513,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,communaute de communes sevre et loire,ARS Pays de la Loire,COMMUNAUTE DE COMMUNES SEVRE ET LOIRE,0.38596491228070173,0.2222222222222222,2024-03-29,2026-04-19,2.0561259411362083,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,communaute de communes sud vendee littoral,ARS Pays de la Loire,Communauté de Communes Sud Vendée Littoral,0.2903225806451613,0.1,2024-03-29,2026-04-03,2.0123203285420943,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,commune de cholet,ARS Pays de la Loire,COMMUNE DE CHOLET,0.32432432432432434,0.14285714285714285,2024-03-29,2026-05-22,2.1464750171115674,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,commune de craon,ARS Pays de la Loire,COMMUNE DE CRAON,0.3333333333333333,0.14285714285714285,2024-03-29,2026-04-05,2.0177960301163584,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,commune de saffre 44,ARS Pays de la Loire,Commune de Saffré (44),0.35,0.125,2024-03-29,2025-07-25,1.322381930184805,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,commune de saint denis la chevasse,ARS Pays de la Loire,Commune de Saint Denis La Chevasse,0.2962962962962963,0.2222222222222222,2024-02-23,2024-07-10,0.37782340862423,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,crous de nantes pays de la loire,ARS Pays de la Loire,CROUS de Nantes Pays de la Loire,0.7307692307692307,0.5714285714285714,2024-03-29,2024-07-10,0.28199863107460643,abbreviation_or_expansion;location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,cte de communes d erdre et gesvres,ARS Pays de la Loire,Cté de Communes d'Erdre et Gesvres,0.25925925925925924,0.09090909090909091,2024-03-29,2025-02-09,0.8678986995208761,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,cte reg peches maritimes elevages mari,ARS Pays de la Loire,CTE REG PECHES MARITIMES ELEVAGES MARI,0.3103448275862069,0.0,2024-03-29,2025-11-29,1.6700889801505818,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,departement de maine et loire,ARS Pays de la Loire,DEPARTEMENT DE MAINE ET LOIRE,0.5306122448979592,0.25,2024-03-29,2026-07-03,2.2614647501711156,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,departement de maine-et-loire,ARS Pays de la Loire,Département de Maine-et-Loire,0.5306122448979592,0.25,2024-03-06,2026-04-15,2.108145106091718,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,departement du maine et loire,ARS Pays de la Loire,DEPARTEMENT DU MAINE ET LOIRE,0.4897959183673469,0.1111111111111111,2024-03-29,2026-07-12,2.2861054072553046,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,ecole centrale de nantes,ARS Pays de la Loire,Ecole Centrale de Nantes,0.3181818181818182,0.125,2024-03-07,2026-02-15,1.943874058863792,location_added;establishment_vs_legal_unit_name;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,france travail pays de la loire,ARS Pays de la Loire,France Travail Pays de la Loire,0.7450980392156863,0.5714285714285714,2024-03-29,2024-07-31,0.3394934976043806,other_or_unclear,515,75,21+
SIRET,17440005100010,ars pays de la loire,gie sesam vitale,ARS Pays de la Loire,GIE SESAM VITALE,0.2222222222222222,0.0,2024-03-07,2024-07-10,0.34223134839151265,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,gie sesam-vitale,ARS Pays de la Loire,GIE SESAM-Vitale,0.2222222222222222,0.0,2024-03-07,2024-07-10,0.34223134839151265,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,grand port maritime de nantes saint-nazaire service achat,ARS Pays de la Loire,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat",0.2857142857142857,0.07692307692307693,2024-02-02,2024-12-02,0.8323066392881588,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,ars pays de la loire,grand port maritime de nantes saint-nazaire service achat ach,ARS Pays de la Loire,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat (ACH)",0.2716049382716049,0.07142857142857142,2024-02-01,2024-10-06,0.6789869952087612,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,ars pays de la loire,grand port maritime de nantes saint-nazaire service achats ach,ARS Pays de la Loire,"Grand Port Maritime de Nantes Saint-Nazaire
Service Achats (ACH)",0.2682926829268293,0.07142857142857142,2024-03-27,2024-07-10,0.2874743326488706,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,ars pays de la loire,grand port maritime de nantes saintnazaire service achat,ARS Pays de la Loire,"GRAND PORT MARITIME DE NANTES SAINTNAZAIRE, Service Achat",0.2894736842105263,0.08333333333333333,2024-03-29,2024-07-10,0.28199863107460643,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,ars pays de la loire,grand port maritime de nantes saintnazaire service achat ach,ARS Pays de la Loire,"GRAND PORT MARITIME DE NANTES SAINTNAZAIRE, Service Achat (ACH)",0.275,0.07692307692307693,2024-02-07,2024-07-10,0.4216290212183436,location_added;department_or_service_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,ars pays de la loire,groupement region des pays de la loire coordonnateur et agglo clisson sevre et maine,ARS Pays de la Loire,Groupement Région des Pays de la Loire (coordonnateur) et Agglo Clisson Sèvre et Maine,0.36538461538461536,0.2857142857142857,2024-02-21,2024-07-10,0.38329911019849416,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,groupement region des pays de la loire coordonnateur et agglo pornic pays de retz,ARS Pays de la Loire,Groupement Région des Pays de la Loire (coordonnateur) et Agglo Pornic Pays de retz,0.37623762376237624,0.3076923076923077,2024-02-21,2024-07-10,0.38329911019849416,other_or_unclear,515,75,21+
SIRET,17440005100010,ars pays de la loire,laval agglomeration,ARS Pays de la Loire,LAVAL AGGLOMERATION,0.3076923076923077,0.0,2024-02-28,2026-07-05,2.349075975359343,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,mairie de saint-herblain,ARS Pays de la Loire,Mairie de Saint-Herblain,0.4090909090909091,0.125,2024-01-31,2024-07-10,0.4407939767282683,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,mauges communaute,ARS Pays de la Loire,Mauges Communauté,0.2702702702702703,0.0,2024-03-29,2025-07-19,1.3059548254620124,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,minarm sca pfc-rbt,ARS Pays de la Loire,MINARM/SCA/PFC-RBT,0.3684210526315789,0.0,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,nantes metropole,ARS Pays de la Loire,Nantes Métropole,0.2777777777777778,0.0,2024-03-21,2026-04-05,2.0396988364134154,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,nantes metropole amenagement - mandataire agissant au nom et pour le compte de la nantes metropole,ARS Pays de la Loire,NANTES METROPOLE AMENAGEMENT - Mandataire agissant au nom et pour le compte de la NANTES METROPOLE,0.25862068965517243,0.125,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,nantes metropole amenagement - mandataire agissant au nom et pour le compte de la ville d orvault,ARS Pays de la Loire,NANTES METROPOLE AMENAGEMENT - MANDATAIRE AGISSANT AU NOM ET POUR LE COMPTE DE LA VILLE D'ORVAULT,0.2782608695652174,0.10526315789473684,2024-02-28,2024-12-05,0.7693360711841205,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,nantes metropole amenagement mandataire agissant au nom et pour le compte de la ville de nantes,ARS Pays de la Loire,NANTES METROPOLE AMENAGEMENT MANDATAIRE AGISSANT AU NOM ET POUR LE COMPTE DE LA VILLE DE NANTES,0.2608695652173913,0.11764705882352941,2024-02-18,2025-08-08,1.4702258726899384,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,nantes universite,ARS Pays de la Loire,Nantes Université,0.21621621621621623,0.0,2024-02-16,2025-04-12,1.1526351813826146,location_added;department_or_service_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,oniris ecole nationale veterinaire agroalimentaire et de l alimentation nantes atlantique,ARS Pays de la Loire,ONIRIS Ecole nationale vétérinaire agroalimentaire et de l'alimentation Nantes Atlantique,0.25688073394495414,0.06666666666666667,2024-03-29,2024-07-10,0.28199863107460643,location_added;establishment_vs_legal_unit_name,515,75,21+
SIRET,17440005100010,ars pays de la loire,oph vendee habitat,ARS Pays de la Loire,OPH Vendée Habitat,0.3157894736842105,0.0,2024-03-29,2025-02-06,0.8596851471594799,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,pays de saint gilles croix de vie agglomeration 85,ARS Pays de la Loire,Pays de Saint Gilles Croix de Vie Agglomération (85),0.37142857142857144,0.18181818181818182,2024-03-29,2025-11-14,1.6290212183436004,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,region des pays de la loire,ARS Pays de la Loire,Région des Pays de la Loire,0.8085106382978723,0.5714285714285714,2024-02-02,2026-05-15,2.2806297056810405,other_or_unclear,515,75,21+
SIRET,17440005100010,ars pays de la loire,region pays de la loire,ARS Pays de la Loire,REGION PAYS DE LA LOIRE,0.8372093023255814,0.6666666666666666,2024-02-02,2025-12-11,1.8562628336755647,other_or_unclear,515,75,21+
SIRET,17440005100010,ars pays de la loire,sdis de la vendee,ARS Pays de la Loire,SDIS de la Vendée,0.5405405405405406,0.2857142857142857,2024-02-09,2024-07-10,0.4161533196440794,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,sid nord-ouest,ARS Pays de la Loire,SID Nord-Ouest,0.11764705882352941,0.0,2024-03-29,2026-01-22,1.8179329226557153,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,spl laval mayenne amenagements,ARS Pays de la Loire,SPL Laval Mayenne Aménagements,0.28,0.0,2024-03-29,2026-04-26,2.0752908966461328,location_added;potential_historical_name_change,515,75,21+
SIRET,17440005100010,ars pays de la loire,syndicat intercommunal d energies de maine-et-loire sieml,ARS Pays de la Loire,Syndicat Intercommunal d'Énergies de Maine-et-Loire (Siéml),0.38961038961038963,0.16666666666666666,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,syndicat mixte gigalis,ARS Pays de la Loire,SYNDICAT MIXTE GIGALIS,0.2857142857142857,0.0,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,transamo mandataire de la communaute urbaine le mans metropole,ARS Pays de la Loire,"Transamo, mandataire de la Communauté urbaine Le Mans Métropole",0.2926829268292683,0.16666666666666666,2024-03-29,2024-07-10,0.28199863107460643,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,tribunal administratif de nantes,ARS Pays de la Loire,Tribunal Administratif de Nantes,0.34615384615384615,0.125,2024-01-28,2024-07-10,0.4490075290896646,location_added,515,75,21+
SIRET,17440005100010,ars pays de la loire,ville d orvault,ARS Pays de la Loire,Ville d'Orvault,0.22857142857142856,0.0,2024-03-15,2025-07-01,1.2950034223134839,location_added;potential_historical_name_change,515,75,21+
