identity_level,identity_value,n_raw_names,n_normalized_names,active_years,n_notices,activity_level,earliest_name_raw,latest_name_raw,earliest_name_normalized,latest_name_normalized,example_raw_names,example_normalized_names
SIREN,546650169,6,5,5,29,21+,Vendée Expansion,Vendée Expansion - SEM,vendee expansion,vendee expansion - sem,AGENCE DE SERVICES AUX COLLECTIVITES;GIE des EPL de Vendée;VENDEE EXPANSION - SEM;Vendée Expansion;Vendée Expansion - SEM;Vendée Expansion-SEM,agence de services aux collectivites;gie des epl de vendee;vendee expansion;vendee expansion - sem;vendee expansion-sem
SIREN,214900078,5,5,5,113,21+,Ville d'Angers,Ville d'Angers (49),ville d angers,ville d angers 49,Angers Loire Metropole (49);Commune d'Angers;Ville d'Angers;Ville d'Angers (49);Ville d'Angers Loire Metropole (49),angers loire metropole 49;commune d angers;ville d angers;ville d angers 49;ville d angers loire metropole 49
SIREN,855800462,5,5,9,49,21+,CIF COOPERATIVE,COLLABORATRICE JURIDIQUE,cif cooperative,collaboratrice juridique,CIF COOPERATIVE;COLLABORATRICE JURIDIQUE;Groupe CIF;SERVICE DEVELOPPEMENT;SERVICE JURIDIQUE,cif cooperative;collaboratrice juridique;groupe cif;service developpement;service juridique
SIREN,214400434,5,5,9,36,21+,Clisson,Ville de CLISSON,clisson,ville de clisson,"Clisson;Entretiens des espaces verts;Mairie de Clisson;Ville de CLISSON;Ville de Clisson 
3 Grande rue de la trinité 
44190 CLISSON",clisson;entretiens des espaces verts;mairie de clisson;ville de clisson;ville de clisson 3 grande rue de la trinite 44190 clisson
SIREN,200091007,5,5,7,32,21+,syndicat mixte des ports de L-A,Les ports de Loire-atlantique,syndicat mixte des ports de l-a,les ports de loire-atlantique,"Les ports de Loire-atlantique;Syndicat Mixte Les Ports de la Loire-Atlantique, 4 Esplanade Anna Marly, 44600 Saint-Nazaire, FRANCE;Syndicat Mixte Les ports de Loire-Atlantique;syndicat mixte des ports de L-A;syndicat mixte des ports44",les ports de loire-atlantique;syndicat mixte des ports de l-a;syndicat mixte des ports44;syndicat mixte les ports de la loire-atlantique 4 esplanade anna marly 44600 saint-nazaire france;syndicat mixte les ports de loire-atlantique
SIREN,178600045,5,5,1,7,6-20,Communauté d'Agglomération du Niortais,COUR D APPEL DE POITIERS,communaute d agglomeration du niortais,cour d appel de poitiers,COUR D APPEL DE POITIERS;Communauté d'Agglomération du Niortais;Lycée professionnel de Rompsay;Mairie;Région Nouvelle-Aquitaine,communaute d agglomeration du niortais;cour d appel de poitiers;lycee professionnel de rompsay;mairie;region nouvelle-aquitaine
SIREN,063200059,6,4,7,47,21+,SOCLOVA,Soclova,soclova,soclova,DIRECTION DU PATRIMOINE ET DU DEVELOPPEMENT;DIRECTION PATRIMOINE ET DÉVELOPPEMENT;SOCLOVA;Soclova;service construction;soclova,direction du patrimoine et du developpement;direction patrimoine et developpement;service construction;soclova
SIREN,130008535,6,4,6,39,21+,ONIRIS,ONIRIS,oniris,oniris,"ONIRIS;ONIRIS
Ecole nationale vétérinaire agroalimentaire et de l'alimentation Nantes Atlantique;ONIRIS 
Ecole nationale vétériaire agroalimentaire de l'alimentation Nantes atlantique;ONIRIS Ecole nationale vétérinaire agroalimentaire et de l'alimentation Nantes Atlantique;Oniris;École Nationale Vétérinaire Agro-Alimentaire et de l'Alimentation Nantes Atlantique",ecole nationale veterinaire agro-alimentaire et de l alimentation nantes atlantique;oniris;oniris ecole nationale veteriaire agroalimentaire de l alimentation nantes atlantique;oniris ecole nationale veterinaire agroalimentaire et de l alimentation nantes atlantique
SIREN,197534720,6,4,4,39,21+,Ecole National Sup. d'Arts et Métiers,ENSAM,ecole national sup d arts et metiers,ensam,ECOLE NATIONALE SUPERIEURE D'ARTS ET METIERS;ECOLE NATIONALE SUPERIEURE D'ARTS ET METIERS (ENSAM);ENSAM;Ecole National Sup. d'Arts et Métiers;Ecole Nationale Supérieure d'Arts et Métiers;École Nationale Supérieure d'Arts et Métiers,ecole national sup d arts et metiers;ecole nationale superieure d arts et metiers;ecole nationale superieure d arts et metiers ensam;ensam
SIREN,584801625,6,4,5,35,21+,Société d'équipement de la Touraine,"Groupement TRANSAMO / LA SET, agissant au nom et pour le compte du Syndicat des mobilités de Touraine (SMT), maître d'ouvrage",societe d equipement de la touraine,groupement transamo la set agissant au nom et pour le compte du syndicat des mobilites de touraine smt maitre d ouvrage,"Groupement TRANSAMO / LA SET, agissant au nom et pour le compte du Syndicat des mobilités de Touraine (SMT), maître d'ouvrage;Groupement TRANSAMO / La SET agissant au nom et pour le compte du SMT Maître
d’Ouvrage;Groupement TRANSAMO / La SET, agissant au nom et
pour le compte du Syndicat des mobilités de Touraine (SMT), maître d'ouvrage;Groupement TRANSAMO / La SET, agissant au nom et pour le compte du Syndicat des mobilités de Touraine (SMT), maître d'ouvrage;Groupement TRANSAMO/La SET, agissant au nom et pour le  Syndicat des Mobilités de Touraine (SMT), maître d'ouvrage;Société d'équipement de la Touraine",groupement transamo la set agissant au nom et pour le compte du smt maitre d ouvrage;groupement transamo la set agissant au nom et pour le compte du syndicat des mobilites de touraine smt maitre d ouvrage;groupement transamo la set agissant au nom et pour le syndicat des mobilites de touraine smt maitre d ouvrage;societe d equipement de la touraine
SIREN,180070039,5,4,11,74,21+,INRA ANGERS NANTES,INRAE Pays de la Loire,inra angers nantes,inrae pays de la loire,GEVES;INRA ANGERS NANTES;INRAE Centre Pays de la Loire;INRAE Pays de la Loire;INRAE centre Pays de la Loire,geves;inra angers nantes;inrae centre pays de la loire;inrae pays de la loire
SIREN,214401317,5,4,5,62,21+,Commune de Pornic,Commune de Pornic,commune de pornic,commune de pornic,COMMUNE DE PORNIC;Commune de Pornic;Mairie de Pornic;Ville de Pornic;service commande publique,commune de pornic;mairie de pornic;service commande publique;ville de pornic
SIREN,248500589,5,4,4,47,21+,LA ROCHE-SUR-YON AGGLOMERATION,La Roche-sur-Yon Agglomération,la roche-sur-yon agglomeration,la roche-sur-yon agglomeration,LA ROCHE-SUR-YON AGGLOMERATION;La Roche sur Yon Agglomération (85);La Roche-sur-Yon Agglomération;La Roche-sur-Yon Agglomération (85);Ville de La Roche sur Yon (85),la roche sur yon agglomeration 85;la roche-sur-yon agglomeration;la roche-sur-yon agglomeration 85;ville de la roche sur yon 85
SIREN,254401094,5,4,5,45,21+,Syndicat Mixte Atlantic'eau,Atlanticeau,syndicat mixte atlantic eau,atlantic eau,Atlantic'eau;Atlanticeau;SADE CGTH;Syndicat Mixte Atlantic'eau;Syndicat Mixte Atlantic'eau (44),atlantic eau;sade cgth;syndicat mixte atlantic eau;syndicat mixte atlantic eau 44
SIREN,218501096,5,4,5,23,21+,Commune des Herbiers,Commune des Herbiers,commune des herbiers,commune des herbiers,COMMUNE DES HERBIERS;Commune des Herbiers;Mairie des Herbiers;Ville des Herbiers (85);Ville les Herbiers,commune des herbiers;mairie des herbiers;ville des herbiers 85;ville les herbiers
SIREN,830410965,5,4,3,10,6-20,GIE NGE,mission commande publique et achat,gie nge,mission commande publique et achat,GIE NGE;Responsable juridique;commande publique/achats;gie nge;mission commande publique et achat,commande publique achats;gie nge;mission commande publique et achat;responsable juridique
SIREN,200036473,5,4,3,6,6-20,Communauté d'Agglomération de Saintes,VILLE SAINTES,communaute d agglomeration de saintes,ville saintes,"Communauté d'Agglomération de Saintes;Saintes Grandes Rives - L'Agglo;Saintes Grandes Rives - l'Agglo;Saintes Grandes Rives, l'Agglo;VILLE SAINTES",communaute d agglomeration de saintes;saintes grandes rives - l agglo;saintes grandes rives l agglo;ville saintes
SIREN,224900019,4,4,11,426,21+,Département de Maine-et-Loire,DÉPARTEMENT DE MAINE ET LOIRE,departement de maine-et-loire,departement de maine et loire,"DÉPARTEMENT DE MAINE ET LOIRE;Département de Maine-et-Loire;Département de Maine-et-Loire, Point(s) de contact : Service de la commande publique et des assurances,;Département du Maine-et-Loire",departement de maine et loire;departement de maine-et-loire;departement de maine-et-loire point s de contact service de la commande publique et des assurances;departement du maine-et-loire
SIREN,244900015,4,4,7,262,21+,Angers Loire Métropole,Angers Loire Metropole (49),angers loire metropole,angers loire metropole 49,Angers Loire Metropole (49);Angers Loire Métropole;Ville d'Angers;Ville d'Angers Loire Metropole (49),angers loire metropole;angers loire metropole 49;ville d angers;ville d angers loire metropole 49
SIREN,265300236,4,4,7,146,21+,Centre Hospitalier de Laval (53),Centre Hospitalier de Laval (53),centre hospitalier de laval 53,centre hospitalier de laval 53,"CH LAVAL;Centre Hospitalier Laval;Centre Hospitalier de Laval (53);Centre Hospitalier de Laval (53)
GCS laboratoire LA MAYENNE (53)",centre hospitalier de laval 53;centre hospitalier de laval 53 gcs laboratoire la mayenne 53;centre hospitalier laval;ch laval
SIREN,200072734,4,4,8,66,21+,Comcom Estuaire et Sillon,CC Estuaire et Sillon,comcom estuaire et sillon,cc estuaire et sillon,CC Estuaire et Sillon;Comcom Estuaire et Sillon;Cté de Cnes Loire et Sillon;Cté de communes Estuaire et Sillon,cc estuaire et sillon;comcom estuaire et sillon;cte de cnes loire et sillon;cte de communes estuaire et sillon
SIREN,200053593,4,4,8,55,21+,COMMUNE DE CHEMILLE EN ANJOU,Ville de Chemillé en Anjou (49),commune de chemille en anjou,ville de chemille en anjou 49,COMMUNE DE CHEMILLE EN ANJOU;Commune de Chemillé-en-Anjou;Ville de Chemillé en Anjou;Ville de Chemillé en Anjou (49),commune de chemille en anjou;commune de chemille-en-anjou;ville de chemille en anjou;ville de chemille en anjou 49
SIREN,200068955,4,4,8,48,21+,Communauté Communes Anjou Loir Sarthe,Communauté de Communes Anjou Loir et Sarthe,communaute communes anjou loir sarthe,communaute de communes anjou loir et sarthe,ANJOU LOIR ET SARTHE;Communauté Communes Anjou Loir Sarthe;Communauté de Communes Anjou Loir et Sarthe;Communauté de Communes Anjou Loir et Sarthe (49),anjou loir et sarthe;communaute communes anjou loir sarthe;communaute de communes anjou loir et sarthe;communaute de communes anjou loir et sarthe 49
SIREN,218502268,4,4,8,39,21+,Ville de Saint-Hilaire-de-Riez,Ville de Saint Hilaire de Riez (85),ville de saint-hilaire-de-riez,ville de saint hilaire de riez 85,COMMUNE DE SAINT HILAIRE DE RIEZ;Ville de Saint Hilaire de Riez;Ville de Saint Hilaire de Riez (85);Ville de Saint-Hilaire-de-Riez,commune de saint hilaire de riez;ville de saint hilaire de riez;ville de saint hilaire de riez 85;ville de saint-hilaire-de-riez
SIREN,130015357,4,4,8,39,21+,Plate Forme Achats Finances Nord Est,PFC EST,plate forme achats finances nord est,pfc est,PFC EST;Plate Forme Achats Finances Nord Est;Plate Forme Commissariat Est;Plate-Forme Commissariat Est,pfc est;plate forme achats finances nord est;plate forme commissariat est;plate-forme commissariat est
SIREN,200081115,4,4,7,35,21+,Ville de Montaigu-Vendée,Commune de Montaigu-Vendée,ville de montaigu-vendee,commune de montaigu-vendee,Commune de Montaigu-Vendée;Commune de Montaigu-Vendée (85);Montaigu-Vendée (85);Ville de Montaigu-Vendée,commune de montaigu-vendee;commune de montaigu-vendee 85;montaigu-vendee 85;ville de montaigu-vendee
SIREN,188500490,4,4,5,33,21+,Chambre de Commerce et d'Industrie,CHAMBRE DE COMMERCE ET DE L'INDUSTRIE,chambre de commerce et d industrie,chambre de commerce et de l industrie,CHAMBRE DE COMMERCE ET DE L'INDUSTRIE;CHAMBRE DE COMMERCE ET DE L'INDUSTRIE DE VENDEE;Chambre de Commerce et d'Industrie;Chambre de Commerce et d'Industrie de la Vendée,chambre de commerce et d industrie;chambre de commerce et d industrie de la vendee;chambre de commerce et de l industrie;chambre de commerce et de l industrie de vendee
SIREN,214902462,4,4,4,25,21+,Ville - Les Ponts-de-Cé,Mairie de Ponts de Cé,ville - les ponts-de-ce,mairie de ponts de ce,LES PONTS DE CE;Mairie de Ponts de Cé;VILLE LES PONTS DE CE;Ville - Les Ponts-de-Cé,les ponts de ce;mairie de ponts de ce;ville - les ponts-de-ce;ville les ponts de ce
SIREN,200057438,4,4,5,23,21+,COMMUNE DE LOIRE AUTHION,Commune de Loire-Authion (49) et CCAS,commune de loire authion,commune de loire-authion 49 et ccas,COMMUNE DE LOIRE AUTHION;Commune de Loire-Authion (49);Commune de Loire-Authion (49) et CCAS;Commune de Loire-Authion (49) pour les besoins du SIIVA - Syndicat Mixte d irrigation du val d authion,commune de loire authion;commune de loire-authion 49;commune de loire-authion 49 et ccas;commune de loire-authion 49 pour les besoins du siiva - syndicat mixte d irrigation du val d authion
SIREN,197534712,4,4,7,21,21+,CNAM,CONSERVATOIRE NATIONAL DES ARTS ET MET,cnam,conservatoire national des arts et met,CNAM;CNAM - Conservatoire national des arts et métiers;CONSERVATOIRE NATIONAL DES ARTS ET MET;Conservatoire National des Arts et Métiers,cnam;cnam - conservatoire national des arts et metiers;conservatoire national des arts et met;conservatoire national des arts et metiers
SIREN,200071629,4,4,4,21,21+,CC CHALLANS GOIS COMMUNAUTE,CHALLANS GOIS COMMUNAUTE,cc challans gois communaute,challans gois communaute,CC CHALLANS GOIS COMMUNAUTE;CC CHALLANS-GOIS COMMUNAUTE;CHALLANS GOIS COMMUNAUTE;Challans Gois Communauté (85),cc challans gois communaute;cc challans-gois communaute;challans gois communaute;challans gois communaute 85
SIREN,245300447,4,4,5,20,6-20,Commune de Château Gontier sur Mayenne,Communauté de Communes de Château Gontier (53),commune de chateau gontier sur mayenne,communaute de communes de chateau gontier 53,CC Pays de Château Gontier;Communauté de Communes de Château Gontier (53);Communauté de Communes du Pays de Château Gontier (53);Commune de Château Gontier sur Mayenne,cc pays de chateau gontier;communaute de communes de chateau gontier 53;communaute de communes du pays de chateau gontier 53;commune de chateau gontier sur mayenne
SIREN,214401697,4,4,9,17,6-20,Ville de Saint-Julien de Concelles,Ville de Saint Julien de Concelles,ville de saint-julien de concelles,ville de saint julien de concelles,Mairie St Julien de Concelles;Mairie de Saint Julien de Concelles;Ville de Saint Julien de Concelles;Ville de Saint-Julien de Concelles,mairie de saint julien de concelles;mairie st julien de concelles;ville de saint julien de concelles;ville de saint-julien de concelles
SIREN,174404301,4,4,4,17,6-20,Rectorat de l'Académie de Nantes,Rectorat de Nantes,rectorat de l academie de nantes,rectorat de nantes,Rectorat Division Scus;Rectorat de Nantes;Rectorat de l'Académie de Nantes;Rectorat de la région académique Pays de la Loire,rectorat de l academie de nantes;rectorat de la region academique pays de la loire;rectorat de nantes;rectorat division scus
SIREN,399663905,4,4,4,17,6-20,SEM CENOVIA,"TRANSAMO, mandataire de la Communauté urbaine de Le Mans Métropole",sem cenovia,transamo mandataire de la communaute urbaine de le mans metropole,"GROUPEMENT TRANSAMO - CENOVIA;SEM CENOVIA;TRANSAMO;TRANSAMO, mandataire de la Communauté urbaine de Le Mans Métropole",groupement transamo - cenovia;sem cenovia;transamo;transamo mandataire de la communaute urbaine de le mans metropole
SIREN,120006010,4,4,4,13,6-20,Ministère des Affaires étrangères,MEAE-DIL,ministere des affaires etrangeres,meae-dil,"MEAE-DIL;Ministère de l'Europe et des affaires étrangères;Ministère de l'Europe et des affaires étrangères

Délégation de la direction génération de l'administration et de la modernisation à Nantes.;Ministère des Affaires étrangères",meae-dil;ministere de l europe et des affaires etrangeres;ministere de l europe et des affaires etrangeres delegation de la direction generation de l administration et de la modernisation a nantes;ministere des affaires etrangeres
