environment_family,environment,horizon_months,horizon_label,source_universe,stratum_dim,stratum_value,n_sources,zero_candidate_rate,mean_candidate_count,median_candidate_count,p75_candidate_count,p90_candidate_count,p95_candidate_count,p99_candidate_count,max_candidate_count,median_time_to_first_candidate_days,p90_time_to_first_candidate_days,median_candidate_notice_family_count,p90_candidate_notice_family_count,cap_reached_rate,median_top1_top2_similarity_margin,buyer_identifier_source,buyer_key_type,buyer_activity_tier,schema_family,publication_year,cpv_division,duration_availability,digital_segment
buyer_compatible_environment,same_siret,24,future_24m,all_appel_offre_sources,buyer_identifier_source,RAW_SIRET_FIELD,14656,0.08324235807860263,69.13503002183405,20.0,101.0,221.0,286.0,416.0,467,11.0,114.0,,,0.0,,RAW_SIRET_FIELD,,,,,,,
buyer_compatible_environment,same_siret,36,future_36m,all_appel_offre_sources,buyer_identifier_source,NONE,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,NONE,,,,,,,
buyer_compatible_environment,same_siret,36,future_36m,all_appel_offre_sources,buyer_identifier_source,RAW_SIRET_FIELD,14656,0.07819323144104803,87.74515556768559,24.0,127.0,298.5,364.25,483.0,607,11.0,119.0,,,0.0,,RAW_SIRET_FIELD,,,,,,,
buyer_compatible_environment,same_siret,60,future_60m,all_appel_offre_sources,buyer_identifier_source,NONE,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,NONE,,,,,,,
buyer_compatible_environment,same_siret,60,future_60m,all_appel_offre_sources,buyer_identifier_source,RAW_SIRET_FIELD,14656,0.07409934497816593,110.59340884279476,27.0,145.0,387.0,495.25,634.0,831,11.0,123.0,,,0.0,,RAW_SIRET_FIELD,,,,,,,
production_candidate_environment,production_boamp_only,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_identifier_source,NONE,2446,0.580130825838103,2.1455437448896157,0.0,2.0,7.0,11.0,22.0,30,1066.0,1511.0,0.0,6.0,0.0,0.0880228597463346,NONE,,,,,,,
production_candidate_environment,production_boamp_only,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_identifier_source,RAW_SIRET_FIELD,713,0.7068723702664796,1.246844319775596,0.0,1.0,5.0,7.0,11.0,14,965.0,1540.8000000000002,0.0,4.0,0.0,0.0622265632079778,RAW_SIRET_FIELD,,,,,,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_identifier_source,DIRECT_BOAMP_SIRET,686,0.5699708454810496,2.3192419825072887,0.0,3.0,8.0,13.0,17.0,22,1059.0,1516.8000000000002,0.0,6.0,0.0,0.0746563813771208,DIRECT_BOAMP_SIRET,,,,,,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_identifier_source,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,27,0.37037037037037035,2.8518518518518516,1.0,6.0,8.0,8.7,9.0,9,113.0,278.4,1.0,7.400000000000002,0.0,0.0501887898571534,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,,,,,,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_identifier_source,DIRECT_ENRICHMENT_NOTICE_JOIN,296,0.7837837837837838,0.7195945945945946,0.0,0.0,2.0,5.0,8.0,14,155.0,491.1000000000002,0.0,2.0,0.0,0.08829564779910046,DIRECT_ENRICHMENT_NOTICE_JOIN,,,,,,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_identifier_source,NAME_FALLBACK,1231,0.6393176279447603,2.4516653127538586,0.0,1.0,10.0,18.0,24.0,30,926.5,1478.0,0.0,10.0,0.0,0.09526929853551575,NAME_FALLBACK,,,,,,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_identifier_source,UNIQUE_NAME_DEPARTMENT_ALIAS,919,0.25571273122959737,3.622415669205658,2.0,5.0,9.0,13.0,17.0,21,1296.5,1554.4,2.0,8.0,0.0,0.0703561883261319,UNIQUE_NAME_DEPARTMENT_ALIAS,,,,,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.0,3632.7491979099827,3672.0,3854.0,4012.0,4088.0,4307.0,4342,1.0,1.0,,,0.0,,,NAME_FALLBACK,,,,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.0,3675.653452510917,3801.0,3986.0,4084.0,4176.0,4311.0,4339,1.0,1.0,,,0.0,,,RAW_SIRET,,,,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.0,7129.807704647539,7248.0,7661.0,7797.0,7854.0,8040.0,8107,1.0,1.0,,,0.0,,,NAME_FALLBACK,,,,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.0,7110.585425764192,7695.0,7816.0,7980.0,8031.0,8075.0,8107,1.0,1.0,,,0.0,,,RAW_SIRET,,,,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.0,13767.064625538545,14707.0,15107.0,15601.0,15698.0,15785.0,15868,1.0,1.0,,,0.0,,,NAME_FALLBACK,,,,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.0,13197.277497270743,15147.0,15653.0,15728.0,15763.0,15820.0,15868,1.0,1.0,,,0.0,,,RAW_SIRET,,,,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.0,19942.48943532863,22127.0,22327.0,23261.0,23401.0,23470.0,23520,1.0,1.0,,,0.0,,,NAME_FALLBACK,,,,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.0,17962.201692139737,22043.0,23264.0,23448.0,23469.0,23499.0,23520,1.0,1.0,,,0.0,,,RAW_SIRET,,,,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.0,31209.069598496655,36622.0,37789.0,38101.0,38356.0,38530.0,38558,1.0,1.0,,,0.0,,,NAME_FALLBACK,,,,,,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.0,23023.030294759825,24057.0,33712.0,37753.0,38018.0,38494.0,38558,1.0,1.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.10970299752497938,27.4073242277019,11.0,34.0,74.0,109.0,203.0,237,7.0,66.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.1306632096069869,22.62643286026201,8.0,33.0,67.0,99.0,133.45000000000073,207,9.0,85.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,alias_compatible_boamp_key,12,future_12m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.08458612155101293,52.15766798056651,20.0,65.0,138.0,213.0,391.0,426,8.0,82.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,alias_compatible_boamp_key,12,future_12m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.09798034934497817,41.402292576419214,13.0,60.0,126.0,174.0,244.0,304,10.0,104.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,alias_compatible_boamp_key,24,future_24m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.07150059583829865,94.87038225318544,33.0,113.0,258.0,417.0,787.0,827,8.0,91.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,alias_compatible_boamp_key,24,future_24m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.08324235807860263,69.13503002183405,20.0,101.0,221.0,286.0,416.0,467,11.0,114.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,alias_compatible_boamp_key,36,future_36m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.06742139517829315,129.36653222110183,41.0,144.0,355.0,604.0,1149.6500000000015,1212,8.0,95.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,alias_compatible_boamp_key,36,future_36m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.07819323144104803,87.74515556768559,24.0,127.0,298.5,364.25,483.0,607,11.0,119.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,alias_compatible_boamp_key,60,future_60m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.0643505362544688,178.08765698047483,49.0,189.0,498.0,833.0,1779.6500000000015,1897,8.0,97.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,alias_compatible_boamp_key,60,future_60m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.07409934497816593,110.59340884279476,27.0,145.0,387.0,495.25,634.0,831,11.0,123.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,alias_compatible_l2_key,6,future_6m,production_digital_appel_offre_sources,buyer_key_type,NAME_FALLBACK,2446,0.4517579721995094,1.867130008176615,1.0,3.0,6.0,8.0,13.0,18,39.0,127.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,alias_compatible_l2_key,6,future_6m,production_digital_appel_offre_sources,buyer_key_type,RAW_SIRET,713,0.4908835904628331,1.3955119214586256,1.0,2.0,4.0,6.0,9.0,12,48.0,148.8,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,alias_compatible_l2_key,12,future_12m,production_digital_appel_offre_sources,buyer_key_type,NAME_FALLBACK,2446,0.3515944399018806,3.4967293540474245,1.0,5.0,10.0,16.0,23.0,30,50.0,234.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,alias_compatible_l2_key,12,future_12m,production_digital_appel_offre_sources,buyer_key_type,RAW_SIRET,713,0.4179523141654979,2.4992987377279103,1.0,4.0,8.0,9.0,12.879999999999995,14,56.0,212.20000000000005,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,alias_compatible_l2_key,24,future_24m,production_digital_appel_offre_sources,buyer_key_type,NAME_FALLBACK,2446,0.2849550286181521,6.309893704006542,2.0,8.0,18.0,34.75,44.0,49,63.0,343.2000000000003,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,alias_compatible_l2_key,24,future_24m,production_digital_appel_offre_sources,buyer_key_type,RAW_SIRET,713,0.36044880785413747,4.300140252454418,1.0,7.0,14.0,16.0,21.0,23,64.0,342.5,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,alias_compatible_l2_key,36,future_36m,production_digital_appel_offre_sources,buyer_key_type,NAME_FALLBACK,2446,0.258789860997547,8.538838920686835,3.0,10.0,23.0,43.75,65.0,71,68.0,405.79999999999995,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,alias_compatible_l2_key,36,future_36m,production_digital_appel_offre_sources,buyer_key_type,RAW_SIRET,713,0.33099579242636745,5.694249649368864,2.0,9.0,20.0,24.0,27.0,29,70.0,438.2000000000001,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,alias_compatible_l2_key,60,future_60m,production_digital_appel_offre_sources,buyer_key_type,NAME_FALLBACK,2446,0.23753066230580538,11.807031888798038,4.0,13.75,33.0,47.0,104.0,110,71.0,499.8000000000004,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,alias_compatible_l2_key,60,future_60m,production_digital_appel_offre_sources,buyer_key_type,RAW_SIRET,713,0.3155680224403927,7.4305750350631135,2.0,10.0,24.800000000000068,34.39999999999998,42.0,44,73.5,514.5000000000002,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_normalized_name,6,future_6m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.0959299660830507,32.17322852690439,13.0,45.0,86.0,137.0,203.0,237,7.0,63.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_normalized_name,6,future_6m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.10876091703056769,30.951623908296945,12.0,48.0,87.0,121.0,178.0,206,7.0,70.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_normalized_name,12,future_12m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.07292144101200844,61.72942066183885,24.0,86.0,161.0,278.0,391.0,426,7.0,76.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_normalized_name,12,future_12m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.08467521834061136,56.31700327510917,19.0,89.0,159.0,235.0,340.0,379,7.0,85.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.06047758731322761,114.58751947932899,41.0,156.0,292.0,551.0,787.0,827,7.0,84.40000000000146,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.07430403930131005,94.69336790393012,28.0,143.0,282.0,363.0,621.0,712,7.0,92.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.056765056375469795,159.7423686864057,53.0,203.0,418.0,824.0,1149.6500000000015,1212,7.0,87.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.07225709606986899,119.95517194323143,32.0,169.0,371.0,491.0,842.9000000000015,996,7.0,95.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_normalized_name,60,future_60m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,0.05371711430928591,229.64946374553122,67.0,260.0,632.0,1314.0,1779.6500000000015,1897,7.0,90.0,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_normalized_name,60,future_60m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.07048307860262008,150.13134552401746,35.0,180.0,478.5,704.25,1238.9000000000015,1403,7.0,96.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_siren,6,future_6m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_siren,6,future_6m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.1218613537117904,23.502592794759824,9.0,34.0,69.0,100.0,133.45000000000073,207,9.0,81.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_siren,12,future_12m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_siren,12,future_12m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.09067958515283843,43.05840611353712,15.0,61.0,130.0,178.0,244.0,304,10.0,99.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_siren,24,future_24m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_siren,24,future_24m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.07648744541484716,72.02804312227074,23.0,105.0,227.0,289.0,416.0,467,10.0,110.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_siren,36,future_36m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_siren,36,future_36m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.07157478165938864,91.60166484716157,27.0,134.0,310.0,377.0,498.0,607,10.0,113.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_siren,60,future_60m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_siren,60,future_60m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.06713973799126638,115.53213700873363,31.0,153.0,398.5,511.0,642.4500000000007,831,10.0,117.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_siret,6,future_6m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_siret,6,future_6m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.1306632096069869,22.62643286026201,8.0,33.0,67.0,99.0,133.45000000000073,207,9.0,85.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_siret,12,future_12m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_siret,12,future_12m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.09798034934497817,41.402292576419214,13.0,60.0,126.0,174.0,244.0,304,10.0,104.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_siret,24,future_24m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_siret,24,future_24m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.08324235807860263,69.13503002183405,20.0,101.0,221.0,286.0,416.0,467,11.0,114.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_siret,36,future_36m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_siret,36,future_36m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.07819323144104803,87.74515556768559,24.0,127.0,298.5,364.25,483.0,607,11.0,119.0,,,0.0,,,RAW_SIRET,,,,,,
buyer_compatible_environment,same_siret,60,future_60m,all_appel_offre_sources,buyer_key_type,NAME_FALLBACK,43636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,NAME_FALLBACK,,,,,,
buyer_compatible_environment,same_siret,60,future_60m,all_appel_offre_sources,buyer_key_type,RAW_SIRET,14656,0.07409934497816593,110.59340884279476,27.0,145.0,387.0,495.25,634.0,831,11.0,123.0,,,0.0,,,RAW_SIRET,,,,,,
production_candidate_environment,production_boamp_only,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_key_type,NAME_FALLBACK,2446,0.580130825838103,2.1455437448896157,0.0,2.0,7.0,11.0,22.0,30,1066.0,1511.0,0.0,6.0,0.0,0.0880228597463346,,NAME_FALLBACK,,,,,,
production_candidate_environment,production_boamp_only,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_key_type,RAW_SIRET,713,0.7068723702664796,1.246844319775596,0.0,1.0,5.0,7.0,11.0,14,965.0,1540.8000000000002,0.0,4.0,0.0,0.0622265632079778,,RAW_SIRET,,,,,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_key_type,NAME_FALLBACK,2446,0.5126737530662305,2.6819296811120195,0.0,3.0,8.0,14.0,22.0,30,1143.5,1518.9,0.0,8.0,0.0,0.07916603020908965,,NAME_FALLBACK,,,,,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,buyer_key_type,RAW_SIRET,713,0.5624123422159888,2.3394109396914446,0.0,3.0,8.0,12.399999999999977,17.0,22,1041.5,1511.2000000000003,0.0,7.0,0.0,0.07126080916306984,,RAW_SIRET,,,,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,buyer_activity_tier,1 (single),1709,0.0,3578.2802808660035,3729.0,3912.0,4072.4,4140.6,4273.6,4333,1.0,1.0,,,0.0,,,,1 (single),,,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,buyer_activity_tier,2-5,3894,0.0,3599.725988700565,3707.0,3886.0,4053.0,4123.0,4300.490000000002,4339,1.0,1.0,,,0.0,,,,2-5,,,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,buyer_activity_tier,21+,45763,0.0,3650.3672617616853,3713.0,3887.0,4045.0,4113.0,4311.0,4342,1.0,1.0,,,0.0,,,,21+,,,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,buyer_activity_tier,6-20,6926,0.0,3639.1351429396477,3725.0,3901.0,4058.0,4117.0,4286.75,4342,1.0,1.0,,,0.0,,,,6-20,,,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,buyer_activity_tier,1 (single),1709,0.0,6850.428905792862,7514.0,7728.0,7835.0,7940.0,8043.0,8105,1.0,1.0,,,0.0,,,,1 (single),,,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,buyer_activity_tier,2-5,3894,0.0,6976.710837185414,7393.0,7737.0,7848.700000000001,7978.0,8058.07,8107,1.0,1.0,,,0.0,,,,2-5,,,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,buyer_activity_tier,21+,45763,0.0,7154.910823154077,7390.0,7722.0,7836.0,7962.0,8057.0,8107,1.0,1.0,,,0.0,,,,21+,,,,,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,buyer_activity_tier,6-20,6926,0.0,7078.277505053422,7435.0,7739.0,7852.0,7972.5,8057.0,8107,1.0,1.0,,,0.0,,,,6-20,,,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,buyer_activity_tier,1 (single),1709,0.0,12240.04564072557,14413.0,15195.0,15656.0,15717.0,15802.92,15857,1.0,1.0,,,0.0,,,,1 (single),,,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,buyer_activity_tier,2-5,3894,0.0,12934.247303543914,14612.0,15217.0,15680.0,15728.0,15792.0,15868,1.0,1.0,,,0.0,,,,2-5,,,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,buyer_activity_tier,21+,45763,0.0,13797.011297336276,14793.0,15213.0,15680.0,15728.0,15799.0,15868,1.0,1.0,,,0.0,,,,21+,,,,,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,buyer_activity_tier,6-20,6926,0.0,13208.505053421888,14731.5,15348.0,15689.0,15734.0,15802.0,15868,1.0,1.0,,,0.0,,,,6-20,,,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,buyer_activity_tier,1 (single),1709,0.0,16088.9520187244,18725.0,22193.0,23274.2,23431.2,23483.84,23514,1.0,1.0,,,0.0,,,,1 (single),,,,,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,buyer_activity_tier,2-5,3894,0.0,17903.245762711864,21894.0,22307.75,23350.0,23445.0,23487.0,23520,1.0,1.0,,,0.0,,,,2-5,,,,,
