buyer_key,n_notices
NAME:spl restauration collective du saumurois,1
NAME:spl poitou amenagement agissant au nom et pour le compte de la ville de poitiers 86,1
NAME:spl loirestua,1
NAME:ville de l huisserie 53970,1
NAME:ville de migne-auxances,1
NAME:commune de saint georges sur loire,1
NAME:commune de saint georges le gaultier,1
NAME:commune de saint-biez en belin,1
NAME:ville de perigny,1
NAME:spl angers loire tourisme expo congres,1
NAME:srh3 sra asst44,1
NAME:ccas de clisson 3 grande rue de la trinite 44190 clisson,1
NAME:ccas de chemille-en-anjou,1
NAME:ccas de bouguenais,1
NAME:spl la baule-presqu ile de guerande tourisme,1
NAME:spl golfe du morbihan vannes tourisme,1
NAME:spl lma,1
NAME:sydnicat loire aval,1
NAME:commune de vay 44,1
NAME:commune de vallons-de-l erdre,1
NAME:commune du gue de velluire,1
NAME:commune du fenouiller,1
NAME:spl destination angers,1
NAME:ville de noyal-chatillon sur seiche,1
NAME:societe publique locale port heraclea 83,1
NAME:societe publique locale avenir reunion,1
NAME:caisse de credit muncipal de toulon,1
NAME:caisse d assurance maladie du val d oise,1
NAME:ville de sablonceaux,1
NAME:commune de saint augustin des bois,1
NAME:commune de saint pavace,1
NAME:commune de saint ouen en belin,1
NAME:commune de saint michel mont mercure,1
NAME:commune de saint michel chef chef,1
NAME:ville de nantes nantes metropole,1
NAME:ville de nantes - nantes metropole,1
NAME:ville de murs-erigne - hotel de ville,1
NAME:ville de luisant,1
NAME:ville de le coudray,1
NAME:ville de laval et ahuille argentre bonchamp chalons du maine la chapelle anthenaise l huisserie loiron ruille louverne louvigne le genest st isle montigne le brillant nuille sur vicoin parne sur roc saint berthevin saint germain le fouilloux saint jean sur mayenne et saint ouen des toits,1
NAME:ville de mortagne sur sevre,1
NAME:ville de pleurtuit,1
NAME:cap anjou bleu,1
NAME:cantine ctre des fin publiques cholet,1
NAME:canssm filieris,1
NAME:campus sport bretagne,1
NAME:camping municipal de banyuls sur mer,1
NAME:caisse primaire d assurance maladie,1
NAME:caisse des depots et consignations,1
NAME:spl dlpt touristique du cotentin,1
NAME:commune de villaines la gonais,1
NAME:commune de vendrennes,1
NAME:sonadev gie,1
NAME:soliha bli pays de la loire,1
NAME:societe publique regionale des pays de la loire solutions co,1
NAME:societe publique regionale des pays de la loire,1
NAME:societe d equipement de la touraine representee par madame isabelle carron directeur general 40 rue james watt - 37200 tours chorus siret 584 801 625 000 40 code service 13103,1
NAME:societe d equipement de la touraine representee par m clement mignet directeur general 40 rue james watt - 37206 tours cedex 3 chorus siret 584 801 625 00040 code service 57501,1
NAME:soc nationale immobiliere,1
NAME:soc amenagement equipement dept 28,1
NAME:ville de saint julien de concelles,1
NAME:caf de maine-et-loire,1
NAME:ville de ruaudin,1
NAME:commune de rouge 44,1
NAME:commune de rouge,1
NAME:commune de rouans - 44,1
NAME:commune de rou-marson 49,1
NAME:commune de rosnay,1
NAME:commune de roeze sur sarthe,1
NAME:commune de saint georges de montaigu,1
NAME:commune de saint denis du payre,1
NAME:commune de saint cyr en talmondais,1
NAME:caisse d allocations familiales de la sarthe,1
NAME:commune de quimperle,1
NAME:commune de quiers sur bezonde,1
NAME:ville de riaille,1
NAME:ville de saint-xandre,1
NAME:ville de saint-philbert-de-grand-lieu,1
NAME:ville de saint-julien de concelles,1
NAME:ville de saint-barthelemy-d anjou 49,1
NAME:ville de saint-avertin,1
NAME:spib2c,1
NAME:sorbonne universite station biologique de roscoff place georges teissier 29680 roscoff,1
NAME:ccas de dompierre-sur-yon,1
NAME:societe du grand paris,1
NAME:societe d equipement du poitou,1
NAME:societe d equipement de touraine representee par isabelle carron directeur general acticampus 4 - 40 rue james watt 37200 tours,1
NAME:societe d equipement de la touraine representee par monsieur clement mignet directeur general 40 rue james watt - 37206 tours cedex 3 chorus siret 584 801 625 000 40 code service 445,1
NAME:caf seine-maritime,1
NAME:caf du val d oise,1
NAME:caf des deux sevres,1
NAME:ville de tourcoing,1
NAME:ville de thouars,1
NAME:ville de st michel chef chef,1
NAME:ville de spay,1
NAME:ville de sainte-soulle,1
NAME:snc plessis botanique,1
NAME:ccas brem sur mer,1
NAME:ccas allonnes,1
NAME:ccas aigrefeuille,1
NAME:commune des sorinieres 44840,1
NAME:commune le puy notre dame 49,1
NAME:commune la turballe,1
NAME:commune gennes-val-de-loire 49,1
NAME:smrep nord mayenne,1
NAME:smitom sud saumurois,1
NAME:smidap,1
NAME:commune du plessis-grammoire,1
NAME:commune du pellerin,1
NAME:communes,1
NAME:commune etude vulnerabilite inondations,1
NAME:smer e2m,1
NAME:smaep montsoreau - candes,1
NAME:smaep de montsoreau,1
NAME:smaep de la region loir braye et deme,1
NAME:smaep de la region de mayet 1 rue raymond justice 72360 mayet tel 02 43 46 54 91,1
NAME:sm st quay portrieux port d armor,1
NAME:sm du circuit des 24 heures du mans,1
NAME:cafat - direction des systemes d information,1
NAME:caf touraine service achats,1
NAME:sivu-beaurepaire-mesnard-barotiere,1
NAME:sivu logements foyers,1
SIRET:11000028800016,1
NAME:commune de plouharnel,1
NAME:commune de ploemeur,1
NAME:ville les ponts de ce,1
NAME:ville du boulay,1
NAME:ville de vivonne,1
NAME:ville de villemomble,1
NAME:ville de verrieres en anjou 49,1
SIRET:05820059300026,1
SIRET:00311725051481,1
NAME:commune de puilboreau,1
NAME:commune de pruille l eguille,1
NAME:commune de saint arnoult en yvelines,1
NAME:commune de saint andre goule d oie 85,1
NAME:voirie,1
NAME:vnf-dtbs-service territorial loire,1
NAME:ville-ccas de cesson-sevigne,1
NAME:ville saintes,1
SIRET:12000018700027,1
SIRET:11007001800012,1
NAME:sivom de la hune,1
NAME:sivom de la basse vallee du loir,1
NAME:smaep sarthe et loir,1
NAME:smaep region mayet,1
NAME:sirtom de courville sur eure,1
NAME:sirp de beville-le-comte,1
NAME:sirges,1
NAME:simae de la riviere juine,1
NAME:siiva,1
NAME:sieml syndicat intercommunal d energies de maine-et-loire,1
NAME:sicpacs coulaines sarge,1
NAME:sicasil,1
SIRET:13000511900032,1
SIRET:13000509300112,1
NAME:commune de pannece,1
NAME:commune de pierres,1
NAME:commune de rochefort-en-terre,1
NAME:commune de rochefort sur loire,1
NAME:commune de rives de l yon,1
NAME:commune de reville,1
SIRET:06820078100026,1
SIRET:05881167000015,1
SIRET:13000190200415,1
SIRET:13000190200241,1
SIRET:13000169600017,1
NAME:yncrea ouest,1
SIRET:13000598600018,1
SIRET:13000582000019,1
NAME:siaep sours-voise,1
NAME:siter de quimperle,1
NAME:siaep loir et sarthe,1
NAME:siaep fontenelles,1
NAME:sivu des landes,1
NAME:sivu de production et distribution d eau potable la ferte bernard et cherre-au,1
NAME:commune etriche,1
NAME:commune e la bree les bains,1
NAME:commune du thieulin,1
NAME:sieml - syndicat intercommunal d energies de maine-et-loire,1
NAME:siea service des eaux,1
NAME:sidpep de perseigne et du saosnois,1
NAME:sidaep mauges gatine,1
NAME:sictiam,1
NAME:siaep de la region de l est sarthois,1
NAME:siaep de grazay-jublains-marcille 53,1
NAME:siaep de courcelles-la-foret,1
NAME:siaep charnie et champagne,1
NAME:si port de la baule le pouliguen,1
NAME:si d assainissement vallet mouzillon,1
NAME:siaep du segreen,1
NAME:siaep du marais breton et des iles,1
NAME:siaep de mellac,1
NAME:siaep de la region des fontenelles,1
NAME:commune saint denis des coudrais,1
NAME:commune mauges sur loire,1
NAME:commune les hermites,1
SIRET:13000457500010,1
SIRET:13000312200012,1
SIRET:12000604400016,1
NAME:commune de neuvillette-en-charnie,1
NAME:commune de nesmy 85,1
SIRET:13000867500014,1
SIRET:13000843600011,1
SIRET:13000831100016,1
SIRET:13000810500178,1
SIRET:13000807100123,1
SIRET:13000807100016,1
SIRET:13000800300061,1
SIRET:13000743800018,1
SIRET:13000686900015,1
NAME:commune de palluau,1
NAME:commune de paimpont,1
NAME:commune de pont saint martin,1
NAME:commune de plourin les morlaix,1
NAME:centre national de la recherche scientifique,1
NAME:caf d indre et loire,1
SIRET:13001520900013,1
SIRET:13001312100012,1
SIRET:13001200800079,1
SIRET:13001093700014,1
SIRET:13001542300010,1
NAME:shema au nom et pour le compte du cfa 3ifa,1
NAME:siaep des coevrons,1
NAME:shema au nom et pour le compte de la communaute de communes de la vallee de la sarthe,1
NAME:shema au nom et pour le compte de la communaute de communes cdc du val d orne,1
NAME:shema - au nom et pour le compte de la communaute d agglomeration du mt st michel normandie,1
NAME:shema - au nom et pour le compte de flers agglo,1
NAME:sgeau dans l agglo de chateau-gontier,1
NAME:caf de la vendee,1
NAME:caf de la manche,1
NAME:commune de nivillac,1
NAME:commune de peyrehorade,1
NAME:commune de petit mars,1
NAME:commune de parigne,1
NAME:commune de parce-sur-sarthe,1
NAME:sgcd79 pour la ddetspp,1
NAME:sgcd 56,1
NAME:sgcd 35,1
NAME:sgar des pays de la loire,1
NAME:conseil d etat 1 place du palais royal 75100 paris cedex 01,1
NAME:cour d appel de bordeaux,1
NAME:cospaca,1
NAME:corepem,1
NAME:construction d une station d epuration en filtres plantes de roseaux d une capacite nominale de 165eh aux sorinieres,1
NAME:conservatoire national des arts et metiers cnam - esgt,1
NAME:conservatoire national des arts et metiers - cnam,1
NAME:caf de l herault,1
NAME:service public administratif commune de la chapelle des fougeretz,1
NAME:service public administratif,1
NAME:service public,1
NAME:service marche publics,1
NAME:sgap sud ouest,1
SIRET:15200049300014,1
SIRET:15100003100998,1
SIRET:13002504200016,1
SIRET:13002345000013,1
SIRET:13002293200011,1
SIRET:13002023300016,1
SIRET:13001550600012,1
SIRET:13002928300020,1
SIRET:13002767500011,1
SIRET:13002759200018,1
NAME:commune de naintre,1
SIRET:15000027100034,1
SIRET:13015407000013,1
SIRET:13003155200016,1
SIRET:13002722000016,1
SIRET:13002704800011,1
SIRET:13002636200017,1
SIRET:13002603200016,1
SIRET:17140111000639,1
SIRET:16002205900010,1
NAME:set amenagement representee par madame isabelle carrob directeur general 40 rue james watt 37200 tours chorus siret 987 729 696 000 11 code service 22-002,1
NAME:services d administration generales,1
NAME:service scolaire,1
NAME:service publique de l enseignement secondaire,1
NAME:service public de l education,1
NAME:service public de distribution d eau potable,1
NAME:service public culturel,1
NAME:commune de noyant-villages,1
NAME:commune de nort sur erdre,1
NAME:sgami est dagf bcp,1
NAME:sg des ministeres economiques et financiers - service immobilier et environnement professionnel,1
NAME:sevraval si sevre aval maine et afflu,1
NAME:centre hospitalier universitaire de poitiers,1
NAME:service des ressources numeriques,1
NAME:service departemental d incendie et de secours de maine-et-loire 6 avenue du grand perigne cs 90087 beaucouze,1
NAME:service departemental d incendie et de secours de maine-et-loire 6 avenue du grand perigne 49071 beaucouze cedex 01,1
NAME:service departemental d incendie et de secours de maine-et-loire - 6 avenue du grand perigne - 49070 beaucouze,1
NAME:service departemental d incendie et de secours de la vendee,1
NAME:service de receuil,1
NAME:service d analyses biologiques,1
NAME:service d amenagement et d entretien de l espace vert de la commune,1
NAME:service d administration territoriale,1
SIRET:15000161800027,1
NAME:cpam la roche sur yon,1
NAME:cpam du morbihan,1
NAME:cpam de maine et loire 32 rue louis gain 49937 angers cedex 9,1
NAME:cpam de loire atlantique siret 51516374900010,1
SIRET:18003604800908,1
NAME:commune de marigny marmande,1
SIRET:13002953100055,1
SIRET:17380005300014,1
SIRET:17350111500963,1
SIRET:17350111500039,1
SIRET:17350111500013,1
SIRET:17280001390010,1
SIRET:17220001600019,1
SIRET:17800111100321,1
NAME:commune de montaigu-vendee,1
NAME:commune de monsireigne,1
SIRET:18001404502617,1
SIRET:18001404500413,1
SIRET:18000608200192,1
SIRET:17760005300025,1
SIRET:17750111101763,1
SIRET:17720001100019,1
SIRET:17640002600017,1
NAME:service administration generale,1
NAME:service public en charge de la gemapi,1
NAME:service public de sante,1
NAME:service public de recherche en agriculture alimentation et environnement inrae,1
NAME:service public de production et de distribution d eau potable,1
NAME:conseil gal des pyrenees-atlantique,1
NAME:conseil economique social et environnemental ceser des pays de la loire,1
NAME:conseil departemental de l orne - pole attractivite territoriale 27 bd de strasbourg cs 30528 alencon 61017,1
NAME:cerema - dtermed,1
NAME:commune de marcon,1
NAME:commune de morlanne,1
NAME:commune de montsoreau,1
NAME:commune de montreuil sur maine,1
NAME:commune de montreuil le henri,1
NAME:semdas agissant au nom et pour le compte du departement de la charente maritime,1
NAME:semcadd,1
NAME:sem lma,1
NAME:service juridique et marches,1
NAME:securite sociale,1
NAME:securite maritime,1
NAME:secretariat general du ministere de la justice sg delegation interregionale grand-ouest,1
NAME:secretariat d etat charge de la mer et de la biodiversite direction generale des affaires maritimes de la peche et de l aquaculture dgampa,1
NAME:service achats ach,1
NAME:semminn,1
NAME:commune de montreuil bellay,1
SIRET:19171405400019,1
NAME:chambre de commerce et d industrie du 53 mayenne,1
NAME:chambre de commerce et d industrie charente-maritime,1
SIRET:17870005000010,1
SIRET:17860430200277,1
SIRET:18440134700085,1
SIRET:18290905100027,1
SIRET:18009259500297,1
SIRET:18009226400225,1
SIRET:18009206600117,1
SIRET:18440920900014,1
NAME:c r o u s de l academie de creteil,1
NAME:c p a m de l orne,1
NAME:c n m s s,1
NAME:commune de mareuil-sur-lay-dissais,1
NAME:commune de maresche,1
NAME:btp cfa centre,1
NAME:brigade verte d alsace,1
SIRET:19330159500016,1
NAME:semitan mandataire de la loma,1
NAME:semis,1
NAME:conservatoire national des arts et met,1
NAME:sdis de la vendee,1
NAME:sdis 49 etablissement public local a caractere administratif,1
NAME:sdis 29,1
NAME:sdis 17,1
NAME:sdadd,1
NAME:scom est vendeen,1
NAME:ccas de saint barthelemy-d anjou,1
NAME:sem laval mayenne amenagement,1
SIRET:19290071000026,1
SIRET:19220057400015,1
NAME:chambre d agriculture de la vendee,1
NAME:commune de medreac,1
NAME:commune de mauves-sur-loire,1
NAME:sem energies midi atlantique,1
NAME:sem 47,1
NAME:segreen siaep,1
NAME:securite sociale coordonnateur caf de maine-et-loire,1
NAME:ccas de quimperle 29,1
NAME:ccas de quimper,1
NAME:ccas de montrevault-sur-evre,1
NAME:ccas de laigne-saint-gervais,1
NAME:ccas de laigne en belin,1
NAME:ccas de la ville de saint herblain,1
NAME:ccas de la roche-sur-yon 85,1
SIRET:18940004700016,1
SIRET:18751255300046,1
SIRET:19440063600016,1
SIRET:19440029700025,1
SIRET:19400001400010,1
NAME:sdis28,1
NAME:sdis de la vendee les oudairies - bp 695 85017 la roche sur yon cedex,1
NAME:sas ferme experimentale porcine des trinottieres,1
NAME:cpam de la charente maritime,1
NAME:cour d appel de poitiers - service adminsitratif regional,1
NAME:cour d appel de caen,1
NAME:crous de nantes etablissement public au service de la vie etudiante,1
SIRET:19381912500017,1
SIRET:20000009900032,1
SIRET:19851390500028,1
SIRET:19850027400016,1
NAME:chambre d agriculture vienne,1
NAME:chambre d agriculture de maine et loir,1
SIRET:20003601000011,1
NAME:commune de louville la chenard,1
NAME:commune de longuenee-en-anjou 49,1
NAME:commune de longuenee-en-anjou,1
SIRET:19720033000029,1
SIRET:19720010800011,1
SIRET:19691861900012,1
SIRET:19610790800010,1
SIRET:19530079300013,1
SIRET:20003053400024,1
SIRET:20002591400017,1
SIRET:20002377800240,1
SIRET:19491262200025,1
SIRET:19442312500013,1
SIRET:19441618600022,1
SIRET:19440984300019,1
SIRET:20001318300021,1
SIRET:20000881100016,1
SIRET:20000382000012,1
SIRET:20000187300039,1
NAME:saep pays de retz - sud loire,1
NAME:sas vendee solaire coordonnateur du groupement de commandes,1
NAME:cte de cnes de montrevel-en-bresse,1
NAME:cte d agglomeration du pays de vannes,1
NAME:cte communes erdre et gesvres,1
NAME:crma pays de la loire,1
NAME:crescendo agissant au nom et pour le compte de l ifacom,1
NAME:sante en tant qu etablissement public de sante chu nantes,1
NAME:salle de spectacle,1
NAME:saint-pierre-la-noue,1
NAME:saint-malo agglomeration,1
NAME:saep vignoble-grandlieu siret 20007891300015,1
NAME:sadiv,1
SIRET:20004483200018,1
SIRET:20004311500019,1
SIRET:20004164800011,1
SIRET:20004092100013,1
NAME:commune de loix 17,1
NAME:commune de loire-authion 49250 - saint mathurin sur loire,1
NAME:commune de marans,1
NAME:commune de magne 79,1
NAME:chambre des metiers d alsace,1
NAME:chambre de commerce et de l industrie,1
NAME:chambre de commerce et d industrie nantes st-nazaire,1
SIRET:20003452800014,1
SIRET:20003408000065,1
SIRET:20003408000016,1
SIRET:20003329800163,1
SIRET:20004762900163,1
SIRET:20004488100015,1
NAME:credit municipal strasbourg,1
NAME:residence les magnolias,1
NAME:residence heliantheme ehpad,1
NAME:residence andree rochefort,1
NAME:renovation menuiseries du campus,1
NAME:renovation des escaliers monumentaux a la cite des congres,1
NAME:sa d hlm bsb-les foyers,1
NAME:s3t ec,1
NAME:s2e,1
NAME:roche aux fees communaute,1
NAME:residences saint alexandre,1
NAME:saep de la region de dollon,1
NAME:saelsi,1
NAME:sadiv-aof-cmrv,1
SIRET:20005375900011,1
SIRET:20005321300019,1
NAME:region occitanie,1
NAME:region de gendarmerie de nouvelle-aqui,1
NAME:region auvergne rhone alpes,1
NAME:crous de poitiers,1
NAME:centre hospitalier sainte-anne,1
NAME:centre hospitalier perigueux,1
NAME:centre hospitalier loire vendee ocean 85300 challans,1
NAME:region,1
SIRET:20005836000013,1
SIRET:20005168800014,1
SIRET:20005125800016,1
SIRET:20005044100019,1
SIRET:20005042500020,1
SIRET:20004896500012,1
SIRET:20005603400016,1
SIRET:20005599400236,1
SIRET:20006456600017,1
SIRET:20006177800011,1
NAME:regie malouine de l eau,1
NAME:regie immobiliere de la ville de paris,1
NAME:rectorat de rennes - drie,1
NAME:rectorat de rennes,1
NAME:ccas reze,1
NAME:ccas la ferte bernard,1
NAME:ccas ehpad les bruyeres,1
NAME:ccas de sevremoine,1
NAME:commune de les autels villevillon,1
NAME:commune de lege,1
NAME:commune de le tallud,1
NAME:commune de le pallet,1
NAME:realisation d un diagnostic territorial startegique cartographie actions de lutte contre les discriminations sur le marche du travail dans l agglomeration nantaise,1
NAME:quimper bretagne occidentale,1
NAME:prsg 24-001,1
SIRET:20006756900075,1
SIRET:20006734600136,1
NAME:breti sun isdnd,1
NAME:bretagne developpement innovation,1
NAME:commune de la remaudiere,1
NAME:commune de lavardin,1
NAME:chambre d agriculture de la mayenne,1
NAME:chambre commerce et industrie morbihan,1
NAME:commune de luche pringe,1
SIRET:20006001000036,1
SIRET:20005887300015,1
NAME:batii ville de nantes,1
NAME:basse goulaine,1
NAME:bma spl agissant au nom et pour le compte du groupement de commandes morlaix communaute ville de morlaix,1
NAME:biogaz 44,1
NAME:baugeois vallee energies renouvelables,1
NAME:batiments administratifs,1
NAME:barbe - devaux sas,1
SIRET:20006734600102,1
SIRET:20006580300021,1
SIRET:20006479800016,1
NAME:rectorat de la region academique pays de la loire service des constructions universitaires scus 8 rue du general margueritte bp 72616 44 326 nantes cedex 03,1
NAME:region des pays la loire,1
NAME:prefecture de la region pays de la loire sgar pfra,1
NAME:rectorat de la region academique pays de la loire,1
NAME:rectorat de l academie de rouen-ire,1
NAME:rectorat de l academie de dijon,1
NAME:recherche,1
NAME:realisation de reportages videos et audios a visee documentaire et historique destines a alimenter differents supports de diffusion,1
NAME:commune de lhomme,1
NAME:commune de leves,1
NAME:commune de les bois d anjou,1
NAME:protection production et distribution de la ressource en eau potable,1
NAME:promotion du tourisme en vendee,1
NAME:professionnalisation des ateliers de francais et l accompagnement des acteurs locaux sur les enjeux linguistiques,1
NAME:prestations pour le traitement des appels de la hotline et des mails traitant de sujets deploiement et raccordement a la fibre optique,1
NAME:ccas nivillac cuisine centrale,1
NAME:centre hospitalier layon-aubance,1
NAME:centre hospitalier j monod,1
NAME:centre hospitalier guillaume regnier,1
NAME:cti angers 1 rue bouche thomas 49000 angers,1
NAME:cte tourisme iles de guadeloupe,1
NAME:cte de communes loue brulon noyen,1
NAME:brest evenements nautiques,1
NAME:boussay energies,1
SIRET:20007090200016,1
SIRET:20006996100015,1
SIRET:20006974700019,1
SIRET:20006857500014,1
NAME:prefecture de region basse-normandie,1
NAME:prefecture de maine et loire,1
NAME:prefecture de la mayenne - sgcd53,1
NAME:prefecture de la manche,1
NAME:prefecture de la charente-maritime,1
NAME:prefecture de bretagne - sgar - pfrh,1
NAME:prefecture 86,1
NAME:pr2fecture du morbihan,1
NAME:pouvoir adjudicateur,1
SIRET:20006812000019,1
SIRET:20007245200010,1
NAME:commune de la rabateliere,1
SIRET:20007191800029,1
NAME:commune de la flocelliere,1
NAME:commune de la ferriere 85,1
NAME:commune de la ferriere,1
NAME:commune de la faute sur mer,1
NAME:commune de la croix du perche,1
NAME:prefecture du calvados,1
NAME:prefecture de region des pays de la loire,1
NAME:prefecture de region bretagne,1
NAME:cte de communes du bocage mayennais,1
NAME:ctre techniq interprof fruits legumes,1
NAME:ctre ministeriel valorisation ress hum,1
NAME:pole metropolitain nantes saint-nazaire,1
NAME:commune de la trinite surzur,1
SIRET:20007154600020,1
SIRET:20007139700018,1
SIRET:20008255000019,1
NAME:bains sur oust,1
NAME:autoroutes du sud de la france asf,1
NAME:autoroutes du sud de la france,1
NAME:autorite locale - metropole,1
NAME:autorite locale,1
NAME:pole metropolitain loire-bretagne,1
NAME:pole metropolitain loire angers,1
NAME:pole ligerien les moncellieres,1
NAME:pnr du marais poitevin,1
NAME:prefecture de la region pays de la loire,1
NAME:pgns hopital de beaumont sur sarthe,1
NAME:petr du pays de saint-brieuc,1
NAME:pays de blain communaute - 44130 -,1
NAME:parc national des calanques,1
SIRET:20007842600018,1
SIRET:20008626200017,1
NAME:commune de la bretonniere la claye,1
NAME:commune de la bouexiere,1
SIRET:20007480500041,1
SIRET:20007316100016,1
SIRET:20008339200114,1
NAME:pour les services des ministeres charges de l education nationale de l enseignement superieur et de la recherche et des sports de la jeunesse et de la vie associative et les autres services situes sur ce site,1
NAME:pouance,1
NAME:port nantes saint-nazaire,1
NAME:pornic agglo pays de retz,1
NAME:pole sepult guer et hts lieux mem nat,1
NAME:observatoire de l environnement en bretagne,1
NAME:pansn,1
NAME:organismes de securite sociale,1
NAME:organisme de securite sociale,1
SIRET:20008298000018,1
SIRET:20007907700026,1
SIRET:20007907700018,1
SIRET:20007896200012,1
SIRET:20007891300015,1
SIRET:20008906800015,1
NAME:oph de la ferte bernard,1
NAME:operation 22-001,1
NAME:plate-forme commissariat est,1
NAME:ctre choregraphiqe national de nantes,1
NAME:ctifl,1
NAME:cti angers 1 rue bouche thomas 49037 angers cedex 01,1
NAME:ddpp du morbihan,1
NAME:ddfip079,1
NAME:ddfip loir et cher,1
SIRET:20008754200011,1
SIRET:20008704700011,1
NAME:commune de la merlatiere,1
NAME:commune de la menitre,1
NAME:commune de la limouziniere,1
NAME:ddfip du morbihan,1
NAME:office public de l habitat vendee habitat,1
NAME:office de tourisme du pays d ancenis,1
NAME:odeadom,1
NAME:nantes metropole amenagement - mandataire agissant au nom et pour le compte du maitre d ouvrage ville d orvault 9 rue marcel-deniau cs 70616 44706 orvault cedex,1
NAME:nantes metropole - direction des dechets,1
NAME:nantes metropole - autorite locale,1
NAME:nantes metropole - 2 cours champ de mars 44000 nantes mandataire agissant au nom et pour le compte du pouvoir adjudicateur nantes metropole amenagement adresse 2 avenue carnot - bp 50906 - 44009 nantes cedex 1 represente par hassan bouflim - directeur general,1
NAME:nantes gestion equipement,1
NAME:n siret 28490001600023,1
NAME:commune de la jonchere,1
NAME:commune de la gaubretiere,1
SIRET:20008364000017,1
SIRET:21280220100013,1
SIRET:21280136900019,1
SIRET:21220187500011,1
SIRET:20010110300014,1
SIRET:20009729300019,1
SIRET:20009705300017,1
SIRET:20009694900017,1
SIRET:20009683200015,1
SIRET:20009677400019,1
SIRET:20009667500075,1
SIRET:21170375600018,1
SIRET:21170153700014,1
NAME:commune de la boissiere de montaigu,1
NAME:commune de la bigottiere,1
NAME:commune de la bernardiere,1
NAME:commune de la milesse,1
SIRET:21170008300010,1
SIRET:21140021300016,1
SIRET:21130042100016,1
SIRET:21010004600015,1
SIRET:20140150700063,1
SIRET:21280398500010,1
NAME:opco 2i - direction appui aux branches et action prospective,1
NAME:op 22-001,1
NAME:op 1049,1
NAME:office publique de la biodiversite,1
NAME:cci de rouen,1
NAME:cci de maine-et-loire,1
NAME:cci de la mayenne,1
NAME:cci 44,1
NAME:ccc0pmg075-min culture bureau de la qualite comptable,1
SIRET:21280337300019,1
NAME:mjl sg 2s2m sdi sipjp,1
SIRET:21350012700013,1
SIRET:21290233100015,1
SIRET:21440006100013,1
SIRET:21220143800018,1
SIRET:21220118000016,1
SIRET:21220016600016,1
SIRET:21210584500011,1
SIRET:21350145500017,1
SIRET:21350115800017,1
SIRET:21350107500013,1
SIRET:21350093700015,1
NAME:commune de jublains,1
NAME:commune de joue en charnie,1
NAME:commune de jard sur mer,1
NAME:commune de guipry messac,1
NAME:commune de la chapelle gaugain,1
NAME:commune de la chapelle du bois,1
NAME:commune de la chapelle des marais,1
NAME:commune de la chapelle des fougeretz,1
NAME:commune de la chapelle aux choux,1
SIRET:21350047300011,1
NAME:noues de sienne,1
NAME:nettoyage plages,1
NAME:neotoa,1
NAME:natura 2000,1
NAME:nantes-metropole gestion equipements,1
NAME:nantes universite 1 quai de tourville 44035 nantes,1
NAME:ccas-flpa de saint sylvain d anjou,1
NAME:msa de maine et loire,1
NAME:monsieur le president du conseil departemental de l orne pole infrastructures territoriales 27 boulevard de strasbourg,1
NAME:monsieur le directeur regional de l environnement de l amenagement et du logement de la region centre val de loire 5 avenue buffon cs 96407 45064 orleans cedex 2 tel 02 36 17 41 41,1
SIRET:21350327900019,1
NAME:mj - casier judiciaire national,1
NAME:mission politique de la ville et renouvellement urbain,1
NAME:mission d assistance a maitrise d ouvrage sur le volet environnemental - moulin boisseau,1
NAME:mtes-mctrct-mer ac dgampa,1
NAME:mte dgpr srn service central vigicrues,1
NAME:ddetspp 79,1
NAME:datar,1
NAME:dapsa,1
NAME:departement de l isere,1
NAME:delegation interregionale grand-ouest,1
NAME:delegation interregionale du secretariat general du ministere de la justice,1
SIRET:21350177800012,1
SIRET:21440038400019,1
SIRET:21440037600015,1
NAME:commune de la ciotat,1
NAME:ministere economie et finances - daj,1
NAME:ministere de la justice-antenne region,1
NAME:assoc office tourisme intercommunal pa,1
NAME:assoc fonciere amenagement foncier agr,1
NAME:assistance publique hopitaux de paris,1
SIRET:21440077200015,1
NAME:commune de fay de bretagne,1
NAME:commune de falleron 85,1
NAME:commune de la baconniere,1
NAME:commune de l herbergement 85,1
NAME:commune de l herbergement,1
SIRET:21440022800018,1
SIRET:21420248300019,1
SIRET:21410276600018,1
SIRET:21410029900012,1
SIRET:21350352700011,1
NAME:ministere de l economie des finances et de la souverainete industrielle et numerique secretariat general service des achats des finances - sous-direction de la gestion financiere et des achats bureau des achats mutualises de l administration centrale,1
NAME:ministere de l economie des finances et de la souverainete industrielle et numerique secretariat general service de l immobilier et de l environnement professionnel sous-direction de l immobilier et du cadre de vie bureau immobilier et maitrise d ouvrage,1
SIRET:21440107700018,1
SIRET:21440010300013,1
NAME:association regionale des missions locales des pays de la loire,1
NAME:association fonciere logement,1
NAME:association ferrocampus,1
NAME:association de gestion de la cantine et des loisirs du parc departemental,1
NAME:ministere de la justice - dirsg so - di de bordeaux,1
NAME:ministere de la justice - casier judiciaire national,1
NAME:ministere de la culture direction regionale des affaires culturelles des pays de la loire,1
NAME:ministere de l interieur gendarmerie nationale,1
NAME:ministere charge des transports direction generale de l aviation civile direction des services de la navigation aerienne dsna direction des operations do 9 rue de champagne 91200 athis-mons pour le compte du sna o aeroport de nantes-atlantique 44343 bouguenais cedex,1
NAME:ministere charge des transports - direction generale de l aviation civile dgac - service technique de l aviation civile stac,1
