notice_id,publication_date,publication_year,schema_family,buyer_activity_tier,buyer_key_type,buyer_identifier_source,is_digital_scope,digital_segment,study_end_date,followup_days,followup_months,evaluable_12m,evaluable_24m,evaluable_36m,evaluable_60m
15-43535,2015-03-23,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-43959,2015-03-23,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-41022,2015-03-24,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4129,135.64388961892246,True,True,True,True
15-46186,2015-03-26,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4127,135.57818659658344,True,True,True,True
15-46387,2015-03-26,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4127,135.57818659658344,True,True,True,True
15-46975,2015-03-27,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4126,135.5453350854139,True,True,True,True
15-47714,2015-03-28,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4125,135.5124835742444,True,True,True,True
15-48692,2015-03-31,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-48873,2015-03-31,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-49140,2015-03-31,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-29988,2015-03-03,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4150,136.33377135348226,True,True,True,True
15-31608,2015-03-03,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4150,136.33377135348226,True,True,True,True
15-33067,2015-03-05,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4148,136.26806833114324,True,True,True,True
15-30893,2015-03-03,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4150,136.33377135348226,True,True,True,True
15-34436,2015-03-06,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4147,136.23521681997372,True,True,True,True
15-34840,2015-03-09,2015,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-34848,2015-03-09,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-35225,2015-03-09,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-35401,2015-03-09,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-35809,2015-03-11,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4142,136.07095926412615,True,True,True,True
15-36823,2015-03-12,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4141,136.03810775295662,True,True,True,True
14-176353,2015-03-12,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4141,136.03810775295662,True,True,True,True
15-39865,2015-03-17,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4136,135.87385019710905,True,True,True,True
15-40622,2015-03-18,2015,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4135,135.84099868593955,True,True,True,True
15-41235,2015-03-18,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4135,135.84099868593955,True,True,True,True
15-41938,2015-03-19,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4134,135.80814717477003,True,True,True,True
15-42867,2015-03-20,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4133,135.77529566360053,True,True,True,True
15-43089,2015-03-23,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-42843,2015-03-24,2015,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4129,135.64388961892246,True,True,True,True
15-43522,2015-03-24,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4129,135.64388961892246,True,True,True,True
15-46295,2015-03-26,2015,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,4127,135.57818659658344,True,True,True,True
15-46388,2015-03-26,2015,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,4127,135.57818659658344,True,True,True,True
15-48573,2015-03-31,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-42625,2015-03-20,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4133,135.77529566360053,True,True,True,True
15-43252,2015-03-23,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-43315,2015-03-23,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-44296,2015-03-23,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-44608,2015-03-24,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4129,135.64388961892246,True,True,True,True
15-45070,2015-03-25,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4128,135.61103810775296,True,True,True,True
15-44156,2015-03-25,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4128,135.61103810775296,True,True,True,True
15-45936,2015-03-26,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4127,135.57818659658344,True,True,True,True
15-46104,2015-03-26,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4127,135.57818659658344,True,True,True,True
15-45661,2015-03-26,2015,LEGACY,6-20,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4127,135.57818659658344,True,True,True,True
15-47184,2015-03-27,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4126,135.5453350854139,True,True,True,True
15-47591,2015-03-27,2015,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4126,135.5453350854139,True,True,True,True
15-45999,2015-03-30,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4123,135.4467805519054,True,True,True,True
15-48317,2015-03-31,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-48599,2015-03-31,2015,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-48624,2015-03-31,2015,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4122,135.41392904073587,True,True,True,True
15-31815,2015-03-03,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4150,136.33377135348226,True,True,True,True
15-32727,2015-03-04,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4149,136.30091984231274,True,True,True,True
15-34844,2015-03-06,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4147,136.23521681997372,True,True,True,True
15-34910,2015-03-09,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-34129,2015-03-09,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-36771,2015-03-11,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4142,136.07095926412615,True,True,True,True
15-37716,2015-03-13,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4140,136.00525624178712,True,True,True,True
15-38731,2015-03-16,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4137,135.90670170827858,True,True,True,True
15-38936,2015-03-16,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4137,135.90670170827858,True,True,True,True
15-33129,2015-03-04,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4149,136.30091984231274,True,True,True,True
15-33161,2015-03-04,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4149,136.30091984231274,True,True,True,True
15-33910,2015-03-05,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4148,136.26806833114324,True,True,True,True
15-34676,2015-03-06,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4147,136.23521681997372,True,True,True,True
15-34906,2015-03-06,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4147,136.23521681997372,True,True,True,True
15-35548,2015-03-09,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-35935,2015-03-09,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-36179,2015-03-10,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4143,136.10381077529567,True,True,True,True
15-38718,2015-03-13,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4140,136.00525624178712,True,True,True,True
15-39745,2015-03-16,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4137,135.90670170827858,True,True,True,True
15-41342,2015-03-18,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4135,135.84099868593955,True,True,True,True
15-42621,2015-03-19,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4134,135.80814717477003,True,True,True,True
15-43293,2015-03-20,2015,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4133,135.77529566360053,True,True,True,True
15-45173,2015-03-24,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4129,135.64388961892246,True,True,True,True
15-46576,2015-03-26,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4127,135.57818659658344,True,True,True,True
15-47124,2015-03-27,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4126,135.5453350854139,True,True,True,True
15-33470,2015-03-05,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4148,136.26806833114324,True,True,True,True
15-33560,2015-03-05,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4148,136.26806833114324,True,True,True,True
15-33752,2015-03-06,2015,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4147,136.23521681997372,True,True,True,True
15-34232,2015-03-06,2015,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,4147,136.23521681997372,True,True,True,True
15-34901,2015-03-09,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-35480,2015-03-09,2015,LEGACY,2-5,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-34355,2015-03-06,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4147,136.23521681997372,True,True,True,True
15-36440,2015-03-11,2015,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,4142,136.07095926412615,True,True,True,True
15-38534,2015-03-13,2015,LEGACY,1 (single),NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4140,136.00525624178712,True,True,True,True
15-35525,2015-03-10,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4143,136.10381077529567,True,True,True,True
15-36410,2015-03-11,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4142,136.07095926412615,True,True,True,True
15-41865,2015-03-19,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4134,135.80814717477003,True,True,True,True
15-40442,2015-03-20,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4133,135.77529566360053,True,True,True,True
15-43986,2015-03-24,2015,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,4129,135.64388961892246,True,True,True,True
15-44999,2015-03-24,2015,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,4129,135.64388961892246,True,True,True,True
15-44795,2015-03-25,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4128,135.61103810775296,True,True,True,True
15-46288,2015-03-26,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4127,135.57818659658344,True,True,True,True
15-47229,2015-03-27,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4126,135.5453350854139,True,True,True,True
15-47470,2015-03-27,2015,LEGACY,21+,RAW_SIRET,RAW_SIRET_FIELD,False,NON_DIGITAL,2026-07-13,4126,135.5453350854139,True,True,True,True
15-45861,2015-03-31,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-42360,2015-03-20,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4133,135.77529566360053,True,True,True,True
15-43084,2015-03-23,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-44120,2015-03-24,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4129,135.64388961892246,True,True,True,True
15-44398,2015-03-25,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4128,135.61103810775296,True,True,True,True
15-45322,2015-03-25,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4128,135.61103810775296,True,True,True,True
15-45387,2015-03-25,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4128,135.61103810775296,True,True,True,True
15-45507,2015-03-25,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4128,135.61103810775296,True,True,True,True
15-44418,2015-03-27,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4126,135.5453350854139,True,True,True,True
15-45169,2015-03-27,2015,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4126,135.5453350854139,True,True,True,True
15-47496,2015-03-30,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4123,135.4467805519054,True,True,True,True
15-31199,2015-03-02,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4151,136.36662286465176,True,True,True,True
15-34678,2015-03-06,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4147,136.23521681997372,True,True,True,True
15-36311,2015-03-10,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4143,136.10381077529567,True,True,True,True
15-36811,2015-03-11,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4142,136.07095926412615,True,True,True,True
14-171125,2015-03-11,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4142,136.07095926412615,True,True,True,True
15-38223,2015-03-13,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4140,136.00525624178712,True,True,True,True
15-39079,2015-03-16,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4137,135.90670170827858,True,True,True,True
15-39716,2015-03-17,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4136,135.87385019710905,True,True,True,True
15-40763,2015-03-17,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4136,135.87385019710905,True,True,True,True
15-40874,2015-03-18,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4135,135.84099868593955,True,True,True,True
15-40980,2015-03-18,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4135,135.84099868593955,True,True,True,True
15-41376,2015-03-18,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4135,135.84099868593955,True,True,True,True
15-31817,2015-03-02,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4151,136.36662286465176,True,True,True,True
15-32051,2015-03-04,2015,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4149,136.30091984231274,True,True,True,True
15-33190,2015-03-04,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4149,136.30091984231274,True,True,True,True
15-33825,2015-03-05,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4148,136.26806833114324,True,True,True,True
15-33836,2015-03-05,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4148,136.26806833114324,True,True,True,True
15-36613,2015-03-10,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4143,136.10381077529567,True,True,True,True
15-37303,2015-03-11,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4142,136.07095926412615,True,True,True,True
15-37826,2015-03-12,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4141,136.03810775295662,True,True,True,True
15-38021,2015-03-12,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4141,136.03810775295662,True,True,True,True
15-38745,2015-03-13,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4140,136.00525624178712,True,True,True,True
15-38767,2015-03-13,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4140,136.00525624178712,True,True,True,True
15-38974,2015-03-13,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4140,136.00525624178712,True,True,True,True
15-40945,2015-03-17,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4136,135.87385019710905,True,True,True,True
14-73939,2015-03-20,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4133,135.77529566360053,True,True,True,True
15-47756,2015-03-30,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4123,135.4467805519054,True,True,True,True
15-31513,2015-03-02,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4151,136.36662286465176,True,True,True,True
15-32474,2015-03-03,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4150,136.33377135348226,True,True,True,True
15-33210,2015-03-04,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4149,136.30091984231274,True,True,True,True
15-33505,2015-03-05,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4148,136.26806833114324,True,True,True,True
15-31631,2015-03-06,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4147,136.23521681997372,True,True,True,True
15-35224,2015-03-09,2015,LEGACY,21+,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4144,136.13666228646517,True,True,True,True
15-34975,2015-03-09,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-34289,2015-03-10,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4143,136.10381077529567,True,True,True,True
15-37122,2015-03-11,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4142,136.07095926412615,True,True,True,True
15-37182,2015-03-11,2015,LEGACY,2-5,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4142,136.07095926412615,True,True,True,True
15-42045,2015-03-19,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4134,135.80814717477003,True,True,True,True
15-42698,2015-03-23,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-42049,2015-03-24,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4129,135.64388961892246,True,True,True,True
15-44974,2015-03-24,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4129,135.64388961892246,True,True,True,True
15-46808,2015-03-27,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4126,135.5453350854139,True,True,True,True
15-33383,2015-03-30,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4123,135.4467805519054,True,True,True,True
15-48889,2015-03-31,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-42334,2015-03-19,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4134,135.80814717477003,True,True,True,True
15-41082,2015-03-20,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4133,135.77529566360053,True,True,True,True
15-43009,2015-03-23,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-40239,2015-03-23,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-43159,2015-03-23,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-43554,2015-03-23,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-43926,2015-03-23,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4130,135.67674113009198,True,True,True,True
15-38140,2015-03-25,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4128,135.61103810775296,True,True,True,True
15-45838,2015-03-26,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4127,135.57818659658344,True,True,True,True
15-45496,2015-03-26,2015,LEGACY,6-20,NAME_FALLBACK,NONE,True,DIGITAL_ICT,2026-07-13,4127,135.57818659658344,True,True,True,True
15-47818,2015-03-31,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-48349,2015-03-31,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-48448,2015-03-31,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4122,135.41392904073587,True,True,True,True
15-31622,2015-03-03,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4150,136.33377135348226,True,True,True,True
15-34379,2015-03-06,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4147,136.23521681997372,True,True,True,True
15-34408,2015-03-06,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4147,136.23521681997372,True,True,True,True
15-34108,2015-03-09,2015,LEGACY,6-20,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-34745,2015-03-09,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4144,136.13666228646517,True,True,True,True
15-35296,2015-03-10,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4143,136.10381077529567,True,True,True,True
15-36221,2015-03-10,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4143,136.10381077529567,True,True,True,True
15-36508,2015-03-11,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4142,136.07095926412615,True,True,True,True
15-35825,2015-03-11,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4142,136.07095926412615,True,True,True,True
15-37694,2015-03-13,2015,LEGACY,21+,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4140,136.00525624178712,True,True,True,True
15-38294,2015-03-13,2015,LEGACY,2-5,NAME_FALLBACK,NONE,False,NON_DIGITAL,2026-07-13,4140,136.00525624178712,True,True,True,True
