nom_acheteur,site_profil_acheteur,site_proposition,date_dernier_avis,dernier_site_en_date,profile_row_id,profile_buyer_name_raw,profile_buyer_name_normalized,date_dernier_avis_parsed,dernier_site_en_date_bool,profile_raw_value,profile_domain_normalized,profile_registered_domain,profile_subdomain,profile_url_valid,profile_is_email,profile_has_multiple_values,profile_normalization_status,profile_normalization_warning,participation_raw_value,participation_domain_normalized,participation_registered_domain,participation_subdomain,participation_url_valid,participation_is_email,participation_has_multiple_values,participation_normalization_status,participation_normalization_warning
SIVOM Durance Lubéron,www.eu-supply.com,,2019-10-25,1,17121,SIVOM Durance Lubéron,sivom durance luberon,2019-10-25,True,www.eu-supply.com,eu-supply.com,eu-supply.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM Durance Lubéron,sudest-marchespublics.com,,2015-11-05,0,17122,SIVOM Durance Lubéron,sivom durance luberon,2015-11-05,False,sudest-marchespublics.com,sudest-marchespublics.com,sudest-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM E.P.T.,www.e-marchespublics.com,,2017-03-17,1,17123,SIVOM E.P.T.,sivom e p t,2017-03-17,True,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM EDUCATION ENFANCE JEUNESSE,www.dematcentraledesmarches.com,www.dematcentraledesmarches.com,2020-11-22,1,17124,SIVOM EDUCATION ENFANCE JEUNESSE,sivom education enfance jeunesse,2020-11-22,True,www.dematcentraledesmarches.com,dematcentraledesmarches.com,dematcentraledesmarches.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.dematcentraledesmarches.com,dematcentraledesmarches.com,dematcentraledesmarches.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM ENTRE YONNE ET OREUSE,www.e-bourgogne.fr,,2015-10-09,1,17125,SIVOM ENTRE YONNE ET OREUSE,sivom entre yonne et oreuse,2015-10-09,True,www.e-bourgogne.fr,e-bourgogne.fr,e-bourgogne.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM Intercantonal du pays Viganais,cc-paysviganais.marcoweb.fr,,2016-02-17,1,17126,SIVOM Intercantonal du pays Viganais,sivom intercantonal du pays viganais,2016-02-17,True,cc-paysviganais.marcoweb.fr,cc-paysviganais.marcoweb.fr,marcoweb.fr,cc-paysviganais,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM La Neuville,cad-en.marcoweb.fr,,2017-07-20,1,17127,SIVOM La Neuville,sivom la neuville,2017-07-20,True,cad-en.marcoweb.fr,cad-en.marcoweb.fr,marcoweb.fr,cad-en,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM MEUNG-SUR-LOIRE/BEAUGENCY,www.marches-publics.info,,2015-12-15,1,17128,SIVOM MEUNG-SUR-LOIRE/BEAUGENCY,sivom meung-sur-loire beaugency,2015-12-15,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM Morlaix / St-Martin-des-Champs,marches.megalisbretagne.org,marches.megalisbretagne.org,2016-01-14,1,17129,SIVOM Morlaix / St-Martin-des-Champs,sivom morlaix st-martin-des-champs,2016-01-14,True,marches.megalisbretagne.org,marches.megalisbretagne.org,megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,marches.megalisbretagne.org,marches.megalisbretagne.org,megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM Nord Allier,www.klekoon.com,,2015-08-12,1,17130,SIVOM Nord Allier,sivom nord allier,2015-08-12,True,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM PRP,www.boamp.fr,,2015-08-27,1,17131,SIVOM PRP,sivom prp,2015-08-27,True,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM SAINT DIDIER LA SEAUVE,marchespublics.cdg43.fr,,2017-10-06,1,17132,SIVOM SAINT DIDIER LA SEAUVE,sivom saint didier la seauve,2017-10-06,True,marchespublics.cdg43.fr,marchespublics.cdg43.fr,cdg43.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM SOLOGNE BOURBONNAISE,www.marches-publics.allier.fr,www.marches-publics.allier.fr,2020-09-17,1,17133,SIVOM SOLOGNE BOURBONNAISE,sivom sologne bourbonnaise,2020-09-17,True,www.marches-publics.allier.fr,marches-publics.allier.fr,allier.fr,marches-publics,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.allier.fr,marches-publics.allier.fr,allier.fr,marches-publics,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM Saint-Gaudens Montrejeau Aspet,www.marches-securises.fr,www.marches-securises.fr,2018-08-01,1,17134,SIVOM Saint-Gaudens Montrejeau Aspet,sivom saint-gaudens montrejeau aspet,2018-08-01,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM Saudrune Ariège Garonne,www.ladepeche-marchespublics.fr,,2018-08-09,1,17135,SIVOM Saudrune Ariège Garonne,sivom saudrune ariege garonne,2018-08-09,True,www.ladepeche-marchespublics.fr,ladepeche-marchespublics.fr,ladepeche-marchespublics.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM Val d'Allier,www.marches-publics.allier.fr,www.marches-publics.allier.fr,2020-12-06,1,17136,SIVOM Val d'Allier,sivom val d allier,2020-12-06,True,www.marches-publics.allier.fr,marches-publics.allier.fr,allier.fr,marches-publics,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.allier.fr,marches-publics.allier.fr,allier.fr,marches-publics,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM Val de Banquière,www.marches-securises.fr,,2017-12-01,1,17137,SIVOM Val de Banquière,sivom val de banquiere,2017-12-01,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM Vallée de l'Yerres et des Sénart,www.achatpublic.com,www.achatpublic.com,2020-01-05,1,17138,SIVOM Vallée de l'Yerres et des Sénart,sivom vallee de l yerres et des senart,2020-01-05,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM Varennes Jarcy,www.achatpublic.com,,2016-02-19,1,17139,SIVOM Varennes Jarcy,sivom varennes jarcy,2016-02-19,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM d'AEPA de Sancerre/Saint-Satur,www.e-marchespublics.com,,2017-02-02,1,17140,SIVOM d'AEPA de Sancerre/Saint-Satur,sivom d aepa de sancerre saint-satur,2017-02-02,True,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de Bourganeuf-Royère,www.e-marchespublics.com,,2015-05-05,1,17141,SIVOM de Bourganeuf-Royère,sivom de bourganeuf-royere,2015-05-05,True,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de Concarneau Trégunc,marches.e-megalisbretagne.org,,2017-07-17,1,17142,SIVOM de Concarneau Trégunc,sivom de concarneau tregunc,2017-07-17,True,marches.e-megalisbretagne.org,marches.e-megalisbretagne.org,e-megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de Concarneau Trégunc,www.marches.megalisbretagne.org,,2015-10-21,0,17143,SIVOM de Concarneau Trégunc,sivom de concarneau tregunc,2015-10-21,False,www.marches.megalisbretagne.org,marches.megalisbretagne.org,megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de Concarneau Trégunc,marches.megalisbretagne.org,,2015-03-13,0,17144,SIVOM de Concarneau Trégunc,sivom de concarneau tregunc,2015-03-13,False,marches.megalisbretagne.org,marches.megalisbretagne.org,megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de Honfleur,e-marchespublics.com,www.e-marchespublics.com,2019-08-14,1,17145,SIVOM de Honfleur,sivom de honfleur,2019-08-14,True,e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM de Masseube,marches-securises.fr,,2017-07-22,1,17146,SIVOM de Masseube,sivom de masseube,2017-07-22,True,marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de Masseube,www.marches-securises.fr,,2016-07-14,0,17147,SIVOM de Masseube,sivom de masseube,2016-07-14,False,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de Miélan Marciac,www.ladepeche-marchespublics.fr,www.ladepeche-marchespublics.fr,2017-09-21,1,17148,SIVOM de Miélan Marciac,sivom de mielan marciac,2017-09-21,True,www.ladepeche-marchespublics.fr,ladepeche-marchespublics.fr,ladepeche-marchespublics.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.ladepeche-marchespublics.fr,ladepeche-marchespublics.fr,ladepeche-marchespublics.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM de Villefranche sur Mer,www.marches-securises.fr,www.marches-securises.fr,2020-05-31,1,17149,SIVOM de Villefranche sur Mer,sivom de villefranche sur mer,2020-05-31,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM de l'Arrondissement d'Ambert,www.sivom-ambert.fr,,2017-01-25,1,17150,SIVOM de l'Arrondissement d'Ambert,sivom de l arrondissement d ambert,2017-01-25,True,www.sivom-ambert.fr,sivom-ambert.fr,sivom-ambert.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de l'Artois,www.marches-securises.fr,www.marches-securises.fr,2019-10-16,1,17151,SIVOM de l'Artois,sivom de l artois,2019-10-16,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM de l'Edioulaz,www.marchespublics.ledauphine-legales.com,,2015-04-22,1,17152,SIVOM de l'Edioulaz,sivom de l edioulaz,2015-04-22,True,www.marchespublics.ledauphine-legales.com,marchespublics.ledauphine-legales.com,ledauphine-legales.com,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de l'Entre Deux Mers,sivom-monsegur.e-marchespublics.com,,2018-02-06,1,17153,SIVOM de l'Entre Deux Mers,sivom de l entre deux mers,2018-02-06,True,sivom-monsegur.e-marchespublics.com,sivom-monsegur.e-marchespublics.com,e-marchespublics.com,sivom-monsegur,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de la Communauté du Béthunois,www.gazettenpdc.fr,,2018-05-26,1,17154,SIVOM de la Communauté du Béthunois,sivom de la communaute du bethunois,2018-05-26,True,www.gazettenpdc.fr,gazettenpdc.fr,gazettenpdc.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de la Motte-Turriers,www.marches-info.fr,,2018-09-12,1,17155,SIVOM de la Motte-Turriers,sivom de la motte-turriers,2018-09-12,True,www.marches-info.fr,marches-info.fr,marches-info.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de la Motte-Turriers,marches-info.fr,,2017-10-30,0,17156,SIVOM de la Motte-Turriers,sivom de la motte-turriers,2017-10-30,False,marches-info.fr,marches-info.fr,marches-info.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de la Région Mulhousienne,sivom-mulhouse.e-marchespublics.com,,2019-12-20,1,17157,SIVOM de la Région Mulhousienne,sivom de la region mulhousienne,2019-12-20,True,sivom-mulhouse.e-marchespublics.com,sivom-mulhouse.e-marchespublics.com,e-marchespublics.com,sivom-mulhouse,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de la Région d'Issoire,www.achatpublic.com,,2015-06-04,1,17158,SIVOM de la Région d'Issoire,sivom de la region d issoire,2015-06-04,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de la Région de Cluses,www.sivom-region-cluses.fr,,2020-07-19,1,17159,SIVOM de la Région de Cluses,sivom de la region de cluses,2020-07-19,True,www.sivom-region-cluses.fr,sivom-region-cluses.fr,sivom-region-cluses.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de la Vallée de la Bruche,alsacemarchespublics.eu,,2017-12-23,1,17160,SIVOM de la Vallée de la Bruche,sivom de la vallee de la bruche,2017-12-23,True,alsacemarchespublics.eu,alsacemarchespublics.eu,alsacemarchespublics.eu,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM de la station des 7 laux,www.boamp.fr,,2015-08-05,1,17161,SIVOM de la station des 7 laux,sivom de la station des 7 laux,2015-08-05,True,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM des Coteaux de Seine,www.achatpublic.com,,2017-03-11,1,17162,SIVOM des Coteaux de Seine,sivom des coteaux de seine,2017-03-11,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM des Deux Alpes,st2alpes.e-marchespublics.com,st2alpes.e-marchespublics.com,2016-10-12,1,17163,SIVOM des Deux Alpes,sivom des deux alpes,2016-10-12,True,st2alpes.e-marchespublics.com,st2alpes.e-marchespublics.com,e-marchespublics.com,st2alpes,True,False,False,OK_WITH_WARNING,missing_protocol,st2alpes.e-marchespublics.com,st2alpes.e-marchespublics.com,e-marchespublics.com,st2alpes,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM des Rives de l'AA et de la Colme,sivom-rives-aa-colme.e-marchespublics.com,,2019-06-20,1,17164,SIVOM des Rives de l'AA et de la Colme,sivom des rives de l aa et de la colme,2019-06-20,True,sivom-rives-aa-colme.e-marchespublics.com,sivom-rives-aa-colme.e-marchespublics.com,e-marchespublics.com,sivom-rives-aa-colme,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM des cantons du pays de Born,marchespublics.landespublic.org,,2018-06-01,1,17165,SIVOM des cantons du pays de Born,sivom des cantons du pays de born,2018-06-01,True,marchespublics.landespublic.org,marchespublics.landespublic.org,landespublic.org,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM des cantons du pays de Born,ps:,,2015-12-09,0,17166,SIVOM des cantons du pays de Born,sivom des cantons du pays de born,2015-12-09,False,ps:,ps,,,False,False,False,MALFORMED,missing_protocol;invalid_domain,,,,,False,False,False,MISSING,empty
SIVOM du Bassin de l'Ehn,alsacemarchespublics.eu,,2015-03-23,1,17167,SIVOM du Bassin de l'Ehn,sivom du bassin de l ehn,2015-03-23,True,alsacemarchespublics.eu,alsacemarchespublics.eu,alsacemarchespublics.eu,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM du Cavo,sivom-du-cavo.e-marchespublics.com,,2019-03-28,1,17168,SIVOM du Cavo,sivom du cavo,2019-03-28,True,sivom-du-cavo.e-marchespublics.com,sivom-du-cavo.e-marchespublics.com,e-marchespublics.com,sivom-du-cavo,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM du Gatinais en Bourgogne,www.e-bourgogne.fr,www.e-bourgogne.fr,2017-02-26,1,17169,SIVOM du Gatinais en Bourgogne,sivom du gatinais en bourgogne,2017-02-26,True,www.e-bourgogne.fr,e-bourgogne.fr,e-bourgogne.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.e-bourgogne.fr,e-bourgogne.fr,e-bourgogne.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM du Jaillet,www.marches-publics.info,,2018-12-08,1,17170,SIVOM du Jaillet,sivom du jaillet,2018-12-08,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM du Littoral des Maures,www.marches-securises.fr,,2018-04-20,1,17171,SIVOM du Littoral des Maures,sivom du littoral des maures,2018-04-20,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS ASSENAY ST JEAN DE BVAL VILLERY,xmarches.fr,,2015-06-25,1,17172,SIVOS ASSENAY ST JEAN DE BVAL VILLERY,sivos assenay st jean de bval villery,2015-06-25,True,xmarches.fr,xmarches.fr,xmarches.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS BREVAL NEAUPHLETTE,www.marches-publics.info,,2017-08-25,1,17173,SIVOS BREVAL NEAUPHLETTE,sivos breval neauphlette,2017-08-25,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS BREVAL NEAUPHLETTE,www.boamp.fr,,2016-02-12,0,17174,SIVOS BREVAL NEAUPHLETTE,sivos breval neauphlette,2016-02-12,False,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS DE SAINT-VIT,marches.e-bourgogne.fr,,2019-08-22,1,17175,SIVOS DE SAINT-VIT,sivos de saint-vit,2019-08-22,True,marches.e-bourgogne.fr,marches.e-bourgogne.fr,e-bourgogne.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS DU PAYS MELUSIN,www.pro-marchespublics.com,www.pro-marchespublics.com,2017-09-27,1,17176,SIVOS DU PAYS MELUSIN,sivos du pays melusin,2017-09-27,True,www.pro-marchespublics.com,pro-marchespublics.com,pro-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.pro-marchespublics.com,pro-marchespublics.com,pro-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOS DU ROULOIR,demat.centraledesmarches.com,,2018-01-15,1,17177,SIVOS DU ROULOIR,sivos du rouloir,2018-01-15,True,demat.centraledesmarches.com,demat.centraledesmarches.com,centraledesmarches.com,demat,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS EPEVICROS,mpe27.com,,2015-04-13,1,17178,SIVOS EPEVICROS,sivos epevicros,2015-04-13,True,mpe27.com,mpe27.com,mpe27.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS EPREVILLE MANIQUERVILLE TOURVILL,marchespublics.adm76.com,,2018-05-24,1,17179,SIVOS EPREVILLE MANIQUERVILLE TOURVILL,sivos epreville maniquerville tourvill,2018-05-24,True,marchespublics.adm76.com,marchespublics.adm76.com,adm76.com,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS REGION SAINT LAURENT EN CAUX,marchespublics.adm76.com,,2015-07-24,1,17180,SIVOS REGION SAINT LAURENT EN CAUX,sivos region saint laurent en caux,2015-07-24,True,marchespublics.adm76.com,marchespublics.adm76.com,adm76.com,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS TOCANE SAINT APRE,www.e-marchespublics.fr,,2018-11-07,1,17181,SIVOS TOCANE SAINT APRE,sivos tocane saint apre,2018-11-07,True,www.e-marchespublics.fr,e-marchespublics.fr,e-marchespublics.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS des 60 Bornes,www.marches-securises.fr,,2017-12-04,1,17182,SIVOS des 60 Bornes,sivos des 60 bornes,2017-12-04,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOS du Havre de Vie,www.marches-securises.fr,,2016-10-14,1,17183,SIVOS du Havre de Vie,sivos du havre de vie,2016-10-14,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
